"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00364815","2018-07-07","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  100",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-08","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  100",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-09","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-10","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-11","41.4234","-76.4933","599.2","LAPORTE, PA US","   20",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  139",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-12","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  111",",,7",,,,,,,"  117",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-13","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-14","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  167",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-15","41.4234","-76.4933","599.2","LAPORTE, PA US","   71",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00364815","2018-07-16","41.4234","-76.4933","599.2","LAPORTE, PA US","  208",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  183",",,7",,,,,,,"  200",",,7,0700","    1",",,7","    1",",,7",,,,,,,,
"USC00364815","2018-07-17","41.4234","-76.4933","599.2","LAPORTE, PA US","    5",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  183",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-18","41.4234","-76.4933","599.2","LAPORTE, PA US","  117",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  128",",,7",,,,,,,"  144",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00364815","2018-07-19","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   89",",,7",,,,,,,"  117",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-20","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-21","41.4234","-76.4933","599.2","LAPORTE, PA US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  144",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,
"USC00364815","2018-07-22","41.4234","-76.4933","599.2","LAPORTE, PA US","  323",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   94",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,
