"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00153768","2018-02-03","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   25",",,7,2300",,,,,"   28",",,7","  -78",",,7",,,,,"   17",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-04","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"   89",",,7","  -78",",,7",,,,,"  -78",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-05","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  -17",",,7"," -100",",,7",,,,,"  -17",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-06","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   58",",,7,2300","    0",",,7","    0",",,7","   17",",,7","  -22",",,7",,,,,"   -6",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-07","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   38",",,7,2300","    0",",,7","    0",",,7","    0",",,7","  -50",",,7",,,,,"  -50",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-08","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"   33",",,7","  -72",",,7",,,,,"    0",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-09","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  144",",,7","  -11",",,7",,,,,"   83",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-10","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   51",",,7,2300",,,,,"   94",",,7","   11",",,7",,,,,"   11",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-11","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  102",",,7,2300",,,,,"   17",",,7","  -28",",,7",,,,,"  -28",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-12","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"   56",",,7","  -67",",,7",,,,,"  -11",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-13","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   38",",,7,2300","    0",",,7","    0",",,7","   72",",,7","  -28",",,7",,,,,"   28",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-14","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   91",",,7,2300","    0",",,7","    0",",,7","  161",",,7","   28",",,7",,,,,"  156",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-15","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   81",",,7,2300",,,,,"  222",",,7","  156",",,7",,,,,"  156",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-16","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  127",",,7,2300",,,,,"  200",",,7","   28",",,7",,,,,"   28",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-17","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  119",",,7,2300",,,,,"   50",",,7","  -11",",,7",,,,,"  -11",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-18","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  106",",,7","  -28",",,7",,,,,"  100",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-19","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  239",",,7","   83",",,7",,,,,"  183",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-20","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    5",",,7,2300","    0",",,7","    0",",,7","  250",",,7","  183",",,7",,,,,"  211",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-21","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  279",",,7,2300","    0",",,7","    0",",,7","  211",",,7","   28",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-22","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  175",",,7,2300","    0",",,7","    0",",,7","  106",",,7","   44",",,7",,,,,"  100",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-24","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  711",",,7,2300","    0",",,7","    0",",,7","  172",",,7","   89",",,7",,,,,"   89",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-25","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  161",",,7","   39",",,7",,,,,"   39",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-26","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  139",",,7","    6",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-02-27","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    3",",,7,2300","    0",",,7","    0",",,7","  178",",,7","   22",",,7",,,,,"  128",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-01","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   51",",,7,2300",,,,,"  144",",,7","   33",",,7",,,,,"   33",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-02","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  117",",,7","   17",",,7",,,,,"   22",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-03","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  117",",,7","  -11",",,7",,,,,"   28",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-04","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  128",",,7","   11",",,7",,,,,"   11",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-05","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   13",",,7,2300",,,,,"  106",",,7","   11",",,7",,,,,"   83",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-06","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300","    0",",,7","    0",",,7","  139",",,7","    6",",,7",,,,,"   17",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-07","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300","    0",",,7","    0",",,7","  122",",,7","    6",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-08","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"   39",",,7","  -28",",,7",,,,,"  -28",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-09","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   18",",,7,2300",,,,,"   89",",,7","  -56",",,7",,,,,"   33",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-10","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   13",",,7,2300",,,,,"  128",",,7","   33",",,7",,,,,"   50",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-11","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   94",",,7,2300",,,,,"   61",",,7","   -6",",,7",,,,,"   -6",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-12","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   25",",,7,2300",,,,,"   28",",,7","  -17",",,7",,,,,"  -17",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-13","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300","    0",",,7","    0",",,7","   78",",,7","  -28",",,7",,,,,"  -11",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-15","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300","    0",",,7","    0",",,7","   89",",,7","   39",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-16","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300","    0",",,7","    0",",,7","  117",",,7","   28",",,7",,,,,"   50",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-17","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   36",",,7,2300","    0",",,7","    0",",,7","   50",",,7","   39",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-18","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    3",",,7,2300",,,,,"   89",",,7","   39",",,7",,,,,"   56",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-19","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   58",",,7,2300",,,,,"  161",",,7","   28",",,7",,,,,"   50",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-20","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  401",",,7,2300","    0",",,7","    0",",,7","   89",",,7","    0",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-21","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","  853",",,7,2300","    0",",,7","    0",",,7","   78",",,7","    0",",,7",,,,,"    6",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-22","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","    0",",,7,2300",,,,,"  111",",,7","  -33",",,7",,,,,"   44",",,7,2300",,,,,,,,,,,,
"USC00153768","2018-03-23","37.7922","-87.5708","128.0","HENDERSON STATE POLICE, KY US","   25",",,7,2300",,,,,"  117",",,7","   44",",,7",,,,,"   50",",,7,2300",,,,,,,,,,,,
