"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00399347","2018-06-13","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  283",",,7","   72",",,7",,,,,,,,,"  267",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-14","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  361",",,7","  128",",,7",,,,,,,,,"  350",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-15","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  350",",,7","  122",",,7",,,,,,,,,"  233",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-16","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  244",",,7","  161",",,7",,,,,,,,,"  183",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-17","43.55601","-103.47958","1266.4","WIND CAVE, SD US",,,"    0",",,7","    0",",,7","  200",",,7","  122",",,7",,,,,,,,,"  144",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-18","43.55601","-103.47958","1266.4","WIND CAVE, SD US",,,"    0",",,7","    0",",,7","  156",",,7","  100",",,7","    2",",,7",,,"  381",",,7",,,"  139",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-19","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  178",",,7","  106",",,7",,,,,,,,,"  156",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-20","43.55601","-103.47958","1266.4","WIND CAVE, SD US","  424",",,7,1300","    0",",,7","    0",",,7","  178",",,7","   89",",,7",,,,,,,,,"  172",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-21","43.55601","-103.47958","1266.4","WIND CAVE, SD US","   18",",,7,1300","    0",",,7","    0",",,7","  222",",,7","   78",",,7",,,,,,,,,"  206",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-22","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  244",",,7","   94",",,7",,,,,,,,,"  239",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-23","43.55601","-103.47958","1266.4","WIND CAVE, SD US","    0",",,7,1300","    0",",,7","    0",",,7","  261",",,7","  122",",,7",,,,,,,,,"  222",",,7,1300",,,,,,,,,,,,
"USC00399347","2018-06-24","43.55601","-103.47958","1266.4","WIND CAVE, SD US","  279",",,7,1300","    0",",,7","    0",",,7","  239",",,7","  100",",,7",,,,,,,,,"  178",",,7,1300",,,,,,,,,,,,
