"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00109498","2018-05-25","47.4754","-115.9313","826.0","WALLACE, ID US","  107",",,7,0800",,,,,"  272",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-05-26","47.4754","-115.9313","826.0","WALLACE, ID US","   15",",,7,0800",,,,,"  172",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-05-27","47.4754","-115.9313","826.0","WALLACE, ID US","    3",",Z,7,0800",,,,,"  244",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-05-28","47.4754","-115.9313","826.0","WALLACE, ID US","    3",",Z,7,0800",,,,,"  256",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-05-29","47.4754","-115.9313","826.0","WALLACE, ID US","    3",",Z,7,0800",,,,,"  233",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-05-30","47.4754","-115.9313","826.0","WALLACE, ID US","    3",",Z,7,0800",,,,,"  200",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-06-01","47.4754","-115.9313","826.0","WALLACE, ID US","    3",",Z,7,0800",,,,,"  133",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-06-02","47.4754","-115.9313","826.0","WALLACE, ID US","    5",",,7,0800",,,,,"  228",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-06-03","47.4754","-115.9313","826.0","WALLACE, ID US","   86",",,7,0800",,,,,"  300",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00109498","2018-06-04","47.4754","-115.9313","826.0","WALLACE, ID US","    3",",Z,7,0800",,,,,"  194",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
