"USC00419417","2018-06-24","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  261",",,7",,,,,,,"  124",",,7,0800",,,,,,,,,,,"  267",",,7,0800","  348",",,7"
"USC00419417","2018-06-25","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00419417","2018-06-26","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  250",",,7",,,,,,,"   91",",,7,0800",,,,,,,,,,,"  344",",,7,0800","  441",",,7"
"USC00419417","2018-06-27","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  244",",,7",,,,,,,"   99",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  278",",,7"
"USC00419417","2018-06-28","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  372",",,7","  244",",,7",,,,,,,"  130",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  317",",,7"
"USC00419417","2018-06-29","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  367",",,7","  250",",,7",,,,,,,"  132",",,7,0800",,,,,,,,,,,"  261",",,7,0800","  343",",,7"
"USC00419417","2018-06-30","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  367",",,7","  256",",,7",,,,,,,"  155",",,7,0800",,,,,,,,,,,"  267",",,7,0800","  401",",,7"
"USC00419417","2018-07-01","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  367",",,7","  250",",,7",,,,,,,"  140",",,7,0800",,,,,,,,,,,"  261",",,7,0800","  420",",,7"
"USC00419417","2018-07-02","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  378",",,7","  250",",,7",,,,,,,"  135",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  344",",,7"
"USC00419417","2018-07-03","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  378",",,7","  250",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  249",",,7"
"USC00419417","2018-07-04","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  239",",,7",,,,,,,"  137",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  182",",,7"
"USC00419417","2018-07-05","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  233",",,7",,,,,,,"   36",",,7,0800",,,,,,,,,,,"  283",",,7,0800","  212",",,7"
"USC00419417","2018-07-06","31.6003","-97.2169","150.9","WACO DAM, TX US","    0",",,7,0800",,,,,"  350",",,7","  244",",,7",,,,,,,"   36",",,7,0800",,,,,,,,,,,"  244",",,7,0800","  116",",,7"
