"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00044021","2018-08-19","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  186",",,a","   77",",,a",,,,,,,,,,,,,,,"  101","H,,S"
"ASN00044021","2018-08-20","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  181",",,a","    5",",,a",,,,,,,,,,,,,,,"   82","H,,S"
"ASN00044021","2018-08-21","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  206",",,a","  -20",",,a",,,,,,,,,,,,,,,"   97","H,,S"
"ASN00044021","2018-08-22","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  231",",,a","   -7",",,a",,,,,,,,,,,,,,,"  119","H,,S"
"ASN00044021","2018-08-23","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  264",",,a","   15",",,a",,,,,,,,,,,,,,,"  150","H,,S"
"ASN00044021","2018-08-24","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  284",",,a","   30",",,a",,,,,,,,,,,,,,,"  212","H,,S"
"ASN00044021","2018-08-25","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   24",",,a","  189",",,a","  140",",,a",,,,,,,,,,,,,,,"  129","H,,S"
"ASN00044021","2018-08-26","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   80",",,a","  218",",,a","   75",",,a",,,,,,,,,,,,,,,"  134","H,,S"
"ASN00044021","2018-08-27","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  224",",,a","   46",",,a",,,,,,,,,,,,,,,"  129","H,,S"
"ASN00044021","2018-08-28","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  228",",,a","   33",",,a",,,,,,,,,,,,,,,"  133","H,,S"
"ASN00044021","2018-08-29","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  232",",,a","   40",",,a",,,,,,,,,,,,,,,"  143","H,,S"
"ASN00044021","2018-08-30","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  277",",,a","   41",",,a",,,,,,,,,,,,,,,"  214","H,,S"
"ASN00044021","2018-08-31","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  271",",,a","  161",",,a",,,,,,,,,,,,,,,"  179","H,,S"
"ASN00044021","2018-09-01","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  246",",,a","   74",",,a",,,,,,,,,,,,,,,"  152","H,,S"
"ASN00044021","2018-09-02","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  251",",,a","   64",",,a",,,,,,,,,,,,,,,"  167","H,,S"
"ASN00044021","2018-09-03","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  251",",,a","   73",",,a",,,,,,,,,,,,,,,"  171","H,,S"
"ASN00044021","2018-09-04","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  244",",,a","   97",",,a",,,,,,,,,,,,,,,"  166","H,,S"
"ASN00044021","2018-09-05","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    2",",,a","  243",",,a","  116",",,a",,,,,,,,,,,,,,,"  188","H,,S"
"ASN00044021","2018-09-06","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  288",",,a","  138",",,a",,,,,,,,,,,,,,,"  237","H,,S"
"ASN00044021","2018-09-07","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  302",",,a","  183",",,a",,,,,,,,,,,,,,,"  210","H,,S"
"ASN00044021","2018-09-08","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  251",",,a","   96",",,a",,,,,,,,,,,,,,,"  155","H,,S"
"ASN00044021","2018-09-09","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  247",",,a","   57",",,a",,,,,,,,,,,,,,,"  149","H,,S"
"ASN00044021","2018-09-10","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  271",",,a","   46",",,a",,,,,,,,,,,,,,,"  182","H,,S"
"ASN00044021","2018-09-11","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  297",",,a","   75",",,a",,,,,,,,,,,,,,,"  204","H,,S"
"ASN00044021","2018-09-12","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  298",",,a","  133",",,a",,,,,,,,,,,,,,,"  212","H,,S"
"ASN00044021","2018-09-13","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  315",",,a","  145",",,a",,,,,,,,,,,,,,,"  212","H,,S"
"ASN00044021","2018-09-14","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  326",",,a","  109",",,a",,,,,,,,,,,,,,,"  239","H,,S"
"ASN00044021","2018-09-15","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  332",",,a","  156",",,a",,,,,,,,,,,,,,,"  264","H,,S"
"ASN00044021","2018-09-16","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  205",",,a","  120",",,a",,,,,,,,,,,,,,,"  132","H,,S"
"ASN00044021","2018-09-17","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  239",",,a","   58",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-09-18","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  300",",,a","   67",",,a",,,,,,,,,,,,,,,"  200","H,,S"
"ASN00044021","2018-09-19","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  327",",,a","  159",",,a",,,,,,,,,,,,,,,"  228","H,,S"
"ASN00044021","2018-09-20","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  240",",,a","  113",",,a",,,,,,,,,,,,,,,"  149","H,,S"
"ASN00044021","2018-09-21","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a",,,"   69",",,a",,,,,,,,,,,,,,,"  168","H,,S"
"ASN00044021","2018-09-22","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,"  269",",,a",,,,,,,,,,,,,,,,,"  199","H,,S"
"ASN00044021","2018-09-23","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  295",",,a","   98",",,a",,,,,,,,,,,,,,,"  200","H,,S"
"ASN00044021","2018-09-24","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  299",",,a","   90",",,a",,,,,,,,,,,,,,,"  156","H,,S"
"ASN00044021","2018-09-25","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  296",",,a","   96",",,a",,,,,,,,,,,,,,,"  208","H,,S"
"ASN00044021","2018-09-26","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  306",",,a","  110",",,a",,,,,,,,,,,,,,,"  199","H,,S"
"ASN00044021","2018-09-27","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  321",",,a","   90",",,a",,,,,,,,,,,,,,,"  220","H,,S"
"ASN00044021","2018-09-28","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  344",",,a","  120",",,a",,,,,,,,,,,,,,,"  242","H,,S"
"ASN00044021","2018-09-29","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  322",",,a","  137",",,a",,,,,,,,,,,,,,,"  238","H,,S"
"ASN00044021","2018-09-30","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,"  286",",,a","  153",",,a",,,,,,,,,,,,,,,"  204","H,,S"
"ASN00044021","2018-10-01","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  316",",,a","   90",",,a",,,,,,,,,,,,,,,"  241","H,,S"
"ASN00044021","2018-10-02","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  323",",,a","  178",",,a",,,,,,,,,,,,,,,"  246","H,,S"
"ASN00044021","2018-10-03","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  322",",,a","  168",",,a",,,,,,,,,,,,,,,"  259","H,,S"
"ASN00044021","2018-10-04","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  306",",,a","  207",",,a",,,,,,,,,,,,,,,"  222","H,,S"
"ASN00044021","2018-10-05","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  275",",,a","  158",",,a",,,,,,,,,,,,,,,"  201","H,,S"
"ASN00044021","2018-10-06","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  293",",,a","  125",",,a",,,,,,,,,,,,,,,"  212","H,,S"
"ASN00044021","2018-10-07","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  305",",,a","  119",",,a",,,,,,,,,,,,,,,"  227","H,,S"
"ASN00044021","2018-10-08","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  325",",,a","  136",",,a",,,,,,,,,,,,,,,"  255","H,,S"
"ASN00044021","2018-10-09","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,,,"  184",",,a",,,,,,,,,,,,,,,"  256","H,,S"
"ASN00044021","2018-10-10","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,"  329",",,a","  179",",,a",,,,,,,,,,,,,,,"  231","H,,S"
"ASN00044021","2018-10-11","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   12",",,a","  318",",,a","  160",",,a",,,,,,,,,,,,,,,"  236","H,,S"
"ASN00044021","2018-10-12","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    2",",,a","  270",",,a","  173",",,a",,,,,,,,,,,,,,,"  201","H,,S"
"ASN00044021","2018-10-13","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  291",",,a","  153",",,a",,,,,,,,,,,,,,,"  213","H,,S"
"ASN00044021","2018-10-14","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,"  317",",,a","  138",",,a",,,,,,,,,,,,,,,"  252","H,,S"
"ASN00044021","2018-10-15","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  345",",,a","  193",",,a",,,,,,,,,,,,,,,"  275","H,,S"
"ASN00044021","2018-10-16","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  342",",,a","  215",",,a",,,,,,,,,,,,,,,"  242","H,,S"
"ASN00044021","2018-10-17","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,"  326",",,a","  178",",,a",,,,,,,,,,,,,,,"  251","H,,S"
"ASN00044021","2018-10-18","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   14",",,a",,,"  172",",,a",,,,,,,,,,,,,,,"  260","H,,S"
"ASN00044021","2018-10-19","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS",,,"  350",",,a","  178",",,a",,,,,,,,,,,,,,,"  292","H,,S"
"ASN00044021","2018-10-20","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  356",",,a","  222",",,a",,,,,,,,,,,,,,,"  243","H,,S"
"ASN00044021","2018-10-21","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    8",",,a","  325",",,a","  183",",,a",,,,,,,,,,,,,,,"  248","H,,S"
"ASN00044021","2018-10-22","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  344",",,a","  161",",,a",,,,,,,,,,,,,,,"  268","H,,S"
"ASN00044021","2018-10-23","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  375",",,a","  182",",,a",,,,,,,,,,,,,,,"  277","H,,S"
"ASN00044021","2018-10-24","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  385",",,a","  199",",,a",,,,,,,,,,,,,,,"  301","H,,S"
"ASN00044021","2018-10-25","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  387",",,a","  210",",,a",,,,,,,,,,,,,,,"  306","H,,S"
"ASN00044021","2018-10-26","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  388",",,a","  210",",,a",,,,,,,,,,,,,,,"  287","H,,S"
"ASN00044021","2018-10-27","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  384",",,a","  168",",,a",,,,,,,,,,,,,,,"  301","H,,S"
"ASN00044021","2018-10-28","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  356",",,a","  227",",,a",,,,,,,,,,,,,,,"  282","H,,S"
"ASN00044021","2018-10-29","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  354",",,a","  219",",,a",,,,,,,,,,,,,,,"  277","H,,S"
"ASN00044021","2018-10-30","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  349",",,a","  194",",,a",,,,,,,,,,,,,,,"  247","H,,S"
"ASN00044021","2018-10-31","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   20",",,a","  348",",,a","  179",",,a",,,,,,,,,,,,,,,"  283","H,,S"
"ASN00044021","2018-11-01","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  358",",,a","  225",",,a",,,,,,,,,,,,,,,"  293","H,,S"
"ASN00044021","2018-11-02","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    2",",,a","  360",",,a","  233",",,a",,,,,,,,,,,,,,,"  298","H,,S"
"ASN00044021","2018-11-03","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  378",",,a","  243",",,a",,,,,,,,,,,,,,,"  313","H,,S"
"ASN00044021","2018-11-04","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  400",",,a","  253",",,a",,,,,,,,,,,,,,,"  331","H,,S"
"ASN00044021","2018-11-05","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  419",",,a","  269",",,a",,,,,,,,,,,,,,,"  353","H,,S"
"ASN00044021","2018-11-06","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  424",",,a","  294",",,a",,,,,,,,,,,,,,,"  339","H,,S"
"ASN00044021","2018-11-07","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  361",",,a","  257",",,a",,,,,,,,,,,,,,,"  211","H,,S"
"ASN00044021","2018-11-08","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","  180",",,a","  240",",,a","  133",",,a",,,,,,,,,,,,,,,"  177","H,,S"
"ASN00044021","2018-11-09","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  278",",,a","  112",",,a",,,,,,,,,,,,,,,"  208","H,,S"
"ASN00044021","2018-11-10","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  319",",,a","  144",",,a",,,,,,,,,,,,,,,"  250","H,,S"
"ASN00044021","2018-11-11","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  340",",,a","  187",",,a",,,,,,,,,,,,,,,"  278","H,,S"
"ASN00044021","2018-11-12","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  337",",,a","  220",",,a",,,,,,,,,,,,,,,"  282","H,,S"
"ASN00044021","2018-11-13","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  353",",,a","  224",",,a",,,,,,,,,,,,,,,"  287","H,,S"
"ASN00044021","2018-11-14","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  346",",,a","  224",",,a",,,,,,,,,,,,,,,"  274","H,,S"
"ASN00044021","2018-11-15","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  365",",,a","  193",",,a",,,,,,,,,,,,,,,"  283","H,,S"
"ASN00044021","2018-11-16","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  380",",,a","  191",",,a",,,,,,,,,,,,,,,"  324","H,,S"
"ASN00044021","2018-11-17","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  366",",,a","  214",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-11-18","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  359",",,a","  200",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-11-19","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   10",",,a","  360",",,a","  210",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-11-20","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","  132",",,a","  353",",,a","  205",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-11-21","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","   42",",,a","  268",",,a","  224",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-11-22","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","  110",",,a","  273",",,a","  194",",,a",,,,,,,,,,,,,,,,
"ASN00044021","2018-11-23","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  278",",,a","  110",",,a",,,,,,,,,,,,,,,"  206","H,,S"
"ASN00044021","2018-11-24","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  333",",,a","  119",",,a",,,,,,,,,,,,,,,"  259","H,,S"
"ASN00044021","2018-11-25","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  386",",,a","  215",",,a",,,,,,,,,,,,,,,"  283","H,,S"
"ASN00044021","2018-11-26","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  350",",,a","  155",",,a",,,,,,,,,,,,,,,"  281","H,,S"
"ASN00044021","2018-11-27","-26.4139","146.2558","301.6","CHARLEVILLE AERO, AS","    0",",,a","  378",",,a","  230",",,a",,,,,,,,,,,,,,,"  315","H,,S"
