"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023233","2018-12-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   39",",,W","   16",",,W",,,,,"  104","H,,S",,,,,"  300",",,W","  320",",,W","   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   50",",,W","   19",",,W",,,,,"  103","H,,S",,,,,"  360",",,W","  360",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H",,,"  189",",,W","   61",",,W","   54",",,W",,,,,"  111","H,,S",,,,,"  140",",,W","  130",",,W","  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   83",",,W","   39",",,W",,,,,"  133","H,,S",,,,,"  160",",,W","  160",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   67",",,W","   26",",,W",,,,,"  112","H,,S",,,,,"  140",",,W","  140",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  140",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   67",",,W","   54",",,W",,,,,"  109","H,,S",,,,,"  130",",,W","  140",",,W","  130",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   13",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  100",",,W","   21",",,W",,,,,"  137","H,,S",,,,,"  150",",,W","  150",",,W","   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   56",",,W","   14",",,W",,,,,"  114","H,,S",,,,,"  310",",,W","  310",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   72",",,W","   23",",,W",,,,,"  111","H,,S",,,,,"  130",",,W","  130",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   83",",,W","   38",",,W",,,,,"  122","H,,S",,,,,"  150",",,W","  150",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   83",",,W","   20",",,W",,,,,"  131","H,,S",,,,,"  300",",,W","  300",",,W","   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-22","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   78",",,W","   23",",,W",,,,,"  131","H,,S",,,,,"  140",",,W","  130",",,W","   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-23","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W","   19",",,W",,,,,"  117","H,,S",,,,,"  300",",,W","  300",",,W","   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-24","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   41",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   72",",,W","   39",",,W",,,,,"  106","H,,S",,,,,"  300",",,W","  300",",,W","   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-25","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   36",",,W,2400",,,"    0",",,H","  156",",,W","   78",",,W","   33",",,W",,,,,"  125","H,,S",,,,,"  290",",,W","  300",",,W","   94",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-26","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   39",",,W","   21",",,W",,,,,"   98","H,,S",,,,,"  270",",,W","  280",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-27","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   72",",,W","   34",",,W",,,,,"  112","H,,S",,,,,"  340",",,W","  340",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-28","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   22",",,W","   15",",,W",,,,,"   97","H,,S",,,,,"  360",",,W","   10",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   17",",,W","   28",",,W",,,,,"   69","H,,S",,,,,"  140",",,W","  140",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   22",",,W","   32",",,W",,,,,"   78","H,,S",,,,,"  260",",,W","  350",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2018-12-31","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   17",",,W","   20",",,W",,,,,"  101","H,,S",,,,,"  360",",,W","  350",",,W","   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  -10",",,W","   24",",,W",,,,,"   59","H,,S",,,,,"  140",",,W","  140",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","    6",",,W","   35",",,W",,,,,"   63","H,,S",,,,,"  140",",,W","  140",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   17",",,W","   34",",,W",,,,,"   74","H,,S",,,,,"  140",",,W","  140",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   17",",,W","   32",",,W",,,,,"   78","H,,S",,,,,"  130",",,W","  130",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   36",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   78",",,W","   67",",,W",,,,,"  100","H,,S",,,,,"  140",",,W","  140",",,W","  130",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   43",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   50",",,W","   69",",,W",,,,,"   89","H,,S",,,,,"  140",",,W","  140",",,W","  139",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  167",",,W","   83",",,W","   22",",,W",,,,,"  127","H,,S",,,,,"  160",",,W","  280",",,W","   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  111",",,W","   69",",,W",,,,,"  133","H,,S",,,,,"  140",",,W","  150",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  161",",,W","   78",",,W","   56",",,W",,,,,"  146","H,,S",,,,,"  150",",,W","  140",",,W","  116",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   61",",,W","   35",",,W",,,,,"  106","H,,S",,,,,"  140",",,W","  140",",,W","   89",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   10",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   78",",,W","   72",",,W",,,,,"  117","H,,S",,,,,"  140",",,W","  140",",,W","  134",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   78",",,W","   50",",,W",,,,,"  127","H,,S",,,,,"  140",",,W","  140",",,W","  112",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   67",",,W","   45",",,W",,,,,"  107","H,,S",,,,,"  140",",,W","  150",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    3",",,W,2400",,,"    0",",,H","  133",",,W","   94",",,W","   62",",,W",,,,,"  117","H,,S",,,,,"  130",",,W","  130",",,W","  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    3",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  100",",,W","   79",",,W",,,,,"  111","H,,S",,,,,"  140",",,W","  140",",,W","  170",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  104",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  111",",,W","   91",",,W",,,,,"  133","H,,S",,,,,"  140",",,W","  150",",,W","  170",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   10",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  111",",,W","   18",",,W",,,,,"  147","H,,S",,,,,"  260",",,W","  250",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  100",",,W","    7",",,W",,,,,"  136","H,,S",,,,,"   80",",,W","  310",",,W","   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   94",",,W","   33",",,W",,,,,"  136","H,,S",,,,,"  140",",,W","  140",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   15",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  100",",,W","   41",",,W",,,,,"  130","H,,S",,,,,"  310",",,W","  310",",,W","  103",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   38",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   67",",,W","   27",",,W",,,,,"  109","H,,S",,,,,"  300",",,W","  310",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-22","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   33",",,W","   16",",,W",,,,,"   92","H,,S",,,,,"  350",",,W","  310",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-23","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   28",",,W","   30",",,W",,,,,"   89","H,,S",,,,,"  140",",,W","  300",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-24","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   39",",,W","   26",",,W",,,,,"  102","H,,S",,,,,"  270",",,W","  270",",,W","   72",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-25","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   44",",,W","   32",",,W",,,,,"  114","H,,S",,,,,"  120",",,W","  140",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-26","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   83",",,W","   43",",,W",,,,,"  125","H,,S",,,,,"  130",",,W","  130",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-27","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   78",",,W","   18",",,W",,,,,"  132","H,,S",,,,,"  270",",,W","  290",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-28","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   89",",,W","   28",",,W",,,,,"  127","H,,S",,,,,"  300",",,W","  300",",,W","   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-29","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  183",",,W","   89",",,W","   19",",,W",,,,,"  133","H,,S",,,,,"  300",",,W","  300",",,W","   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-30","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    8",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  100",",,W","   23",",,W",,,,,"  123","H,,S",,,,,"  320",",,W","  330",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-01-31","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  119",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  106",",,W","   24",",,W",,,,,"  128","H,,S",,,,,"  140",",,W","  130",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-01","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   20",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  100",",,W","   81",",,W",,,,,"  122","H,,S",,,,,"  140",",,W","  130",",,W","  174",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-02","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  127",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  100",",,W","   74",",,W",,,,,"  130","H,,S",,,,,"  140",",,W","  140",",,W","  174",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-03","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  144",",,W","   94",",,W","   51",",,W",,,,,"  119","H,,S",,,,,"  160",",,W","  160",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-04","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  284",",,W,2400",,,"    0",",,H","  122",",,W","   61",",,W","   45",",,W",,,,,"  102","H,,S",,,,,"  270",",,W","  280",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-05","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   23",",,W,2400",,,"    0",",,H","  106",",,W","   28",",,W","   29",",,W",,,,,"   71","H,,S",,,,,"  290",",,W","  290",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-06","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  122",",,W","   17",",,W","   26",",,W",,,,,"   59","H,,S",,,,,"  290",",,W","  320",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-07","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  139",",,W","   22",",,W","   34",",,W",,,,,"   74","H,,S",,,,,"  140",",,W","  140",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-08","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  102",",,W,2400",,,"    0",",,H","  128",",,W","   44",",,W","   58",",,W",,,,,"   83","H,,S",,,,,"  150",",,W","  150",",,W","  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-09","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   30",",,W,2400",,,"    0",",,H","  144",",,W","   56",",,W","   33",",,W",,,,,"   88","H,,S",,,,,"  270",",,W","  270",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-10","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  180",",,W,2400",,,"    0",",,H","  111",",,W","   33",",,W","   32",",,W",,,,,"   93","H,,S",,,,,"  290",",,W","  290",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-11","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   11",",,W","   34",",,W",,,,,"   67","H,,S",,,,,"  140",",,W","  140",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-12","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  133",",,W","   33",",,W","   73",",,W",,,,,"   71","H,,S",,,,,"  140",",,W","  140",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-13","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   10",",,W,2400",,,"    0",",,H","  183",",,W","   89",",,W","  119",",,W",,,,,"  126","H,,S",,,,,"  140",",,W","  130",",,W","  183",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-14","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   46",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   89",",,W","   55",",,W",,,,,"  156","H,,S",,,,,"  250",",,W","  280",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-15","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","  137",",,W,2400",,,"    0",",,H","  133",",,W","   67",",,W","   36",",,W",,,,,"  104","H,,S",,,,,"  260",",,W","  240",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-16","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   25",",,W,2400",,,"    0",",,H","  133",",,W","   56",",,W","   47",",,W",,,,,"   83","H,,S",,,,,"  310",",,W","  300",",,W","  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-17","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","   51",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   44",",,W","   43",",,W",,,,,"   83","H,,S",,,,,"  300",",,W","  310",",,W","  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-18","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   11",",,W","   21",",,W",,,,,"   71","H,,S",,,,,"  300",",,W","  280",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-19","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","    6",",,W","   28",",,W",,,,,"   68","H,,S",,,,,"  300",",,W","  310",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-20","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    8",",,W,2400",,,"    0",",,H","  133",",,W","   50",",,W","   44",",,W",,,,,"  103","H,,S",,,,,"  300",",,W","  300",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023233","2019-02-21","36.6636","-121.6081","22.6","SALINAS AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   39",",,W","   26",",,W",,,,,"   83","H,,S",,,,,"  350",",,W","  350",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
