"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00004136","2018-07-25","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  347",",,R","   63",",,R"
"USW00004136","2018-07-26","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  346",",,R","   62",",,R"
"USW00004136","2018-07-27","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  330",",,R","   87",",,R"
"USW00004136","2018-07-28","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  340",",,R","  110",",,R"
"USW00004136","2018-07-29","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  347",",,R","   77",",,R"
"USW00004136","2018-07-30","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  360",",,R","   70",",,R"
"USW00004136","2018-07-31","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  363",",,R","  100",",,R"
"USW00004136","2018-08-01","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  329",",,R","   90",",,R"
"USW00004136","2018-08-02","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  309",",,R","   82",",,R"
"USW00004136","2018-08-03","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  256",",,R","   70",",,R"
"USW00004136","2018-08-04","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  274",",,R","   48",",,R"
"USW00004136","2018-08-05","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  308",",,R","   47",",,R"
"USW00004136","2018-08-06","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  330",",,R","   58",",,R"
"USW00004136","2018-08-07","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  345",",,R","   67",",,R"
"USW00004136","2018-08-08","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  369",",,R","   73",",,R"
"USW00004136","2018-08-09","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  401",",,R","   90",",,R"
"USW00004136","2018-08-10","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  391",",,R","  116",",,R"
"USW00004136","2018-08-11","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  303",",,R","  101",",,R"
"USW00004136","2018-08-12","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  253",",,R","   60",",,R"
"USW00004136","2018-08-13","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  274",",,R","   34",",,R"
"USW00004136","2018-08-14","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  306",",,R","   27",",,R"
"USW00004136","2018-08-15","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  331",",,R","   35",",,R"
"USW00004136","2018-08-16","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  347",",,R","   80",",,R"
"USW00004136","2018-08-17","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  309",",,R","   95",",,R"
"USW00004136","2018-08-18","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  287",",,R","   53",",,R"
"USW00004136","2018-08-19","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  276",",,R","   58",",,R"
"USW00004136","2018-08-20","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  263",",,R","   51",",,R"
"USW00004136","2018-08-21","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  282",",,R","   50",",,R"
"USW00004136","2018-08-22","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  305",",,R","   24",",,R"
"USW00004136","2018-08-23","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  282",",,R","   48",",,R"
"USW00004136","2018-08-24","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  229",",,R","   44",",,R"
"USW00004136","2018-08-25","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  213",",,R","   22",",,R"
"USW00004136","2018-08-26","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   17",",,R",,,,,"  177",",,R","  111",",,R"
"USW00004136","2018-08-27","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   25",",,R",,,,,"  200",",,R","   35",",,R"
"USW00004136","2018-08-28","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  242",",,R","    8",",,R"
"USW00004136","2018-08-29","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  279",",,R","   20",",,R"
"USW00004136","2018-08-30","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  247",",,R","   62",",,R"
"USW00004136","2018-08-31","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  235",",,R","   52",",,R"
"USW00004136","2018-09-01","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  236",",,R","   34",",,R"
"USW00004136","2018-09-02","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  251",",,R","   -1",",,R"
"USW00004136","2018-09-03","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  260",",,R","   17",",,R"
"USW00004136","2018-09-04","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  254",",,R","   -6",",,R"
"USW00004136","2018-09-05","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  282",",,R","  -16",",,R"
"USW00004136","2018-09-06","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  306",",,R","   13",",,R"
"USW00004136","2018-09-07","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  294",",,R","   21",",,R"
"USW00004136","2018-09-08","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  238",",,R","   74",",,R"
"USW00004136","2018-09-09","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  239",",,R","   47",",,R"
"USW00004136","2018-09-10","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  215",",,R","   41",",,R"
"USW00004136","2018-09-11","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    3",",,R",,,,,"  187",",,R","   22",",,R"
"USW00004136","2018-09-12","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  196",",,R","    3",",,R"
"USW00004136","2018-09-13","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  193",",,R","  -28",",,R"
"USW00004136","2018-09-14","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    9",",,R",,,,,"  220",",,R","  -20",",,R"
"USW00004136","2018-09-15","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    2",",,R",,,,,"  215",",,R","   20",",,R"
"USW00004136","2018-09-16","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  200",",,R","    1",",,R"
"USW00004136","2018-09-17","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  184",",,R","  -44",",,R"
"USW00004136","2018-09-18","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  209",",,R","  -40",",,R"
"USW00004136","2018-09-19","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  217",",,R","  -36",",,R"
"USW00004136","2018-09-20","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  190",",,R","  -16",",,R"
"USW00004136","2018-09-21","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  227",",,R","    9",",,R"
"USW00004136","2018-09-22","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  197",",,R","   90",",,R"
"USW00004136","2018-09-24","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  198",",,R","  -19",",,R"
"USW00004136","2018-09-25","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  215",",,R","  -47",",,R"
"USW00004136","2018-09-26","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  231",",,R","  -40",",,R"
"USW00004136","2018-09-27","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  242",",,R","  -14",",,R"
"USW00004136","2018-09-28","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  205",",,R","   12",",,R"
"USW00004136","2018-09-29","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  189",",,R","   15",",,R"
"USW00004136","2018-09-30","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  135",",,R","   -3",",,R"
"USW00004136","2018-10-01","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  206",",,R","   17",",,R"
"USW00004136","2018-10-02","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    3",",,R",,,,,"  192",",,R","   40",",,R"
"USW00004136","2018-10-03","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  133",",,R","  -86",",,R"
"USW00004136","2018-10-04","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  140",",,R","  -54",",,R"
"USW00004136","2018-10-05","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   20",",,R",,,,,"  135",",,R","  -81",",,R"
"USW00004136","2018-10-06","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   21",",,R",,,,,"  130",",,R","  -22",",,R"
"USW00004136","2018-10-07","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  117",",,R","   42",",,R"
"USW00004136","2018-10-08","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   30",",,R",,,,,"  132",",,R","   39",",,R"
"USW00004136","2018-10-09","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   56",",,R",,,,,"  128",",,R","   58",",,R"
"USW00004136","2018-10-10","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  135",",,R","  -48",",,R"
"USW00004136","2018-10-11","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  142",",,R","  -71",",,R"
"USW00004136","2018-10-12","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  172",",,R","  -41",",,R"
"USW00004136","2018-10-13","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  129",",,R","  -64",",,R"
"USW00004136","2018-10-14","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  138",",,R","  -92",",,R"
"USW00004136","2018-10-15","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  155",",,R","  -85",",,R"
"USW00004136","2018-10-16","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  170",",,R","  -80",",,R"
"USW00004136","2018-10-17","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  188",",,R","  -70",",,R"
"USW00004136","2018-10-18","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  181",",,R","  -71",",,R"
"USW00004136","2018-10-19","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  198",",,R","  -67",",,R"
"USW00004136","2018-10-20","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  210",",,R","  -66",",,R"
"USW00004136","2018-10-21","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  195",",,R","  -51",",,R"
"USW00004136","2018-10-22","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  197",",,R","  -66",",,R"
"USW00004136","2018-10-23","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  182",",,R","  -45",",,R"
"USW00004136","2018-10-24","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  156",",,R","   -7",",,R"
"USW00004136","2018-10-25","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   19",",,R",,,,,"  147",",,R","  -20",",,R"
"USW00004136","2018-10-26","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   59",",,R",,,,,"  146",",,R","   77",",,R"
"USW00004136","2018-10-27","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    6",",,R",,,,,"  136",",,R","  -11",",,R"
"USW00004136","2018-10-28","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   61",",,R",,,,,"  108",",,R","   -4",",,R"
"USW00004136","2018-10-29","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    6",",,R",,,,,"  114",",,R","  -33",",,R"
"USW00004136","2018-10-30","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  104",",,R","  -46",",,R"
"USW00004136","2018-10-31","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   53",",,R","    0",",,H","    0",",,H","   98",",,R","   20",",,R"
"USW00004136","2018-11-01","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   34",",,R","    0",",,H","    0",",,H","  120",",,R","   82",",,R"
"USW00004136","2018-11-02","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   25",",,R","    0",",,H","    0",",,H","  153",",,R","   49",",,R"
"USW00004136","2018-11-03","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   17",",,R",,,,,"  120",",,R","   47",",,R"
"USW00004136","2018-11-04","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   23",",,R",,,,,"  149",",,R","   27",",,R"
"USW00004136","2018-11-05","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    5",",,R","    0",",,H","    0",",,H","  107",",,R","  -18",",,R"
"USW00004136","2018-11-06","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   27",",,R","    0",",,H","    0",",,H","   94",",,R","  -10",",,R"
"USW00004136","2018-11-07","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   68",",,R","  -72",",,R"
"USW00004136","2018-11-08","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   50",",,R"," -109",",,R"
"USW00004136","2018-11-09","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   18",",,R","    0",",,H","    0",",,H","   34",",,R","  -95",",,R"
"USW00004136","2018-11-10","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   -9",",,R","  -63",",,R"
"USW00004136","2018-11-11","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"    4",",,R","  -97",",,R"
"USW00004136","2018-11-12","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   10",",,R","  -59",",,R"
"USW00004136","2018-11-13","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   65",",,R","  -50",",,R"
"USW00004136","2018-11-14","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   67",",,R","  -48",",,R"
"USW00004136","2018-11-15","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   13",",,R","    0",",,H","    0",",,H","   87",",,R","  -60",",,R"
"USW00004136","2018-11-16","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   86",",,R","  -63",",,R"
"USW00004136","2018-11-17","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   64",",,R","  -90",",,R"
"USW00004136","2018-11-18","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   64",",,R"," -102",",,R"
"USW00004136","2018-11-19","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   73",",,R","  -97",",,R"
"USW00004136","2018-11-20","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   79",",,R"," -107",",,R"
"USW00004136","2018-11-21","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    2",",,R",,,,,"   25",",,R","  -94",",,R"
"USW00004136","2018-11-22","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   60",",,R",,,,,"   81",",,R","    3",",,R"
"USW00004136","2018-11-23","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","  199",",,R",,,,,"   79",",,R","    0",",,R"
"USW00004136","2018-11-24","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   11",",,R","  -58",",,R"
"USW00004136","2018-11-25","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   21",",,R","  -94",",,R"
"USW00004136","2018-11-26","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   53",",,R","    0",",,H","   51",",,H","   32",",,R","  -35",",,R"
"USW00004136","2018-11-27","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   98",",,R","    0",",,H","    0",",,H","   64",",,R","   24",",,R"
"USW00004136","2018-11-28","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   56",",,R","    0",",,H","    0",",,H","   84",",,R","   34",",,R"
"USW00004136","2018-11-29","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   17",",,R",,,,,"   84",",,R","   -6",",,R"
"USW00004136","2018-11-30","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   34",",,R","    0",",,H","    0",",,H","   26",",,R","    2",",,R"
"USW00004136","2018-12-01","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   23",",,R",,,,,"   49",",,R","  -32",",,R"
"USW00004136","2018-12-02","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   20",",,R","  -16",",,R"
"USW00004136","2018-12-03","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   16",",,R","  -55",",,R"
"USW00004136","2018-12-04","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   11",",,R","  -84",",,R"
"USW00004136","2018-12-05","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   11",",,R"," -108",",,R"
"USW00004136","2018-12-06","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   -7",",,R"," -128",",,R"
"USW00004136","2018-12-07","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","  -13",",,R"," -144",",,R"
"USW00004136","2018-12-08","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  -20",",,R","  -81",",,R"
"USW00004136","2018-12-09","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    3",",,R",,,,,"   30",",,R","  -80",",,R"
"USW00004136","2018-12-10","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   41",",,R","   33",",,H","   25",",,H","    4",",,R","  -23",",,R"
"USW00004136","2018-12-11","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","  108",",,R","    0",",,H","   25",",,H","   44",",,R","  -15",",,R"
"USW00004136","2018-12-12","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    5",",,R","    0",",,H","    0",",,H","   43",",,R","   -1",",,R"
"USW00004136","2018-12-13","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   46",",,R","   15",",,H","   25",",,H","   40",",,R","    4",",,R"
"USW00004136","2018-12-14","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   78",",,R","   -8",",,R"
"USW00004136","2018-12-15","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   46",",,R","  -23",",,R"
"USW00004136","2018-12-16","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","  111",",,R",,,,,"   59",",,R","    7",",,R"
"USW00004136","2018-12-17","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    5",",,R","    0",",,H","    0",",,H","   77",",,R","    7",",,R"
"USW00004136","2018-12-18","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","  214",",,R","    0",",,H","    0",",,H","   78",",,R","   33",",,R"
"USW00004136","2018-12-19","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R","    0",",,H","    0",",,H","   47",",,R","  -21",",,R"
"USW00004136","2018-12-20","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   37",",,R","    0",",,H","    0",",,H","   84",",,R","   14",",,R"
"USW00004136","2018-12-21","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   28",",,R","  -54",",,R"
"USW00004136","2018-12-22","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   20",",,R","  -63",",,R"
"USW00004136","2018-12-23","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   49",",,R",,,,,"   29",",,R","   -2",",,R"
"USW00004136","2018-12-24","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    5",",,R",,,,,"   18",",,R","  -31",",,R"
"USW00004136","2018-12-25","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   -6",",,R","  -37",",,R"
"USW00004136","2018-12-26","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   45",",,R",,,,,"   -2",",,R","  -48",",,R"
"USW00004136","2018-12-27","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"  -19",",,R"," -108",",,R"
"USW00004136","2018-12-28","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   57",",,R",,,,,"  -10",",,R","  -48",",,R"
"USW00004136","2018-12-29","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","   18",",,R",,,,,"   71",",,R","  -10",",,R"
"USW00004136","2018-12-30","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   54",",,R","  -52",",,R"
"USW00004136","2018-12-31","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   -4",",,R"," -103",",,R"
"USW00004136","2019-01-01","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   -7",",,R","  -78",",,R"
"USW00004136","2019-01-02","47.4174","-117.5264","691.0","SPOKANE 17 SSW, WA US","    0",",,R",,,,,"   37",",,R"," -100",",,R"
