"USC00013511","2018-02-04","32.69212","-87.57603","75.9","GREENSBORO, AL US","    0",",,7,0800",,,"    0",",,7","  117",",,7","   33",",,7",,,,,"   33",",,7,0800",,,,,,,,
"USC00013511","2018-02-05","32.69212","-87.57603","75.9","GREENSBORO, AL US","    0",",,7,0800",,,"    0",",,7","  117",",,7","   33",",,7",,,,,"  111",",,7,0800",,,,,,,,
"USC00013511","2018-02-06","32.69212","-87.57603","75.9","GREENSBORO, AL US",,,,,"    0",",,7","  228",",,7","  111",",,7",,,,,"  139",",,7,0800",,,,,,,,
"USC00013511","2018-02-07","32.69212","-87.57603","75.9","GREENSBORO, AL US",,,,,"    0",",,7","  150",",,7","    6",",,7","    2",",,7","  564",",,7","   11",",,7,0800",,,,,,,,
"USC00013511","2018-02-08","32.69212","-87.57603","75.9","GREENSBORO, AL US","    0",",,7,0800",,,"    0",",,7","  150",",,7","   11",",,7",,,,,"   89",",,7,0800",,,,,,,,
"USC00013511","2018-02-09","32.69212","-87.57603","75.9","GREENSBORO, AL US",,,,,"    0",",,7","  183",",,7","   89",",,7",,,,,"  133",",,7,0800",,,,,,,,
"USC00013511","2018-02-10","32.69212","-87.57603","75.9","GREENSBORO, AL US",,,,,"    0",",,7","  183",",,7","   94",",,7",,,,,"  172",",,7,0800",,,,,,,,
"USC00013511","2018-02-11","32.69212","-87.57603","75.9","GREENSBORO, AL US",,,,,"    0",",,7","  172",",,7","   44",",,7",,,,,"   44",",,7,0800",,,,,,,,
"USC00013511","2018-02-12","32.69212","-87.57603","75.9","GREENSBORO, AL US",,,,,"    0",",,7","  172",",,7","   44",",,7","    4",",,7","  493",",,7","   67",",,7,0800",,,,,,,,
"USC00013511","2018-02-13","32.69212","-87.57603","75.9","GREENSBORO, AL US","    0",",,7,0800",,,"    0",",,7","  189",",,7","   67",",,7",,,,,"  133",",,7,0800",,,,,,,,
"USC00013511","2018-02-14","32.69212","-87.57603","75.9","GREENSBORO, AL US","    0","T,,7,0800",,,"    0",",,7","  183",",,7","   72",",,7",,,,,"  178",",,7,0800",,,,,,,,
