"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00061055","2018-06-14","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  185",",,a","  100",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-15","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  197",",,a","  102",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-16","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  179",",,a","  103",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-17","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  157",",,a","   93",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-18","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   32",",,a","  142",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-19","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","  214",",,a","  171",",,a","   93",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-20","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","  536",",,a","  179",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-21","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   78",",,a","  154",",,a","  121",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-22","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  152",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-23","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    6",",,a","  203",",,a","   69",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-24","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  167",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-25","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   12",",,a","  161",",,a","   76",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-26","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  177",",,a","   70",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-27","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    8",",,a","  192",",,a","   95",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-28","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    8",",,a","  204",",,a","  107",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-29","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","  126",",,a","  159",",,a","   73",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-06-30","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  198",",,a","   88",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-01","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  164",",,a","   74",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-02","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  173",",,a","  108",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-03","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   56",",,a","  171",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-04","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  210",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-05","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  215",",,a","  110",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-06","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  243",",,a","  136",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-07","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  177",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-08","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  163",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-09","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  170",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-10","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  167",",,a","   88",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-11","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  169",",,a","   68",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-12","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  198",",,a","   69",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-13","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  176",",,a","   69",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-14","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  181",",,a","   67",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-15","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  177",",,a","   47",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-16","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  174",",,a","   58",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-17","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  206",",,a","   91",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-18","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  223",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-19","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  232",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-20","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  209",",,a","  104",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-21","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  177",",,a","   79",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-22","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  175",",,a","   46",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-23","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  189",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-24","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  233",",,a","   83",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-25","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  221",",,a","  121",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-26","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  215",",,a","   88",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-27","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  190",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-28","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  204",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-29","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  223",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-30","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  193",",,a","  101",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-07-31","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  201",",,a","  103",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-01","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  222",",,a","  109",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-02","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    6",",,a","  176",",,a","  113",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-03","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  221",",,a","   98",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-04","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  195",",,a","  113",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-05","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  214",",,a","   83",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-06","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  163",",,a","  102",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-07","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   12",",,a","  179",",,a","  106",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-08","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  194",",,a","   91",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-09","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  183",",,a","  109",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-10","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  205",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-11","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  240",",,a","   90",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-12","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  179",",,a","  112",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-13","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  196",",,a","   73",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-14","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  215",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-15","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  229",",,a","  125",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-16","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  244",",,a","  163",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-17","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  199",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-18","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  218",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-19","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  177",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-20","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  133",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-21","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  189",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-22","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  173",",,a","   95",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-23","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  166",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-24","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  179",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-25","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  199",",,a","  139",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-26","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    2",",,a","  166",",,a","  127",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-27","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   46",",,a","  158",",,a","  112",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-28","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   28",",,a","  142",",,a","   97",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-29","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  149",",,a","   57",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-30","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  163",",,a","   53",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-08-31","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  201",",,a","  115",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-09-01","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   18",",,a","  207",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-09-02","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","    0",",,a","  159",",,a","  117",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-09-03","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","   12",",,a","  157",",,a","  118",",,a",,,,,,,,,,,,,,
"ASN00061055","2018-09-04","-32.9185","151.7985","33.0","NEWCASTLE NOBBYS SIGNAL STATIO, AS","  496",",,a","  164",",,a","  113",",,a",,,,,,,,,,,,,,
