"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00036031","2018-07-15","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  255",",,a","   30",",,a",,,,,,,,,,,,,,,"  149","H,,S"
"ASN00036031","2018-07-16","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  228",",,a","   35",",,a",,,,,,,,,,,,,,,"  125","H,,S"
"ASN00036031","2018-07-17","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  239",",,a","   10",",,a",,,,,,,,,,,,,,,"  129","H,,S"
"ASN00036031","2018-07-18","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  248",",,a","   17",",,a",,,,,,,,,,,,,,,"  155","H,,S"
"ASN00036031","2018-07-19","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  261",",,a","   96",",,a",,,,,,,,,,,,,,,"  178","H,,S"
"ASN00036031","2018-07-20","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  210",",,a","   52",",,a",,,,,,,,,,,,,,,"  114","H,,S"
"ASN00036031","2018-07-21","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  172",",,a","    4",",,a",,,,,,,,,,,,,,,"   93","H,,S"
"ASN00036031","2018-07-22","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  235",",,a","   17",",,a",,,,,,,,,,,,,,,"  121","H,,S"
"ASN00036031","2018-07-23","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  269",",,a","   18",",,a",,,,,,,,,,,,,,,"  149","H,,S"
"ASN00036031","2018-07-24","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  241",",,a","   57",",,a",,,,,,,,,,,,,,,"  139","H,,S"
"ASN00036031","2018-07-25","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a",,,"   52",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-07-28","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a",,,,,,,,,,,,,,,,,,,,
"ASN00036031","2018-07-29","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a",,,,,,,,,,,,,,,,,,,,
"ASN00036031","2018-07-30","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,,,,,,,,,,,,,,,,,,,"  129","H,,S"
"ASN00036031","2018-07-31","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  275",",,a","   26",",,a",,,,,,,,,,,,,,,"  165","H,,S"
"ASN00036031","2018-08-01","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    2",",,a","  280",",,a","   45",",,a",,,,,,,,,,,,,,,"  179","H,,S"
"ASN00036031","2018-08-02","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  291",",,a","   71",",,a",,,,,,,,,,,,,,,"  205","H,,S"
"ASN00036031","2018-08-03","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  299",",,a","  120",",,a",,,,,,,,,,,,,,,"  193","H,,S"
"ASN00036031","2018-08-04","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  271",",,a","  100",",,a",,,,,,,,,,,,,,,"  185","H,,S"
"ASN00036031","2018-08-05","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  312",",,a","  113",",,a",,,,,,,,,,,,,,,"  248","H,,S"
"ASN00036031","2018-08-06","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  248",",,a","  186",",,a",,,,,,,,,,,,,,,"  151","H,,S"
"ASN00036031","2018-08-07","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  213",",,a","   38",",,a",,,,,,,,,,,,,,,"  132","H,,S"
"ASN00036031","2018-08-08","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  233",",,a","   46",",,a",,,,,,,,,,,,,,,"  156","H,,S"
"ASN00036031","2018-08-09","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  258",",,a","   60",",,a",,,,,,,,,,,,,,,"  157","H,,S"
"ASN00036031","2018-08-10","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  284",",,a","   49",",,a",,,,,,,,,,,,,,,"  183","H,,S"
"ASN00036031","2018-08-11","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  312",",,a","   79",",,a",,,,,,,,,,,,,,,"  206","H,,S"
"ASN00036031","2018-08-12","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  226",",,a","  103",",,a",,,,,,,,,,,,,,,"  143","H,,S"
"ASN00036031","2018-08-13","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  220",",,a","   53",",,a",,,,,,,,,,,,,,,"  143","H,,S"
"ASN00036031","2018-08-14","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  249",",,a","   62",",,a",,,,,,,,,,,,,,,"  157","H,,S"
"ASN00036031","2018-08-15","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  286",",,a","   46",",,a",,,,,,,,,,,,,,,"  179","H,,S"
"ASN00036031","2018-08-16","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  291",",,a","   59",",,a",,,,,,,,,,,,,,,"  194","H,,S"
"ASN00036031","2018-08-17","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  298",",,a","   75",",,a",,,,,,,,,,,,,,,"  202","H,,S"
"ASN00036031","2018-08-18","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  291",",,a","  105",",,a",,,,,,,,,,,,,,,"  200","H,,S"
"ASN00036031","2018-08-19","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  236",",,a","   94",",,a",,,,,,,,,,,,,,,"  149","H,,S"
"ASN00036031","2018-08-20","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  218",",,a","   42",",,a",,,,,,,,,,,,,,,"  122","H,,S"
"ASN00036031","2018-08-21","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  246",",,a","   14",",,a",,,,,,,,,,,,,,,"  140","H,,S"
"ASN00036031","2018-08-22","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  269",",,a","   21",",,a",,,,,,,,,,,,,,,"  157","H,,S"
"ASN00036031","2018-08-23","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  299",",,a","   37",",,a",,,,,,,,,,,,,,,"  177","H,,S"
"ASN00036031","2018-08-24","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  319",",,a","   63",",,a",,,,,,,,,,,,,,,"  216","H,,S"
"ASN00036031","2018-08-25","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  267",",,a","  111",",,a",,,,,,,,,,,,,,,"  173","H,,S"
"ASN00036031","2018-08-26","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  261",",,a","   61",",,a",,,,,,,,,,,,,,,"  176","H,,S"
"ASN00036031","2018-08-27","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  267",",,a","   57",",,a",,,,,,,,,,,,,,,"  178","H,,S"
"ASN00036031","2018-08-28","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  272",",,a","   75",",,a",,,,,,,,,,,,,,,"  184","H,,S"
"ASN00036031","2018-08-29","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  288",",,a","   82",",,a",,,,,,,,,,,,,,,"  196","H,,S"
"ASN00036031","2018-08-30","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  329",",,a","  104",",,a",,,,,,,,,,,,,,,"  242","H,,S"
"ASN00036031","2018-08-31","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  320",",,a","  182",",,a",,,,,,,,,,,,,,,"  224","H,,S"
"ASN00036031","2018-09-01","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  285",",,a","  110",",,a",,,,,,,,,,,,,,,"  201","H,,S"
"ASN00036031","2018-09-02","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  277",",,a","  106",",,a",,,,,,,,,,,,,,,"  183","H,,S"
"ASN00036031","2018-09-03","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  275",",,a","   74",",,a",,,,,,,,,,,,,,,"  187","H,,S"
"ASN00036031","2018-09-04","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  267",",,a","   99",",,a",,,,,,,,,,,,,,,"  178","H,,S"
"ASN00036031","2018-09-05","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  290",",,a","   67",",,a",,,,,,,,,,,,,,,"  197","H,,S"
"ASN00036031","2018-09-06","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  332",",,a","   85",",,a",,,,,,,,,,,,,,,"  243","H,,S"
"ASN00036031","2018-09-07","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  347",",,a","  171",",,a",,,,,,,,,,,,,,,"  246","H,,S"
"ASN00036031","2018-09-08","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  287",",,a","  137",",,a",,,,,,,,,,,,,,,"  194","H,,S"
"ASN00036031","2018-09-09","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  286",",,a","   85",",,a",,,,,,,,,,,,,,,"  200","H,,S"
"ASN00036031","2018-09-10","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  299",",,a","  106",",,a",,,,,,,,,,,,,,,"  202","H,,S"
"ASN00036031","2018-09-11","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  309",",,a","   89",",,a",,,,,,,,,,,,,,,"  227","H,,S"
"ASN00036031","2018-09-12","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  322",",,a","  153",",,a",,,,,,,,,,,,,,,"  233","H,,S"
"ASN00036031","2018-09-13","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  330",",,a","  137",",,a",,,,,,,,,,,,,,,"  239","H,,S"
"ASN00036031","2018-09-14","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  339",",,a","  120",",,a",,,,,,,,,,,,,,,"  261","H,,S"
"ASN00036031","2018-09-15","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  353",",,a","  178",",,a",,,,,,,,,,,,,,,"  291","H,,S"
"ASN00036031","2018-09-16","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  270",",,a","  166",",,a",,,,,,,,,,,,,,,"  179","H,,S"
"ASN00036031","2018-09-17","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  285",",,a","   90",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-09-18","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  338",",,a","   99",",,a",,,,,,,,,,,,,,,"  203","H,,S"
"ASN00036031","2018-09-19","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  345",",,a","  137",",,a",,,,,,,,,,,,,,,"  246","H,,S"
"ASN00036031","2018-09-20","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  290",",,a","  128",",,a",,,,,,,,,,,,,,,"  212","H,,S"
"ASN00036031","2018-09-21","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  291",",,a","  127",",,a",,,,,,,,,,,,,,,"  198","H,,S"
"ASN00036031","2018-09-22","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  295",",,a","   87",",,a",,,,,,,,,,,,,,,"  222","H,,S"
"ASN00036031","2018-09-23","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  313",",,a","  134",",,a",,,,,,,,,,,,,,,"  229","H,,S"
"ASN00036031","2018-09-24","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  327",",,a","  146",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-09-25","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  325",",,a","  169",",,a",,,,,,,,,,,,,,,"  246","H,,S"
"ASN00036031","2018-09-26","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  326",",,a","  159",",,a",,,,,,,,,,,,,,,"  248","H,,S"
"ASN00036031","2018-09-27","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  341",",,a","  157",",,a",,,,,,,,,,,,,,,"  253","H,,S"
"ASN00036031","2018-09-28","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  357",",,a","  152",",,a",,,,,,,,,,,,,,,"  263","H,,S"
"ASN00036031","2018-09-29","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  355",",,a","  167",",,a",,,,,,,,,,,,,,,"  277","H,,S"
"ASN00036031","2018-09-30","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  351",",,a","  201",",,a",,,,,,,,,,,,,,,"  277","H,,S"
"ASN00036031","2018-10-01","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  343",",,a","  214",",,a",,,,,,,,,,,,,,,"  271","H,,S"
"ASN00036031","2018-10-02","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  332",",,a","  202",",,a",,,,,,,,,,,,,,,"  243","H,,S"
"ASN00036031","2018-10-03","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  338",",,a","  159",",,a",,,,,,,,,,,,,,,"  247","H,,S"
"ASN00036031","2018-10-04","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a",,,"  164",",,a",,,,,,,,,,,,,,,"  251","H,,S"
"ASN00036031","2018-10-05","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  305",",,a","  160",",,a",,,,,,,,,,,,,,,"  239","H,,S"
"ASN00036031","2018-10-06","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  326",",,a","  178",",,a",,,,,,,,,,,,,,,"  249","H,,S"
"ASN00036031","2018-10-07","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  350",",,a","  173",",,a",,,,,,,,,,,,,,,"  273","H,,S"
"ASN00036031","2018-10-08","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  362",",,a","  194",",,a",,,,,,,,,,,,,,,"  279","H,,S"
"ASN00036031","2018-10-09","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  382",",,a","  189",",,a",,,,,,,,,,,,,,,"  279","H,,S"
"ASN00036031","2018-10-10","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  387",",,a","  177",",,a",,,,,,,,,,,,,,,"  299","H,,S"
"ASN00036031","2018-10-11","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  357",",,a","  202",",,a",,,,,,,,,,,,,,,"  278","H,,S"
"ASN00036031","2018-10-12","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    4",",,a","  332",",,a","  187",",,a",,,,,,,,,,,,,,,"  252","H,,S"
"ASN00036031","2018-10-13","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  342",",,a","  157",",,a",,,,,,,,,,,,,,,"  264","H,,S"
"ASN00036031","2018-10-14","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  359",",,a","  191",",,a",,,,,,,,,,,,,,,"  288","H,,S"
"ASN00036031","2018-10-15","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  381",",,a","  226",",,a",,,,,,,,,,,,,,,"  270","H,,S"
"ASN00036031","2018-10-16","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  331",",,a","  210",",,a",,,,,,,,,,,,,,,"  273","H,,S"
"ASN00036031","2018-10-17","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  358",",,a","  207",",,a",,,,,,,,,,,,,,,"  271","H,,S"
"ASN00036031","2018-10-18","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  366",",,a","  177",",,a",,,,,,,,,,,,,,,"  273","H,,S"
"ASN00036031","2018-10-19","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  375",",,a","  199",",,a",,,,,,,,,,,,,,,"  311","H,,S"
"ASN00036031","2018-10-20","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  394",",,a","  217",",,a",,,,,,,,,,,,,,,"  311","H,,S"
"ASN00036031","2018-10-21","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  373",",,a","  213",",,a",,,,,,,,,,,,,,,"  292","H,,S"
"ASN00036031","2018-10-22","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  387",",,a","  198",",,a",,,,,,,,,,,,,,,"  299","H,,S"
"ASN00036031","2018-10-23","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  400",",,a","  199",",,a",,,,,,,,,,,,,,,"  284","H,,S"
"ASN00036031","2018-10-24","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  406",",,a","  216",",,a",,,,,,,,,,,,,,,"  323","H,,S"
"ASN00036031","2018-10-25","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    2",",,a","  396",",,a","  234",",,a",,,,,,,,,,,,,,,"  315","H,,S"
"ASN00036031","2018-10-26","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  419",",,a","  224",",,a",,,,,,,,,,,,,,,"  327","H,,S"
"ASN00036031","2018-10-27","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  439",",,a","  237",",,a",,,,,,,,,,,,,,,"  356","H,,S"
"ASN00036031","2018-10-28","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  432",",,a","  281",",,a",,,,,,,,,,,,,,,"  343","H,,S"
"ASN00036031","2018-10-29","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  410",",,a","  260",",,a",,,,,,,,,,,,,,,"  328","H,,S"
"ASN00036031","2018-10-30","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  404",",,a","  233",",,a",,,,,,,,,,,,,,,"  323","H,,S"
"ASN00036031","2018-10-31","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  391",",,a","  248",",,a",,,,,,,,,,,,,,,"  321","H,,S"
"ASN00036031","2018-11-01","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  389",",,a","  259",",,a",,,,,,,,,,,,,,,"  317","H,,S"
"ASN00036031","2018-11-02","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  381",",,a","  249",",,a",,,,,,,,,,,,,,,"  334","H,,S"
"ASN00036031","2018-11-03","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  378",",,a",,,,,,,,,,,,,,,,,"  301","H,,S"
"ASN00036031","2018-11-04","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  407",",,a","  217",",,a",,,,,,,,,,,,,,,"  315","H,,S"
"ASN00036031","2018-11-05","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  419",",,a","  221",",,a",,,,,,,,,,,,,,,"  334","H,,S"
"ASN00036031","2018-11-06","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  423",",,a","  255",",,a",,,,,,,,,,,,,,,"  344","H,,S"
"ASN00036031","2018-11-07","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  424",",,a","  268",",,a",,,,,,,,,,,,,,,"  281","H,,S"
"ASN00036031","2018-11-08","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  311",",,a","  181",",,a",,,,,,,,,,,,,,,"  240","H,,S"
"ASN00036031","2018-11-09","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  351",",,a","  163",",,a",,,,,,,,,,,,,,,"  279","H,,S"
"ASN00036031","2018-11-10","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  356",",,a","  206",",,a",,,,,,,,,,,,,,,"  245","H,,S"
"ASN00036031","2018-11-11","-23.4372","144.2769","192.2","LONGREACH AERO, AS","   36",",,a","  353",",,a","  170",",,a",,,,,,,,,,,,,,,"  276","H,,S"
"ASN00036031","2018-11-12","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  367",",,a","  207",",,a",,,,,,,,,,,,,,,"  288","H,,S"
"ASN00036031","2018-11-13","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  368",",,a","  212",",,a",,,,,,,,,,,,,,,"  301","H,,S"
"ASN00036031","2018-11-14","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  378",",,a","  257",",,a",,,,,,,,,,,,,,,"  313","H,,S"
"ASN00036031","2018-11-15","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  385",",,a","  258",",,a",,,,,,,,,,,,,,,"  308","H,,S"
"ASN00036031","2018-11-16","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  403",",,a","  232",",,a",,,,,,,,,,,,,,,"  335","H,,S"
"ASN00036031","2018-11-17","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  403",",,a","  252",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-11-18","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  394",",,a","  268",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-11-19","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  374",",,a","  254",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-11-20","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  390",",,a","  268",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-11-21","-23.4372","144.2769","192.2","LONGREACH AERO, AS","   20",",,a","  265",",,a","  224",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-11-22","-23.4372","144.2769","192.2","LONGREACH AERO, AS","  148",",,a","  304",",,a","  214",",,a",,,,,,,,,,,,,,,,
"ASN00036031","2018-11-23","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    2",",,a","  309",",,a","  139",",,a",,,,,,,,,,,,,,,"  238","H,,S"
"ASN00036031","2018-11-24","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  369",",,a","  134",",,a",,,,,,,,,,,,,,,"  288","H,,S"
"ASN00036031","2018-11-25","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  414",",,a","  212",",,a",,,,,,,,,,,,,,,"  311","H,,S"
"ASN00036031","2018-11-26","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  378",",,a","  190",",,a",,,,,,,,,,,,,,,"  303","H,,S"
"ASN00036031","2018-11-27","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  405",",,a","  244",",,a",,,,,,,,,,,,,,,"  323","H,,S"
"ASN00036031","2018-11-28","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  351",",,a","  241",",,a",,,,,,,,,,,,,,,"  263","H,,S"
"ASN00036031","2018-11-29","-23.4372","144.2769","192.2","LONGREACH AERO, AS",,,"  350",",,a","  162",",,a",,,,,,,,,,,,,,,"  271","H,,S"
"ASN00036031","2018-11-30","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  379",",,a","  156",",,a",,,,,,,,,,,,,,,"  288","H,,S"
"ASN00036031","2018-12-01","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  410",",,a","  184",",,a",,,,,,,,,,,,,,,"  321","H,,S"
"ASN00036031","2018-12-02","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  439",",,a","  201",",,a",,,,,,,,,,,,,,,"  353","H,,S"
"ASN00036031","2018-12-03","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  411",",,a","  265",",,a",,,,,,,,,,,,,,,"  323","H,,S"
"ASN00036031","2018-12-04","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  399",",,a","  247",",,a",,,,,,,,,,,,,,,"  316","H,,S"
"ASN00036031","2018-12-05","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  394",",,a","  226",",,a",,,,,,,,,,,,,,,"  304","H,,S"
"ASN00036031","2018-12-06","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  368",",,a","  227",",,a",,,,,,,,,,,,,,,"  303","H,,S"
"ASN00036031","2018-12-07","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  364",",,a","  234",",,a",,,,,,,,,,,,,,,"  303","H,,S"
"ASN00036031","2018-12-08","-23.4372","144.2769","192.2","LONGREACH AERO, AS","    0",",,a","  367",",,a","  221",",,a",,,,,,,,,,,,,,,"  301","H,,S"
