"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA001157630","2018-03-27","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    6",",,C","    6",",,C","   60",",,C","   55",",,C","    5",",,C",,,"   30",",,C"
"CA001157630","2018-03-28","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0",",,C","    0",",,C","   30",",,C","   75",",,C","  -20",",,C",,,"   28",",,C"
"CA001157630","2018-03-29","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    4",",,C","    0",",,C","   10",",,C","   70",",,C","  -85",",,C",,,"   -8",",,C"
"CA001157630","2018-03-30","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   34",",,C","   40",",,C","    0",",,C","   80",",,C","  -70",",,C",,,"    5",",,C"
"CA001157630","2018-03-31","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0",",,C","    0",",,C","   50",",,C","  -10",",,C"," -115",",,C",,,"  -63",",,C"
"CA001157630","2018-04-01","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   22",",,C","   26",",,C","    0","T,,C","  -15",",,C"," -115",",,C",,,"  -65",",,C"
"CA001157630","2018-04-02","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0",",,C","    0","T,,C","   10",",,C","  -30",",,C","  -95",",,C",,,"  -63",",,C"
"CA001157630","2018-04-03","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    2",",,C","    4",",,C","    0","T,,C","   10",",,C"," -140",",,C",,,"  -65",",,C"
"CA001157630","2018-04-04","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0",",,C","    0",",,C","    0","T,,C","   45",",,C","  -75",",,C",,,"  -15",",,C"
"CA001157630","2018-04-05","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   10",",,C","   12",",,C","    0","T,,C","  -20",",,C","  -60",",,C",,,"  -40",",,C"
"CA001157630","2018-04-06","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0",",,C","    0","T,,C","   10",",,C","    5",",,C"," -105",",,C",,,"  -50",",,C"
"CA001157630","2018-04-07","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   48",",,C","   60",",,C","    0",",,C","   25",",,C","  -50",",,C",,,"  -13",",,C"
"CA001157630","2018-04-08","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0","T,,C","    0","T,,C","   20",",,C","   90",",,C","  -60",",,C",,,"   15",",,C"
"CA001157630","2018-04-09","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    0",",,C","    0",",,C","    0",",,C","  105",",,C","   30",",,C",,,"   68",",,C"
"CA001157630","2018-04-10","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   12",",,C","    0",",,C","    0",",,C","  115",",,C","  -20",",,C",,,"   48",",,C"
"CA001157630","2018-04-11","49.75","-114.8833","1138.0","SPARWOOD, BC CA","    4",",,C","    0","T,,C","    0",",,C","   90",",,C","   35",",,C",,,"   63",",,C"
"CA001157630","2018-04-12","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   32",",,C","   50",",,C","    0","T,,C","   20",",,C","  -15",",,C",,,"    3",",,C"
"CA001157630","2018-04-13","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   18",",,C","    0","T,,C","   20",",,C","   65",",,C","   -5",",,C",,,"   30",",,C"
"CA001157630","2018-04-14","49.75","-114.8833","1138.0","SPARWOOD, BC CA","   28",",,C","    0",",,C","    0",",,C","  100",",,C","   10",",,C",,,"   55",",,C"
