"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SIE00115136","2018-03-04","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","   46",",,E","  -26",",,E"
"SIE00115136","2018-03-05","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","  144",",,E","   26",",,E","  -11",",,E"
"SIE00115136","2018-03-06","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    1",",,E","   52",",,E","  -26",",,E"
"SIE00115136","2018-03-07","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   22",",,E","   96",",,E","   -1",",,E"
"SIE00115136","2018-03-08","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  116",",,E","    7",",,E"
"SIE00115136","2018-03-09","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  117",",,E","  -38",",,E"
"SIE00115136","2018-03-10","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  120",",,E","  -15",",,E"
"SIE00115136","2018-03-11","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   20",",,E","  105",",,E","  -21",",,E"
"SIE00115136","2018-03-12","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  132",",,E","   48",",,E"
"SIE00115136","2018-03-13","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   45",",,E","  138",",,E","  -10",",,E"
"SIE00115136","2018-03-14","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  134",",,E","   46",",,E"
"SIE00115136","2018-03-15","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   49",",,E","  127",",,E","   16",",,E"
"SIE00115136","2018-03-16","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   16",",,E","  104",",,E","   32",",,E"
"SIE00115136","2018-03-17","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   40",",,E","   55",",,E","   12",",,E"
"SIE00115136","2018-03-18","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   10",",,E","   26",",,E","  -15",",,E"
"SIE00115136","2018-03-19","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","    0",",,E","  -28",",,E"
"SIE00115136","2018-03-20","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","    1",",,E","  -34",",,E"
"SIE00115136","2018-03-21","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","   42",",,E","  -20",",,E"
"SIE00115136","2018-03-22","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","   47",",,E","  -72",",,E"
"SIE00115136","2018-03-23","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","   70",",,E","  -38",",,E"
"SIE00115136","2018-03-24","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","   72",",,E","   -8",",,E"
"SIE00115136","2018-03-25","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","   51",",,E","  -22",",,E"
"SIE00115136","2018-03-26","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  102",",,E","  -40",",,E"
"SIE00115136","2018-03-27","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  119",",,E","    9",",,E"
"SIE00115136","2018-03-28","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","    0",",,E","  149",",,E","  -15",",,E"
"SIE00115136","2018-03-29","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","  194",",,E","  142",",,E"," -513",",G,E"
"SIE00115136","2018-03-30","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","   36",",,E","  118",",,E","   43",",,E"
"SIE00115136","2018-03-31","46.5","15.1","444.0","SMARTNO PRI SLOVENJ GRADCU, SI","  104",",,E","  117",",,E","   51",",,E"
