"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014814","2018-05-13","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   33",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-14","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   67",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-15","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  117",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-16","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   67",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-17","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   83",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-18","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   61",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-19","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   78",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-20","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","  147",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   67",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-21","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   67",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-22","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   89",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-23","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   94",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-24","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-25","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-26","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  150",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-27","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  128",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-28","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  144",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-29","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  144",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-30","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  144",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-05-31","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  144",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-01","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-02","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   83",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-03","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  100",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-04","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   79",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  117",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-05","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   78",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-06","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   67",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-07","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-08","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   94",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-09","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  117",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-10","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  111",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-11","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  117",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-12","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  106",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-13","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  144",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-14","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  128",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-15","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  122",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-16","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-17","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  139",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-18","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  200",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-19","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-20","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-21","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-22","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  100",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-23","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-24","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  133",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-25","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  117",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-26","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   83",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-27","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  117",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-28","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  144",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-29","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  167",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-06-30","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7",,,,,"  289",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-01","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  211",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-02","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  194",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-03","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  178",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-04","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  200",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-05","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  211",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-06","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  150",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-07","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  117",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-08","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  161",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-09","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  178",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-10","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  161",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-11","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  150",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-12","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-13","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-14","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  189",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-15","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  178",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-16","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  206",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-17","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","  216",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  144",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-18","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  117",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-19","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  122",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-20","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  156",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-21","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  194",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-22","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-23","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  178",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-24","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  183",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-25","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  161",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-26","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  172",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-27","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-28","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  128",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-29","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  128",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-30","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  139",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-07-31","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-01","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  156",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-02","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-03","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","  137",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  172",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-04","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  156",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-05","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  161",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-06","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-07","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  172",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-08","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  167",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-09","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  172",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-10","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  150",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USW00014814","2018-08-11","45.0605","-83.428","179.8","ALPENA WASTEWATER PLANT, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
