"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00058214","2018-06-23","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  219",",,a","   45",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-24","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  211",",,a","   11",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-25","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  207",",,a","   22",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-26","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  191",",,a","   18",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-27","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   18",",,a","  158",",,a","   83",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-28","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    4",",,a","  209",",,a","   97",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-29","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  239",",,a","   88",",,a",,,,,,,,,,,,
"ASN00058214","2018-06-30","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  245",",,a","   75",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-01","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  204",",,a","   79",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-02","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  186",",,a","  123",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-03","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  215",",,a","  136",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-04","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   76",",,a","  228",",,a","  145",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-05","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   24",",,a","  208",",,a","  121",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-06","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   16",",,a","  249",",,a","  143",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-07","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   12",",,a","  255",",,a","  148",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-08","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  208",",,a","   54",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-09","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  194",",,a","   13",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-10","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  200",",,a","   27",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-11","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  203",",,a","   76",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-12","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    4",",,a","  206",",,a","  105",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-13","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    6",",,a","  197",",,a","   42",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-14","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  198",",,a","    8",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-15","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  212",",,a","    1",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-16","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  238",",,a","   16",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-17","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  234",",,a","   14",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-18","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  253",",,a","   11",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-19","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  259",",,a","   19",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-20","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  240",",,a","   40",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-21","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  184",",,a","    0",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-22","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  201",",,a","   13",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-23","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  219",",,a","    1",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-24","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  256",",,a","   27",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-25","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  208",",,a","   39",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-26","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  244",",,a","   59",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-27","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  274",",,a","   52",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-28","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  252",",,a","   44",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-29","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  269",",,a","   96",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-30","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   12",",,a","  235",",,a","   84",",,a",,,,,,,,,,,,
"ASN00058214","2018-07-31","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  246",",,a","   31",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-01","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  226",",,a","    2",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-02","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  225",",,a","   11",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-03","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    6",",,a","  238",",,a","   53",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-04","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  263",",,a","   53",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-05","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  263",",,a","   41",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-06","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  287",",,a","   68",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-07","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    6",",,a","  231",",,a","   48",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-08","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  219",",,a","   25",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-09","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  221",",,a","   31",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-10","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  233",",,a","   28",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-11","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  251",",,a","   79",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-12","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  253",",,a","   59",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-13","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  214",",,a","    2",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-14","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  247",",,a","   12",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-15","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  294",",,a","    9",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-16","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  297",",,a","   40",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-17","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  270",",,a","   56",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-18","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  274",",,a","   31",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-19","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  228",",,a","   51",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-20","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  194",",,a","   75",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-21","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  236",",,a","   -7",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-22","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  238",",,a","   25",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-23","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  233",",,a","    9",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-24","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  225",",,a","   48",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-25","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   26",",,a","  213",",,a","   59",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-26","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   72",",,a","  171",",,a","   71",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-27","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   52",",,a","  219",",,a","   70",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-28","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   28",",,a","  227",",,a","  104",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-29","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  237",",,a","   57",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-30","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  230",",,a","   20",",,a",,,,,,,,,,,,
"ASN00058214","2018-08-31","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  273",",,a","   46",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-01","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   20",",,a","  268",",,a","   94",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-02","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  232",",,a","   47",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-03","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   38",",,a","  184",",,a","  115",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-04","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   24",",,a","  196",",,a","  115",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-05","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  182",",,a","  188",",,a","  108",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-06","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   54",",,a","  227",",,a","  124",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-07","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  268",",,a","   97",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-08","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   22",",,a","  247",",,a","  137",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-09","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  252",",,a","  115",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-10","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  239",",,a","   82",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-11","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  231",",,a","   61",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-12","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  261",",,a","   74",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-13","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  290",",,a","   80",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-14","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  279",",,a","   89",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-15","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  319",",,a","   79",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-16","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  227",",,a","  132",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-17","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  216",",,a","  111",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-18","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  246",",,a","   44",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-19","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  301",",,a","   62",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-20","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  236",",,a","  131",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-21","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   42",",,a","  221",",,a","  101",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-22","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  249",",,a","   65",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-23","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  273",",,a","   90",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-24","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  232",",,a","  100",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-25","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   28",",,a","  196",",,a","  130",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-26","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    4",",,a","  240",",,a","  100",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-27","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   14",",,a","  214",",,a","  115",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-28","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   10",",,a","  284",",,a","   93",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-29","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  298",",,a","  102",",,a",,,,,,,,,,,,
"ASN00058214","2018-09-30","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  202",",,a","  156",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-01","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  233",",,a","   61",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-02","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  246",",,a","   58",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-03","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  269",",,a","   60",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-04","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  296",",,a","   88",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-05","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  225",",,a","  152",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-06","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   10",",,a","  237",",,a","  139",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-07","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   48",",,a","  251",",,a","  126",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-08","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   90",",,a","  277",",,a","  115",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-09","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  206",",,a","  280",",,a","  109",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-10","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  333",",,a","  134",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-11","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  496",",,a","  178",",,a","  166",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-12","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  320",",,a","  199",",,a","  136",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-13","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  114",",,a","  189",",,a","  146",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-14","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  320",",,a","  199",",,a","  147",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-15","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  296",",,a","  212",",,a","  169",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-16","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  194",",,a","  224",",,a","  184",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-17","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  132",",,a","  252",",,a","  180",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-18","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   14",",,a","  243",",,a","  185",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-19","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    4",",,a","  263",",,a","  165",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-20","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  277",",,a","  145",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-21","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  287",",,a","  190",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-22","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  106",",,a","  258",",,a","  169",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-23","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    8",",,a","  294",",,a","  144",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-24","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  330",",,a","  159",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-25","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  275",",,a","  182",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-26","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  318",",,a","  177",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-27","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  279",",,a","  161",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-28","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  270",",,a","  145",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-29","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    4",",,a","  197",",,a","  173",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-30","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    8",",,a","  267",",,a","  145",",,a",,,,,,,,,,,,
"ASN00058214","2018-10-31","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    2",",,a","  316",",,a","  117",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-01","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  304",",,a","  127",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-02","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  305",",,a","  121",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-03","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  330",",,a","  155",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-04","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  303",",,a","  169",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-05","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  332",",,a","  213",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-06","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  368",",,a","  179",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-07","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  367",",,a","  212",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-08","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  229",",,a","  204",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-09","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  229",",,a","  133",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-10","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  266",",,a","   87",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-11","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   46",",,a","  265",",,a","  164",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-12","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  259",",,a","   91",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-13","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  270",",,a","  101",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-14","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  283",",,a","  106",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-15","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  308",",,a","  153",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-16","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  298",",,a","  169",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-17","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  290",",,a","  170",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-18","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  470",",,a","  252",",,a","  169",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-19","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   12",",,a","  256",",,a","  157",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-20","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  285",",,a","  127",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-21","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  337",",,a","  166",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-22","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","   18",",,a","  308",",,a","  212",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-23","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","  142",",,a","  283",",,a","  142",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-24","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  296",",,a","  100",",,a",,,,,,,,,,,,
"ASN00058214","2018-11-25","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    0",",,a","  307",",,a","  130",",,a",,,,,,,,,,,,
