"ASN00013015","2018-06-05","-25.7964","122.9753","448.0","CARNEGIE, AS","    6",",,a","  216",",,a","  131",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-06","-25.7964","122.9753","448.0","CARNEGIE, AS","   22",",,a","  185",",,a","  140",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-07","-25.7964","122.9753","448.0","CARNEGIE, AS","    3",",,a","  180",",,a","  133",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-08","-25.7964","122.9753","448.0","CARNEGIE, AS","   77",",,a","  185",",,a","  140",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-09","-25.7964","122.9753","448.0","CARNEGIE, AS","   16",",,a","  215",",,a","  134",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-10","-25.7964","122.9753","448.0","CARNEGIE, AS","    2",",,a","  230",",,a","  101",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-11","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  213",",,a","  110",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-12","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  192",",,a","   62",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-13","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  191",",,a","   35",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-14","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  196",",L,a","   30",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-15","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a",,,"   26",",,a",,,,,"    2",",L,a",,,,,,,"  197",",L,a"
"ASN00013015","2018-06-16","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  222",",,a","   31",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-17","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  231",",,a","   49",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-18","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  234",",,a","   59",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-19","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  214",",,a","  130",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-20","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  190",",,a","   35",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-21","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  192",",,a","   23",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-22","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a",,,"   26",",,a",,,,,,,,,,,,,,
"ASN00013015","2018-06-23","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00013015","2018-06-24","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a",,,,,,,,,"    3",",,a",,,,,,,"  193",",,a"
"ASN00013015","2018-06-25","-25.7964","122.9753","448.0","CARNEGIE, AS","    0",",,a","  188",",,a",,,,,"    3",",,a",,,,,,,"   39",",,a",,
