"USW00023061","2018-07-07","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  306",",,W","   78",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  186","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  161",",,W","  206",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-08","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","   83",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  196","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-09","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","   72",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"  189","H,,S",,,,,"  180",",,W","  350",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-10","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","   94",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  201","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-11","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    5",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  100",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,"  198","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-12","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  283",",,W","  122",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,"  198","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-13","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","   76",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   89",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  182","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-14","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    3",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  139",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  191","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-15","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","   20",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  133",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  207","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023061","2018-07-16","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","    3",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  133",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,"  177","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"  130",",,W","  174",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
