"CA003063165","2017-04-07","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","   41",",,C",,,"   92",",,C","   23",",,C",,,"   58",",,C","    8",",,C","  370",",,C"
"CA003063165","2017-04-08","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   90",",,C","  -17",",,C",,,"   37",",,C","    8",",,C","  320",",,C"
"CA003063165","2017-04-09","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"  101",",,C","  -43",",,C",,,"   29",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-10","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   96",",,C","  -18",",,C",,,"   39",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-11","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"  112",",,C","  -16",",,C",,,"   48",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-12","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   73",",,C","  -11",",,C",,,"   31",",,C","    7",",,C","  410",",,C"
"CA003063165","2017-04-13","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","   13",",,C",,,"   41",",,C","   -4",",,C",,,"   19",",,C","    7",",,C","  500",",,C"
"CA003063165","2017-04-14","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","  139",",,C",,,"    5",",,C","   -6",",,C",,,"   -1",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-15","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","   38",",,C",,,"   14",",,C","  -30",",,C",,,"   -8",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-16","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    4",",,C",,,"   73",",,C","  -85",",,C",,,"   -6",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-17","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   13",",,C","  -27",",,C",,,"   -7",",,C","    4",",,C","  330",",,C"
"CA003063165","2017-04-18","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","   16",",,C",,,"  -16",",,C","  -47",",,C",,,"  -32",",,C","    7",",,C","  370",",,C"
"CA003063165","2017-04-19","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   74",",,C","  -33",",,C",,,"   21",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-20","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"  109",",,C","  -22",",,C",,,"   44",",,C","   34",",,C","  390",",,C"
"CA003063165","2017-04-21","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   50",",,C","  -17",",,C",,,"   17",",,C","    0",",,C","    0",",,C"
"CA003063165","2017-04-22","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","    0",",,C",,,"   47",",,C","  -22",",,C",,,"   13",",,C","    8",",,C","  350",",,C"
"CA003063165","2017-04-23","55.4","-116.4833","602.0","HIGH PRAIRIE AGDM, AB CA","   21",",,C",,,"    6",",,C","  -33",",,C",,,"  -14",",,C","    8",",,C","  410",",,C"
