"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00027619","2018-06-25","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  389",",,7","  183",",,7",,,,,"  361",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-06-26","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  406",",,7","  172",",,7",,,,,"  372",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-06-27","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  400",",,7","  200",",,7",,,,,"  372",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-06-28","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  378",",,7","  217",",,7",,,,,"  344",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-06-29","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  356",",,7","  222",",,7",,,,,"  306",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-06-30","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  361",",,7","  200",",,7",,,,,"  311",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-01","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  378",",,7","  150",",,7",,,,,"  311",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-02","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  394",",,7","  150",",,7",,,,,"  356",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-03","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  394",",,7","  144",",,7",,,,,"  350",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-04","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  383",",,7","  222",",,7",,,,,"  356",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-05","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  406",",,7","  194",",,7",,,,,"  389",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-07","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  389",",,7","  222",",,7",,,,,"  356",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-08","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  389",",,7","  211",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-09","31.483","-111.5436","1094.2","SASABE, AZ US","   51",",,7,0800",,,,,"  344",",,7","  183",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-10","31.483","-111.5436","1094.2","SASABE, AZ US","   48",",,7,0800",,,,,"  294",",,7","  189",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-11","31.483","-111.5436","1094.2","SASABE, AZ US","    5",",,7,0800",,,,,"  289",",,7","  200",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-12","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  350",",,7","  189",",,7",,,,,"  328",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-13","31.483","-111.5436","1094.2","SASABE, AZ US","    8",",,7,0800",,,,,"  361",",,7","  217",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-14","31.483","-111.5436","1094.2","SASABE, AZ US","   25",",,7,0800",,,,,"  333",",,7","  206",",,7",,,,,"  306",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-15","31.483","-111.5436","1094.2","SASABE, AZ US","    8",",,7,0800",,,,,"  328",",,7","  206",",,7",,,,,"  300",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-16","31.483","-111.5436","1094.2","SASABE, AZ US","   51",",,7,0800",,,,,"  328",",,7","  217",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-17","31.483","-111.5436","1094.2","SASABE, AZ US","  315",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,"  222",",,7,0800",,,"    1",",,7",,,,,,,,,,,,
"USC00027619","2018-07-18","31.483","-111.5436","1094.2","SASABE, AZ US","    5",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,"  306",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-19","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  361",",,7","  211",",,7",,,,,"  294",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-20","31.483","-111.5436","1094.2","SASABE, AZ US","    0",",,7,0800",,,,,"  367",",,7","  211",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,
"USC00027619","2018-07-21","31.483","-111.5436","1094.2","SASABE, AZ US","   13",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,"  339",",,7,0800",,,,,,,,,,,,,,,,
