"USC00086078","2018-06-18","26.1653","-81.6843","12.2","NAPLES, FL US","   33",",,7",,,,,"  339",",,7","  244",",,7",,,,,"  250",",,7",,,,,,,,
"USC00086078","2018-06-19","26.1653","-81.6843","12.2","NAPLES, FL US","  157",",,7",,,,,"  339",",,7","  233",",,7",,,,,"  239",",,7",,,,,,,,
"USC00086078","2018-06-20","26.1653","-81.6843","12.2","NAPLES, FL US","    0",",,7",,,,,"  339",",,7","  239",",,7",,,,,"  244",",,7",,,,,,,,
"USC00086078","2018-06-21","26.1653","-81.6843","12.2","NAPLES, FL US","    0",",,7",,,,,"  333",",,7","  239",",,7",,,,,"  256",",,7",,,,,,,,
"USC00086078","2018-06-22","26.1653","-81.6843","12.2","NAPLES, FL US","   38",",,7",,,,,"  317",",,7","  239",",,7",,,,,"  250",",,7",,,,,,,,
"USC00086078","2018-06-23","26.1653","-81.6843","12.2","NAPLES, FL US","   15",",,7",,,,,"  317",",,7","  239",",,7",,,,,"  256",",,7",,,,,,,,
"USC00086078","2018-06-24","26.1653","-81.6843","12.2","NAPLES, FL US","   28",",,7",,,,,"  317",",,7","  233",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-06-25","26.1653","-81.6843","12.2","NAPLES, FL US","  114",",,7",,,,,"  339",",,7","  228",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-06-26","26.1653","-81.6843","12.2","NAPLES, FL US","   46",",,7",,,,,"  311",",,7","  228",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-06-27","26.1653","-81.6843","12.2","NAPLES, FL US","    0",",,7",,,,,"  328",",,7","  228",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-06-28","26.1653","-81.6843","12.2","NAPLES, FL US","    0",",,7",,,,,"  322",",,7","  228",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-06-29","26.1653","-81.6843","12.2","NAPLES, FL US","   38",",,7",,,,,"  317",",,7","  228",",,7",,,,,"  272",",,7",,,,,,,,
"USC00086078","2018-06-30","26.1653","-81.6843","12.2","NAPLES, FL US","    0",",,7",,,,,"  300",",,7","  233",",,7",,,,,"  239",",,7",,,,,,,,
"USC00086078","2018-07-01","26.1653","-81.6843","12.2","NAPLES, FL US","  135",",,7",,,,,"  300",",,7","  233",",,7",,,,,"  239",",,7",,,,,,,,
"USC00086078","2018-07-02","26.1653","-81.6843","12.2","NAPLES, FL US","    5",",,7",,,,,"  322",",,7","  222",",,7",,,,,"  228",",,7",,,,,,,,
"USC00086078","2018-07-03","26.1653","-81.6843","12.2","NAPLES, FL US","   46",",,7",,,,,"  322",",,7","  222",",,7",,,,,"  228",",,7",,,,,,,,
"USC00086078","2018-07-04","26.1653","-81.6843","12.2","NAPLES, FL US","  495",",,7",,,,,"  333",",,7","  211",",,7",,,,,"  217",",,7",,,,,,,,
"USC00086078","2018-07-05","26.1653","-81.6843","12.2","NAPLES, FL US","  142",",,7",,,,,"  317",",,7","  217",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-07-06","26.1653","-81.6843","12.2","NAPLES, FL US","  114",",,7",,,,,"  328",",,7","  222",",,7",,,,,"  239",",,7",,,,,,,,
"USC00086078","2018-07-07","26.1653","-81.6843","12.2","NAPLES, FL US","   13",",,7",,,,,"  333",",,7","  222",",,7",,,,,"  228",",,7",,,,,,,,
"USC00086078","2018-07-08","26.1653","-81.6843","12.2","NAPLES, FL US","   10",",,7",,,,,"  322",",,7","  222",",,7",,,,,"  228",",,7",,,,,,,,
"USC00086078","2018-07-09","26.1653","-81.6843","12.2","NAPLES, FL US","    0",",,7",,,,,"  339",",,7","  222",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-07-10","26.1653","-81.6843","12.2","NAPLES, FL US","   18",",,7",,,,,"  344",",,7","  233",",,7",,,,,"  244",",,7",,,,,,,,
"USC00086078","2018-07-11","26.1653","-81.6843","12.2","NAPLES, FL US","  340",",,7",,,,,"  322",",,7","  228",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-07-12","26.1653","-81.6843","12.2","NAPLES, FL US","  318",",,7",,,,,"  317",",,7","  211",",,7",,,,,"  233",",,7",,,,,,,,
"USC00086078","2018-07-13","26.1653","-81.6843","12.2","NAPLES, FL US","   91",",,7",,,,,"  317",",,7","  222",",,7",,,,,"  228",",,7",,,,,,,,
