"USC00343489","2018-04-02","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7","  -50",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-03","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  -11",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-04","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-05","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -22",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-06","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   56",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-07","36.85","-100.0569","685.8","GATE, OK US","   13",",,7,0800","   25",",,7","   25",",,7","   67",",,7","  -83",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-08","36.85","-100.0569","685.8","GATE, OK US","    0","T,,7,0800","    0","T,,7","    0","T,,7","   56",",,7","  -83",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-09","36.85","-100.0569","685.8","GATE, OK US","  127",",,7,0800","    0",",,7","    0",",,7","  183",",,7","    6",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-10","36.85","-100.0569","685.8","GATE, OK US","   71",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-11","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   61",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-12","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  117",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-13","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00343489","2018-04-14","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00343489","2018-04-15","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -44",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-16","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -44",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-17","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   28",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-18","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","   56",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00343489","2018-04-19","36.85","-100.0569","685.8","GATE, OK US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   28",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
