"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00402589","2017-12-20","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  111",",,7","   67",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-21","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   51",",,7,0800",,,,,"  100",",,7","   22",",,7",,,,,,,"   56",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-22","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  139",",,7","   56",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-23","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  914",",,7,0800",,,,,"  139",",,7","   50",",,7",,,,,,,"   50",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-24","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,,,"   17",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-25","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   51",",,7,0800",,,"    0","T,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-26","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   33",",,7","  -39",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-28","36.48194","-87.86278","144.8","DOVER 1 W, TN US",,,,,,,"  -28",",,7"," -117",",,7","    2",",,7","    0",",,7",,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2017-12-29","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"    0",",,7"," -100",",,7",,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-02","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   33",",,7"," -167",",,7",,,,,,," -156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-03","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  -61",",,7"," -156",",,7",,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-04","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"    6",",,7"," -128",",,7",,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-06","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  -11",",,7"," -128",",,7",,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-07","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  -22",",,7"," -128",",,7",,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-08","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   76",",,7,0800",,,,,"   72",",,7","  -78",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-09","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   25",",,7,0800",,,,,"   56",",,7","   22",",,7",,,,,,,"   39",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-10","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    8",",,7,0800",,,,,"  139",",,7","   39",",,7",,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-11","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  172",",,7","  139",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-14","36.48194","-87.86278","144.8","DOVER 1 W, TN US",,,"   89",",,7","   76",",,7","  183",",S,7"," -133",",,7","    3",",,7","   69",",,7",,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-15","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800","    0",",,7","   76",",,7","  -22",",,7","  -78",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-16","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   71",",,7,0800","  152",",,7","  203",",,7","   28",",,7"," -122",",,7",,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-17","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800","    0","T,,7",,,,," -183",",,7",,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-18","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,"  -61",",,7"," -150",",,7",,,,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-19","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   11",",,7"," -111",",,7",,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-24","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,,,"  -28",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-25","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   78",",,7","  -39",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-26","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   86",",,7,0800",,,,,"  150",",,7","  -17",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-27","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  172",",,7","    6",",,7",,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-29","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  144",",,7","   11",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-01-30","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,"   22",",,7"," -728",",G,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-01","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  156",",,7","   72",",,7",,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-02","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  152",",,7,0800",,,,,"  100",",,7","  -89",",,7",,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-04","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  203",",,7,0800",,,,,"   89",",,7","  -78",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-05","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  100",",,7","  -72",",,7",,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-06","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   39",",,7","  -67",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-07","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  191",",,7,0800",,,,,"   39",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-08","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   22",",,7","  -61",",,7",,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-09","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  106",",,7","  -39",",,7",,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-10","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  333",",,7,0800",,,,,"  178",",,7","   72",",,7",,,,,,,"   94",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-11","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  168",",,7,0800",,,,,"  117",",,7","   22",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-12","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   22",",,7","  -39",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-15","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   25",",,7,0800",,,,,"  189",",,7","  150",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-17","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  267",",,7,0800",,,,,"  239",",,7","   33",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-18","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,"   72",",,7","   -6",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-19","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  161",",,7","    6",",,7",,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-21","36.48194","-87.86278","144.8","DOVER 1 W, TN US",,,,,,,"  256",",,7",,,"    2",",,7","   51",",,7",,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-22","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  622",",,7,0800",,,,,"  100",",,7","   56",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-23","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  287",",,7,0800",,,,,"  172",",,7","   78",",,7",,,,,,,"  172",",,7,0800","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00402589","2018-02-24","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  203",",,7,0800",,,,,"  233",",,7","  139",",,7",,,,,,,"  183",",,7,0800","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00402589","2018-02-25","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  229",",,7,0800",,,,,"  211",",,7","   72",",,7",,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-26","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  211",",,7","   39",",,7",,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-02-27","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  167",",,7","   11",",,7",,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-01","36.48194","-87.86278","144.8","DOVER 1 W, TN US",,,,,,,"  211",",,7","  100",",,7","    2",",,7","  241",",,7",,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-04","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  167",",,7","   -6",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-06","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   58",",,7,0800",,,,,"  178",",,7","   22",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-10","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   38",",,7,0800",,,,,"  172",",,7","  -33",",,7",,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-11","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  172",",,7","  -33",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-12","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  168",",,7,0800",,,,,"  100",",,7","    0",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-14","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  100",",,7","  -17",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-16","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  217",",,7","  -17",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-17","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  102",",,7,0800",,,,,"  189",",,7","  100",",,7",,,,,,,"  150",",,7,0800",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00402589","2018-03-19","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   13",",,7,0800",,,,,"  250",",,7","   61",",,7",,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-20","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   84",",,7,0800",,,,,"  100",",,7","   44",",,7",,,,,,,"   44",",,7,0800","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00402589","2018-03-21","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   25",",,7,0800","    0","T,,7",,,"  167",",,7","    6",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-22","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  106",",,7","  -28",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-23","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  189",",,7","  -17",",,7",,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-24","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,"  156",",,7","   78",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-25","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  231",",,7,0800",,,,,"  172",",,7","   44",",,7",,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-29","36.48194","-87.86278","144.8","DOVER 1 W, TN US",,,,,,,,,,,"    2",",,7","  483",",,7",,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-03-30","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  102",",,7,0800",,,,,"  183",",,7","   50",",,7",,,,,,,"   89",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00402589","2018-04-01","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   51",",,7,0800",,,,,,,"   17",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-02","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   89",",,7,0800",,,,,"  111",",,7","   39",",,7",,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-03","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  261",",,7","   44",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-04","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  178",",,7,0800",,,,,"  261",",,7","    0",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-05","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  106",",,7","  -17",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-06","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  150",",,7","   17",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-07","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,"  161",",,7","  -11",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-08","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   61",",,7","  -22",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-09","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   72",",,7","    6",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-10","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  156",",,7","    6",",,7",,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-11","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  117",",,7","   -6",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-13","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  283",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-14","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  343",",,7,0800",,,,,"  278",",,7","  156",",,7",,,,,,,"  161",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00402589","2018-04-15","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  127",",,7,0800",,,,,"  189",",,7","   50",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-16","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"   72",",,7","   11",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-18","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  250",",,7","  -17",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-19","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  261",",,7","   50",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-20","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  117",",,7","    6",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-21","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  189",",,7","   67",",,7",,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-22","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  239",",,7","  128",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-23","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  762",",,7,0800",,,,,"  239",",,7","  117",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-24","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   69",",,7,0800",,,,,"  189",",,7","  122",",,7",,,,,,,"  144",",,7,0800","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00402589","2018-04-25","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  762",",,7,0800",,,,,"  144",",,7","  117",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-26","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0","T,,7,0800",,,,,"  189",",,7","   94",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-27","36.48194","-87.86278","144.8","DOVER 1 W, TN US","   36",",,7,0800",,,,,"  217",",,7","   67",",,7",,,,,,,"  117",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00402589","2018-04-29","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,,,"   33",",,7",,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-05-01","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  261",",,7","   17",",,7",,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-05-02","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  289",",,7","  156",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-05-04","36.48194","-87.86278","144.8","DOVER 1 W, TN US","    0",",,7,0800",,,,,"  283",",,7","  144",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00402589","2018-05-05","36.48194","-87.86278","144.8","DOVER 1 W, TN US","  178",",,7,0800",,,,,"  283",",,7","  172",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
