"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00084142","2018-05-25","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  135",",,a","   33",",,a"
"ASN00084142","2018-05-26","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  161",",,a","   32",",,a"
"ASN00084142","2018-05-27","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  158",",,a","   46",",,a"
"ASN00084142","2018-05-28","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  155",",,a","   62",",,a"
"ASN00084142","2018-05-29","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  150",",,a","   63",",,a"
"ASN00084142","2018-05-30","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   92",",,a","   39",",,a"
"ASN00084142","2018-05-31","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   65",",,a","   37",",,a"
"ASN00084142","2018-06-01","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   64",",,a","   18",",,a"
"ASN00084142","2018-06-02","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   68",",,a","   47",",,a"
"ASN00084142","2018-06-03","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   94",",,a","   44",",,a"
"ASN00084142","2018-06-04","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   77",",,a","   59",",,a"
"ASN00084142","2018-06-05","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  104",",,a","   30",",,a"
"ASN00084142","2018-06-06","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  121",",,a","   28",",,a"
"ASN00084142","2018-06-07","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  143",",,a","   55",",,a"
"ASN00084142","2018-06-08","-37.22","148.2625","755.0","GELANTIPY, AS","  128",",,a","  112",",,a","   90",",,a"
"ASN00084142","2018-06-09","-37.22","148.2625","755.0","GELANTIPY, AS","    6",",,a","  115",",,a","   67",",,a"
"ASN00084142","2018-06-10","-37.22","148.2625","755.0","GELANTIPY, AS","    2",",,a","  115",",,a","   39",",,a"
"ASN00084142","2018-06-11","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  106",",,a","   13",",,a"
"ASN00084142","2018-06-12","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  126",",,a","   31",",,a"
"ASN00084142","2018-06-13","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  110",",,a","   67",",,a"
"ASN00084142","2018-06-14","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  108",",,a","   45",",,a"
"ASN00084142","2018-06-15","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  102",",,a","   63",",,a"
"ASN00084142","2018-06-16","-37.22","148.2625","755.0","GELANTIPY, AS","   16",",,a","   79",",,a","   25",",,a"
"ASN00084142","2018-06-17","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   66",",,a","   29",",,a"
"ASN00084142","2018-06-18","-37.22","148.2625","755.0","GELANTIPY, AS","  438",",,a","   62",",,a","   22",",,a"
"ASN00084142","2018-06-19","-37.22","148.2625","755.0","GELANTIPY, AS","  224",",,a","   75",",,a","   33",",,a"
"ASN00084142","2018-06-20","-37.22","148.2625","755.0","GELANTIPY, AS","    4",",,a","  107",",,a","   22",",,a"
"ASN00084142","2018-06-21","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  108",",,a","   -2",",,a"
"ASN00084142","2018-06-22","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   87",",,a","   -5",",,a"
"ASN00084142","2018-06-23","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  103",",,a","   -2",",,a"
"ASN00084142","2018-06-24","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   72",",,a","   28",",,a"
"ASN00084142","2018-06-25","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   82",",,a","    6",",,a"
"ASN00084142","2018-06-26","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  107",",,a","  -10",",,a"
"ASN00084142","2018-06-27","-37.22","148.2625","755.0","GELANTIPY, AS","    2",",,a","  102",",,a","   -2",",,a"
"ASN00084142","2018-06-28","-37.22","148.2625","755.0","GELANTIPY, AS","    8",",,a","   92",",,a","    6",",,a"
"ASN00084142","2018-06-29","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  104",",,a","   28",",,a"
"ASN00084142","2018-06-30","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   95",",,a","   43",",,a"
"ASN00084142","2018-07-01","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   84",",,a","    3",",,a"
"ASN00084142","2018-07-02","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   89",",,a","  -20",",,a"
"ASN00084142","2018-07-03","-37.22","148.2625","755.0","GELANTIPY, AS","    2",",,a","  119",",,a","    2",",,a"
"ASN00084142","2018-07-04","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  145",",,a","   37",",,a"
"ASN00084142","2018-07-05","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  165",",,a","   73",",,a"
"ASN00084142","2018-07-06","-37.22","148.2625","755.0","GELANTIPY, AS","   24",",,a","  101",",,a","   82",",,a"
"ASN00084142","2018-07-07","-37.22","148.2625","755.0","GELANTIPY, AS","   38",",,a","   87",",,a","   46",",,a"
"ASN00084142","2018-07-08","-37.22","148.2625","755.0","GELANTIPY, AS","   26",",,a","   81",",,a","   35",",,a"
"ASN00084142","2018-07-09","-37.22","148.2625","755.0","GELANTIPY, AS","   18",",,a","   78",",,a","   45",",,a"
"ASN00084142","2018-07-10","-37.22","148.2625","755.0","GELANTIPY, AS","    2",",,a","   97",",,a","   39",",,a"
"ASN00084142","2018-07-11","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   99",",,a","  -15",",,a"
"ASN00084142","2018-07-12","-37.22","148.2625","755.0","GELANTIPY, AS","    2",",,a","   92",",,a","  -10",",,a"
"ASN00084142","2018-07-13","-37.22","148.2625","755.0","GELANTIPY, AS","   72",",,a","   67",",,a","   15",",,a"
"ASN00084142","2018-07-14","-37.22","148.2625","755.0","GELANTIPY, AS","    6",",,a","   72",",,a","   17",",,a"
"ASN00084142","2018-07-15","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","   95",",,a","  -26",",,a"
"ASN00084142","2018-07-16","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  101",",,a","    0",",,a"
"ASN00084142","2018-07-17","-37.22","148.2625","755.0","GELANTIPY, AS","    0",",,a","  133",",,a","   48",",,a"
"ASN00084142","2018-07-18","-37.22","148.2625","755.0","GELANTIPY, AS","   42",",,a","  102",",,a","   27",",,a"
