"USW00024119","2018-06-29","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  300",",,7","  150",",,7",,,,,,,"  261",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-06-30","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  289",",,7","   89",",,7",,,,,,,"  278",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-01","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  339",",,7","   83",",,7",,,,,,,"  322",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-02","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","   83",",,7",,,,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-03","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  333",",,7","  111",",,7",,,,,,,"  278",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-04","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  367",",,7","  122",",,7",,,,,,,"  350",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-05","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  372",",,7","  150",",,7",,,,,,,"  356",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-06","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  372",",,7","  133",",,7",,,,,,,"  361",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-07","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  372",",,7","  139",",,7",,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-08","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  383",",,7","  161",",,7",,,,,,,"  372",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-09","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  383",",,7","  133",",,7",,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-10","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  378",",,7","  150",",,7",,,,,,,"  344",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-11","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  378",",,7","  144",",,7",,,,,,,"  344",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-12","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  383",",,7","  178",",,7",,,,,,,"  350",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-13","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  378",",,7","  178",",,7",,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024119","2018-07-14","40.6118","-116.8917","1373.1","BATTLE MOUNTAIN 4 SE, NV US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  372",",,7","  206",",,7",,,,,,,"  361",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
