"USC00477464","2018-07-06","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  139",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-07","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-08","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-09","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-10","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  167",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-11","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  172",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-12","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-13","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","  356",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  217",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-14","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-15","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-16","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-17","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  133",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-18","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  139",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-19","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  156",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-20","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","  239",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  172",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-21","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-22","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-23","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-24","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-25","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-26","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  133",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-27","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  122",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-28","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-29","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-30","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  139",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-07-31","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-08-01","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  156",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-08-02","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  122",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00477464","2018-08-03","45.4117","-92.6466","228.6","ST. CROIX FALLS, WI US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,
