"USC00412173","2018-05-03","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  244",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-04","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-05","29.0893","-97.3432","65.2","CUERO, TX US","   64",",,7,0730","    0",",,7","    0",",,7","  267",",,7","  189",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-06","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  128",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-07","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  133",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-08","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  139",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-09","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  156",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-10","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  156",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-11","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-12","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00412173","2018-05-13","29.0893","-97.3432","65.2","CUERO, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  222",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,
