"USC00410012","2018-07-07","33.8338","-101.8436","1026.6","ABERNATHY, TX US","   28",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-08","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    3",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  189",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-09","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-10","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-11","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  183",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-12","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-13","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    3",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  200",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-14","33.8338","-101.8436","1026.6","ABERNATHY, TX US","   10",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-15","33.8338","-101.8436","1026.6","ABERNATHY, TX US","   20",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-16","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-17","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-18","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-19","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-20","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  394",",,7","  206",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-21","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  394",",,7","  189",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-22","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  383",",,7","  189",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-23","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  389",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-24","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-25","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-26","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-27","33.8338","-101.8436","1026.6","ABERNATHY, TX US","   20",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  189",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-28","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-29","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-30","33.8338","-101.8436","1026.6","ABERNATHY, TX US","   18",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  178",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-07-31","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-01","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-02","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  172",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-03","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-04","33.8338","-101.8436","1026.6","ABERNATHY, TX US","   38",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-05","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  167",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-06","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  189",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-07","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-08","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00410012","2018-08-09","33.8338","-101.8436","1026.6","ABERNATHY, TX US","    3",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
