"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00139462","2018-02-21","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -35",",,E","  -52",",,E"
"SWE00139462","2018-02-22","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -30",",,E","  -62",",,E"
"SWE00139462","2018-02-23","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -25",",,E","  -37",",,E"
"SWE00139462","2018-02-24","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -30",",,E","  -49",",,E"
"SWE00139462","2018-02-25","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -29",",,E","  -57",",,E"
"SWE00139462","2018-02-26","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -29",",,E","  -63",",,E"
"SWE00139462","2018-02-27","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -38",",,E"," -105",",,E"
"SWE00139462","2018-02-28","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -66",",,E"," -100",",,E"
"SWE00139462","2018-03-01","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -45",",,E","  -81",",,E"
"SWE00139462","2018-03-02","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -25",",,E","  -82",",,E"
"SWE00139462","2018-03-03","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -27",",,E","  -39",",,E"
"SWE00139462","2018-03-04","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -31",",,E","  -46",",,E"
"SWE00139462","2018-03-05","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -32",",,E","  -74",",,E"
"SWE00139462","2018-03-06","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -24",",,E","  -46",",,E"
"SWE00139462","2018-03-07","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -22",",,E","  -33",",,E"
"SWE00139462","2018-03-08","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -19",",,E","  -51",",,E"
"SWE00139462","2018-03-09","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   -7",",,E","  -42",",,E"
"SWE00139462","2018-03-10","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -15",",,E","  -63",",,E"
"SWE00139462","2018-03-11","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -11",",,E","  -52",",,E"
"SWE00139462","2018-03-12","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"    1",",,E","  -17",",,E"
"SWE00139462","2018-03-13","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"    1",",,E","  -11",",,E"
"SWE00139462","2018-03-14","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   -6",",,E","  -43",",,E"
"SWE00139462","2018-03-15","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -28",",,E","  -78",",,E"
"SWE00139462","2018-03-16","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -38",",,E"," -100",",,E"
"SWE00139462","2018-03-17","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -36",",,E"," -136",",,E"
"SWE00139462","2018-03-18","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   45",",,E"," -102",",,E"
"SWE00139462","2018-03-19","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   22",",,E","  -12",",,E"
"SWE00139462","2018-03-20","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   20",",,E","  -56",",,E"
"SWE00139462","2018-03-21","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   54",",,E","  -63",",,E"
"SWE00139462","2018-03-22","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   48",",,E","  -18",",,E"
"SWE00139462","2018-03-23","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   19",",,E","  -26",",,E"
"SWE00139462","2018-03-24","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   37",",,E","    0",",,E"
"SWE00139462","2018-03-25","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   67",",,E","  -14",",,E"
"SWE00139462","2018-03-26","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -13",",,E","  -36",",,E"
"SWE00139462","2018-03-27","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"  -18",",,E","  -56",",,E"
"SWE00139462","2018-03-28","60.73","17.57","5.0","EGGEGRUND, SW",,,,,"   -3",",,E","  -66",",,E"
