"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AYM00089809","2016-02-03","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   38",",,S",,,"  -36","H,,S"
"AYM00089809","2016-02-04","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   46",",,S","  -99",",,S","  -26","H,,S"
"AYM00089809","2016-02-05","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","    0",",,S","  -56",",,S","  -24","H,,S"
"AYM00089809","2016-02-06","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   35",",,S",,,"  -29","H,,S"
"AYM00089809","2016-02-07","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,,,,"  -26","H,,S"
"AYM00089809","2016-02-08","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -43",",,S",,,"  -58","H,,S"
"AYM00089809","2016-02-09","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -17",",,S","  -83",",,S","  -44","H,,S"
"AYM00089809","2016-02-10","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   25",",,S",,,"  -48","H,,S"
"AYM00089809","2016-02-11","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -46",",,S",,," -111","H,,S"
"AYM00089809","2016-02-12","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","    0",",,S"," -178",",,S","  -50","H,,S"
"AYM00089809","2016-02-17","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   -8",",,S",,,"  -53","H,,S"
"AYM00089809","2016-02-18","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -122",",,S","  -36","H,,S"
"AYM00089809","2016-02-19","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   41",",,S",,,"  -88","H,,S"
"AYM00089809","2016-02-20","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -28",",,S"," -157",",,S","  -96","H,,S"
"AYM00089809","2016-02-21","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -28",",,S"," -138",",,S","  -76","H,,S"
"AYM00089809","2016-02-22","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -101",",,S","  -57","H,,S"
"AYM00089809","2016-02-23","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -38",",,S",,,"  -86","H,,S"
"AYM00089809","2016-02-24","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   -5",",,S"," -163",",,S"," -106","H,,S"
"AYM00089809","2016-02-25","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -52",",,S"," -163",",,S","  -87","H,,S"
"AYM00089809","2016-02-26","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -82",",,S"," -127",",,S","  -93","H,,S"
"AYM00089809","2016-02-27","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -58",",,S",,,"  -86","H,,S"
"AYM00089809","2016-02-28","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -118",",,S","  -63","H,,S"
"AYM00089809","2016-02-29","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -28",",,S","  -76",",,S","  -47","H,,S"
"AYM00089809","2016-03-01","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   13",",,S",,,"  -41","H,,S"
"AYM00089809","2016-03-02","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,,"  -91",",,S","  -54","H,,S"
"AYM00089809","2016-03-03","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   21",",,S","  -93",",,S","  -48","H,,S"
"AYM00089809","2016-03-04","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -19",",,S",,,"  -68","H,,S"
"AYM00089809","2016-03-05","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -60",",,S"," -130",",,S","  -84","H,,S"
"AYM00089809","2016-03-06","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -30",",,S",,,"  -89","H,,S"
"AYM00089809","2016-03-07","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -45",",,S",,,"  -97","H,,S"
"AYM00089809","2016-03-08","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -181",",,S","  -91","H,,S"
"AYM00089809","2016-03-09","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -54",",,S"," -167",",,S","  -68","H,,S"
"AYM00089809","2016-03-10","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -42",",,S",,,"  -69","H,,S"
"AYM00089809","2016-03-11","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -10",",,S"," -116",",,S","  -65","H,,S"
"AYM00089809","2016-03-12","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","   -9",",,S",,,"  -71","H,,S"
"AYM00089809","2016-03-13","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -49",",,S",,," -113","H,,S"
"AYM00089809","2016-03-14","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -37",",,S"," -153",",,S","  -68","H,,S"
"AYM00089809","2016-03-15","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -60",",,S",,,"  -67","H,,S"
"AYM00089809","2016-03-16","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -48",",,S","  -96",",,S","  -71","H,,S"
"AYM00089809","2016-03-17","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -46",",,S",,," -129","H,,S"
"AYM00089809","2016-03-18","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -117",",,S"," -261",",,S"," -191","H,,S"
"AYM00089809","2016-03-19","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -120",",,S"," -233",",,S"," -178","H,,S"
"AYM00089809","2016-03-20","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -90",",,S"," -220",",,S"," -126","H,,S"
"AYM00089809","2016-03-21","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -92",",,S"," -210",",,S"," -116","H,,S"
"AYM00089809","2016-03-22","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -81",",,S",,," -142","H,,S"
"AYM00089809","2016-03-23","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,,,," -164","H,,S"
"AYM00089809","2016-03-24","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -98",",,S"," -225",",,S"," -129","H,,S"
"AYM00089809","2016-03-25","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -116",",,S"," -214",",,S"," -152","H,,S"
"AYM00089809","2016-03-26","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -147",",,S",,," -203","H,,S"
"AYM00089809","2016-03-27","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -145",",,S"," -251",",,S"," -219","H,,S"
"AYM00089809","2016-03-28","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -263",",,S"," -130","H,,S"
"AYM00089809","2016-03-29","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -192",",,S","  -88","H,,S"
"AYM00089809","2016-03-30","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -72",",,S"," -109",",,S","  -90","H,,S"
"AYM00089809","2016-03-31","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -27",",,S",,,"  -78","H,,S"
"AYM00089809","2016-04-01","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -43",",,S"," -125",",,S","  -88","H,,S"
"AYM00089809","2016-04-02","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -116",",,S","  -56","H,,S"
"AYM00089809","2016-04-03","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -30",",,S",,,"  -69","H,,S"
"AYM00089809","2016-04-04","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -73",",,S"," -122",",,S"," -102","H,,S"
"AYM00089809","2016-04-05","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -93",",,S",,," -126","H,,S"
"AYM00089809","2016-04-06","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -107",",,S",,," -171","H,,S"
"AYM00089809","2016-04-07","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -167",",,S",,," -233","H,,S"
"AYM00089809","2016-04-08","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -140",",,S"," -282",",,S"," -185","H,,S"
"AYM00089809","2016-04-09","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY"," -158",",,S"," -234",",,S"," -187","H,,S"
"AYM00089809","2016-04-10","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY",,," -223",",,S"," -118","H,,S"
"AYM00089809","2016-04-11","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -90",",,S"," -163",",,S"," -105","H,,S"
"AYM00089809","2016-04-12","-66.283","110.767","375.0","CASEY SKIWAY SOUTH, AY","  -99",",,S",,," -147","H,,S"
