"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006075420","2018-06-30","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  179",",,C","   49",",,C","  114",",,C","    3",",,C","  370",",,C"
"CA006075420","2018-07-01","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  291",",,C","   49",",,C","  170",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-02","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  282",",,C","  171",",,C","  227",",,C","   22",",,C","  740",",,C"
"CA006075420","2018-07-03","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  269",",,C","  130",",,C","  200",",,C","   26",",,C","  430",",,C"
"CA006075420","2018-07-04","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  198",",,C","  122",",,C","  160",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-05","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  304",",,C","   82",",,C","  193",",,C","   27",",,C","  760",",,C"
"CA006075420","2018-07-06","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  236",",,C","   81",",,C","  159",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-07","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  298",",,C","  138",",,C","  218",",,C","   27",",,C","  560",",,C"
"CA006075420","2018-07-08","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  329",",,C","  181",",,C","  255",",,C","   22",",,C","  590",",,C"
"CA006075420","2018-07-09","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  246",",,C","   89",",,C","  168",",,C","   26",",,C","  540",",,C"
"CA006075420","2018-07-10","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  218",",,C","   33",",,C","  126",",,C","   28",",,C","  390",",,C"
"CA006075420","2018-07-11","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  186",",,C","   62",",,C","  124",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-12","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  302",",,C","  128",",,C","  215",",,C","   21",",,C","  590",",,C"
"CA006075420","2018-07-13","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  296",",,C","  181",",,C","  239",",,C","   22",",,C","  500",",,C"
"CA006075420","2018-07-14","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  301",",,C","  150",",,C","  226",",,C","   32",",,C","  370",",,C"
"CA006075420","2018-07-15","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  334",",,C","  192",",,C","  263",",,C","   30",",,C","  650",",,C"
"CA006075420","2018-07-16","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  296",",,C","   82",",,C","  189",",,C","   32",",,C","  630",",,C"
"CA006075420","2018-07-17","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  198",",,C","   78",",,C","  138",",,C","   30",",,C","  410",",,C"
"CA006075420","2018-07-18","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  253",",,C","   77",",,C","  165",",,C","   22",",,C","  440",",,C"
"CA006075420","2018-07-19","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  266",",,C","  165",",,C","  216",",,C","    7",",,C","  440",",,C"
"CA006075420","2018-07-20","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  258",",,C","  108",",,C","  183",",,C","    1",",,C","  320",",,C"
"CA006075420","2018-07-21","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  195",",,C","   98",",,C","  147",",,C","    1",",,C","  370",",,C"
"CA006075420","2018-07-22","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  188",",,C","   79",",,C","  134",",,C","    0",",,C","  370",",,C"
"CA006075420","2018-07-23","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  229",",,C","   71",",,C","  150",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-24","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  233",",,C","  118",",,C","  176",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-25","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  268",",,C","  102",",,C","  185",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-26","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,,,"  114",",,C",,,"    1",",,C","  320",",,C"
"CA006075420","2018-07-27","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  151",",,C","  115",",,C","  133",",,C","   27",",,C","  390",",,C"
"CA006075420","2018-07-28","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  163",",,C","  105",",,C","  134",",,C","   33",",,C","  390",",,C"
"CA006075420","2018-07-29","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  269",",,C","   73",",,C","  171",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-07-30","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  269",",,C","   90",",,C","  180",",,C","   35",",,C","  410",",,C"
"CA006075420","2018-07-31","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  220",",,C","   84",",,C","  152",",,C","   36",",,C","  350",",,C"
"CA006075420","2018-08-01","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  130",",,C","   14",",,C","   72",",,C","    1",",,C","  350",",,C"
"CA006075420","2018-08-02","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  184",",,C","   13",",,C","   99",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-03","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  247",",,C","  101",",,C","  174",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-04","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  288",",,C","  136",",,C","  212",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-05","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  293",",,C","  108",",,C","  201",",,C","   26",",,C","  690",",,C"
"CA006075420","2018-08-06","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  126",",,C","   85",",,C","  106",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-07","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  204",",,C","   42",",,C","  123",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-08","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  286",",,C","  116",",,C","  201",",,C","   28",",,C","  560",",,C"
"CA006075420","2018-08-09","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  212",",,C","  104",",,C","  158",",,C","   30",",,C","  330",",,C"
"CA006075420","2018-08-10","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  276",",,C","   69",",,C","  173",",,C","   31",",,C","  440",",,C"
"CA006075420","2018-08-11","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  205",",,C","  154",",,C","  180",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-12","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  303",",,C","  127",",,C","  215",",,C","   22",",,C","  350",",,C"
"CA006075420","2018-08-13","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  237",",,C","  106",",,C","  172",",,C","   11",",,C","  390",",,C"
"CA006075420","2018-08-14","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  196",",,C","   38",",,C","  117",",,C","   27",",,C","  460",",,C"
"CA006075420","2018-08-15","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  159",",,C","   25",",,C","   92",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-16","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  251",",,C","   86",",,C","  169",",,C","    1",",,C","  540",",,C"
"CA006075420","2018-08-17","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  116",",,C","   -4",",,C","   56",",,C","    1",",,C","  350",",,C"
"CA006075420","2018-08-18","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  205",",,C","   -9",",,C","   98",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-19","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  261",",,C","  112",",,C","  187",",,C","   35",",,C","  480",",,C"
"CA006075420","2018-08-20","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  112",",,C","   71",",,C","   92",",,C","    3",",,C","  330",",,C"
"CA006075420","2018-08-21","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  144",",,C","   43",",,C","   94",",,C","    0",",,C","    0",",,C"
"CA006075420","2018-08-22","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  223",",,C","   26",",,C","  125",",,C","   33",",,C","  350",",,C"
"CA006075420","2018-08-23","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  230",",,C","   76",",,C","  153",",,C","    1",",,C","  520",",,C"
"CA006075420","2018-08-24","51.2833","-80.6","9.0","MOOSONEE, ON CA",,,"  135",",,C","   72",",,C","  104",",,C","   14",",,C","  330",",,C"
