"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00004780","2018-07-06","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   36",",,W",,,"  289",",,W","  133",",,W","   46",",,W",,," 1757",",,W",,,,,"  330",",,W","  330",",,W","   94",",,W","  130",",,W",,,,,,,,
"USW00004780","2018-07-07","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US",,,,,"  267",",,W","   94",",,W","   18",",,W",,," 1546",",,W",,,,,"  340",",,W","  360",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00004780","2018-07-08","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  289",",,W","  128",",,W","   21",",,W",,," 1055",",,W",,,,,"  180",",,W","  180",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00004780","2018-07-09","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  311",",,W","  167",",,W","   23",",,W",,," 1409",",,W",,,,,"  280",",,W","  270",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00004780","2018-07-10","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0","T,,W",,,"  333",",,W","  156",",,W","   27",",,W",,," 1905",",,W",,,,,"  320",",,W","  320",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00004780","2018-07-11","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0","T,,W",,,"  278",",,W","  144",",,W","   26",",,W",,," 0936",",,W",,,,,"   30",",,W","   30",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00004780","2018-07-12","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  278",",,W","  122",",,W","   25",",,W",,," 1222",",,W",,,,,"  140",",,W","   10",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00004780","2018-07-13","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  294",",,W","  161",",,W","   14",",,W",,," 1701",",,W",,,,,"  110",",,W","  110",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00004780","2018-07-14","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0","T,,W",,,"  267",",,W","  133",",,W","   21",",,W",,," 1317",",,W",,,,,"  160",",,W","  130",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00004780","2018-07-15","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   56",",,W",,,"  311",",,W","  178",",,W","   10",",,W",,," 1511",",,W",,,,,"  130",",,W","  130",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00004780","2018-07-16","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0","T,,W",,,"  322",",,W","  189",",,W","   16",",,W",,," 1415",",,W",,,,,"  160",",,W","  160",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00004780","2018-07-17","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","  325",",,W",,,"  322",",,W","  206",",,W","   30",",,W",,," 1132",",,W",,,,,"  290",",,W","  280",",,W","  125",",,W","  188",",,W",,,,,,,,
"USW00004780","2018-07-18","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  267",",,W","  133",",,W","   36",",,W",,," 1255",",,W",,,,,"  320",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00004780","2018-07-19","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  272",",,W","  111",",,W","   15",",,W",,," 1429",",,W",,,,,"  280",",,W","  290",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00004780","2018-07-20","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  289",",,W","  128",",,W","   18",",,W",,," 1641",",,W",,,,,"  140",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00004780","2018-07-21","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  256",",,W","  133",",,W","   21",",,W",,," 1733",",,W",,,,,"  140",",,W","  140",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00004780","2018-07-22","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","  147",",,W",,,"  261",",,W","  172",",,W","   26",",,W",,," 1812",",,W",,,,,"  160",",,W","  140",",,W","   67",",,W","   81",",,W",,,,,,,,
"USW00004780","2018-07-23","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   36",",,W",,,"  283",",,W","  228",",,W","   44",",,W",,," 1416",",,W",,,,,"  180",",,W","  160",",,W","   98",",,W","  130",",,W",,,,,,,,
"USW00004780","2018-07-24","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    3",",,W",,,"  300",",,W","  228",",,W","   45",",,W",,," 1415",",,W",,,,,"  180",",,W","  180",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00004780","2018-07-25","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   97",",,W",,,"  283",",,W","  222",",,W","   44",",,W",,," 1016",",,W",,,,,"  160",",,W","  150",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00004780","2018-07-26","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   89",",,W",,,"  283",",,W","  189",",,W","   18",",,W",,," 1252",",,W",,,,,"  300",",,W","  280",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00004780","2018-07-27","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   53",",,W",,,"  311",",,W","  178",",,W","   23",",,W",,," 1824",",,W",,,,,"  310",",,W","  300",",,W","  107",",,W","  130",",,W",,,,,,,,
"USW00004780","2018-07-28","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   46",",,W",,,"  300",",,W","  194",",,W","   21",",,W",,," 1750",",,W",,,,,"  240",",,W","  230",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00004780","2018-07-29","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  272",",,W","  178",",,W","   29",",,W",,," 0956",",,W",,,,,"  300",",,W","  290",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00004780","2018-07-30","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0","T,,W",,,"  272",",,W","  167",",,W","   16",",,W",,," 0402",",,W",,,,,"  210",",,W","  350",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00004780","2018-07-31","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  300",",,W","  172",",,W","   10",",,W",,," 1430",",,W",,,,,"  260",",,W","  200",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00004780","2018-08-01","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   13",",,W",,,"  261",",,W","  172",",,W","   21",",,W",,," 1535",",,W",,,,,"  180",",,W","  180",",,W","   67",",,W","  103",",,W",,,,,,,,
"USW00004780","2018-08-02","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   33",",,W",,,"  322",",,W","  228",",,W","   26",",,W",,," 0814",",,W",,,,,"  270",",,W","  260",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00004780","2018-08-03","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   79",",,W",,,"  311",",,W","  206",",,W","   21",",,W",,," 1810",",,W",,,,,"  280",",,W","  280",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00004780","2018-08-04","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","  254",",,W",,,"  272",",,W","  189",",,W","   17",",,W",,," 1655",",,W",,,,,"  330",",,W","  330",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00004780","2018-08-05","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  317",",,W","  178",",,W","   23",",,W",,," 0927",",,W",,,,,"  310",",,W","  300",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00004780","2018-08-06","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","    0",",,W",,,"  333",",,W","  189",",,W","   15",",,W",,," 1437",",,W",,,,,"  300",",,W","  240",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00004780","2018-08-07","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   97",",,W",,,"  328",",,W","  217",",,W","   17",",,W",,," 1829",",,W",,,,,"  230",",,W","  230",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00004780","2018-08-08","42.55194","-71.75583","106.1","FITCHBURG MUNICIPAL AIRPORT, MA US","   86",",,W",,,"  311",",,W","  206",",,W","   13",",,W",,," 1735",",,W",,,,,"  160",",,W","  180",",,W","   76",",,W","   94",",,W",,,,,,,,
