"USC00340184","2018-07-06","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  350",",,7","  244",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  250",",,7","  356",",,7","  261",",,7,0800","   97",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-07","34.8847","-99.2964","464.8","ALTUS DAM, OK US","  234",",,7,0800",,,,,"  350",",,7","  200",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  222",",,7","  356",",,7","  228",",,7,0800","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-08","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  372",",,7","  222",",,7",,,,,,,"   94",",,7,0800",,,,,,,"  239",",,7","  383",",,7","  222",",,7,0800","   95",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-09","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  350",",,7","  222",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  233",",,7","  383",",,7","  239",",,7,0800","   97",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-10","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  356",",,7","  228",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  239",",,7","  367",",,7","  239",",,7,0800","   90",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-11","34.8847","-99.2964","464.8","ALTUS DAM, OK US","  185",",,7,0800",,,,,"  350",",,7","  228",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  239",",,7","  367",",,7","  239",",,7,0800","   87",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-12","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  367",",,7","  239",",,7",,,,,,,"  119",",,7,0800",,,,,,,"  250",",,7","  389",",,7","  261",",,7,0800","  101",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-13","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  361",",,7","  233",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  239",",,7","  378",",,7","  239",",,7,0800","  121",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-14","34.8847","-99.2964","464.8","ALTUS DAM, OK US","   84",",,7,0800",,,,,"  361",",,7","  233",",,7",,,,,,,"  132",",,7,0800",,,,,,,"  244",",,7","  378",",,7","  256",",,7,0800","  135",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-15","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  356",",,7","  250",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  256",",,7","  361",",,7","  256",",,7,0800","  105",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-16","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  361",",,7","  228",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  244",",,7","  367",",,7","  233",",,7,0800","   82",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-17","34.8847","-99.2964","464.8","ALTUS DAM, OK US","   84",",,7,0800",,,,,"  389",",,7","  233",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  250",",,7","  389",",,7","  267",",,7,0800","   82",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-18","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  394",",,7","  250",",,7",,,,,,,"  112",",,7,0800",,,,,,,"  250",",,7","  389",",,7","  261",",,7,0800","  135",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-19","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  383",",,7","  228",",,7",,,,,,,"  122",",,7,0800",,,,,,,"  244",",,7","  383",",,7","  239",",,7,0800","  108",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-20","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  444",",,7","  233",",,7",,,,,,,"  152",",,7,0800",,,,,,,"  239",",,7","  394",",,7","  294",",,7,0800","  109",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-21","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  433",",,7","  244",",,7",,,,,,,"  132",",,7,0800",,,,,,,"  239",",,7","  383",",,7","  261",",,7,0800","  154",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-22","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  433",",,7","  228",",,7",,,,,,,"  119",",,7,0800",,,,,,,"  256",",,7","  394",",,7","  250",",,7,0800","  116",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-23","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  433",",,7","  239",",,7",,,,,,,"  104",",,7,0800",,,,,,,"  239",",,7","  400",",,7","  244",",,7,0800","  132",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-24","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  328",",,7","  233",",,7",,,,,,,"  127",",,7,0800",,,,,,,"  228",",,7","  344",",,7","  239",",,7,0800","  135",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-25","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  350",",,7","  200",",,7",,,,,,,"  119",",,7,0800",,,,,,,"  228",",,7","  378",",,7","  211",",,7,0800","  103",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-26","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  372",",,7","  211",",,7",,,,,,,"  117",",,7,0800",,,,,,,"  239",",,7","  383",",,7","  239",",,7,0800","  114",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-27","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  333",",,7","  222",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  222",",,7","  339",",,7","  228",",,7,0800","  137",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-28","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  328",",,7","  217",",,7",,,,,,,"  119",",,7,0800",,,,,,,"  239",",,7","  333",",,7","  239",",,7,0800","   82",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-29","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  378",",,7","  233",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  244",",,7","  389",",,7","  233",",,7,0800","  119",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-30","34.8847","-99.2964","464.8","ALTUS DAM, OK US","  310",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,,,"  130",",,7,0800",,,,,,,"  217",",,7","  367",",,7","  194",",,7,0800","   95",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-07-31","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  294",",,7","  178",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  206",",,7","  328",",,7","  183",",,7,0800","  134",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-08-01","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  289",",,7","  167",",,7",,,,,,,"   64",",,7,0800",,,,,,,"  206",",,7","  339",",,7","  172",",,7,0800","  114",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00340184","2018-08-02","34.8847","-99.2964","464.8","ALTUS DAM, OK US","    0",",,7,0800",,,,,"  328",",,7","  172",",,7",,,,,,,"  122",",,7,0800",,,,,,,"  200",",,7","  356",",,7","  222",",,7,0800","  105",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
