"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA007027470","2018-06-15","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  245",",,C","   98",",,C","  172",",,C","    0",",,C","    0",",,C"
"CA007027470","2018-06-16","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  277",",,C","  114",",,C","  196",",,C","    0",",,C","    0",",,C"
"CA007027470","2018-06-17","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  289",",,C","  143",",,C","  216",",,C","   21",",,C","  350",",,C"
"CA007027470","2018-06-18","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","  340",",,C",,,"  266",",,C","  163",",,C","  215",",,C","   32",",,C","  430",",,C"
"CA007027470","2018-06-19","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  225",",,C","  108",",,C","  167",",,C","   31",",,C","  430",",,C"
"CA007027470","2018-06-20","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  255",",,C","  104",",,C","  180",",,C","   22",",,C","  480",",,C"
"CA007027470","2018-06-21","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  188",",,C","   65",",,C","  127",",,C","   31",",,C","  320",",,C"
"CA007027470","2018-06-22","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  242",",,C","   49",",,C","  146",",,C","    0",",,C","    0",",,C"
"CA007027470","2018-06-23","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","   63",",,C",,,"  226",",,C","  105",",,C","  166",",,C","    0",",,C","    0",",,C"
"CA007027470","2018-06-24","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","   66",",,C",,,"  225",",,C","  138",",,C","  182",",,C","    0",",,C","    0",",,C"
"CA007027470","2018-06-25","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  210",",,C","   73",",,C","  142",",,C","   31",",,C","  390",",,C"
"CA007027470","2018-06-26","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  232",",,C","   51",",,C","  142",",,C","   21",",,C","  330",",,C"
"CA007027470","2018-06-27","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","   12",",,C",,,"  265",",,C","  111",",,C","  188",",,C","   22",",,C","  370",",,C"
"CA007027470","2018-06-28","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","   22",",,C",,,"  218",",,C","  149",",,C","  184",",,C","    0",",,C","    0",",,C"
"CA007027470","2018-06-29","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  291",",,C","  157",",,C","  224",",,C","    4",",,C","  350",",,C"
"CA007027470","2018-06-30","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    8",",,C",,,"  302",",,C","  184",",,C","  243",",,C","   22",",,C","  460",",,C"
"CA007027470","2018-07-01","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","   48",",,C",,,"  328",",,C","  197",",,C","  263",",,C","   34",",,C","  330",",,C"
"CA007027470","2018-07-02","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","  119",",,C",,,"  330",",,C","  205",",,C","  268",",,C","   31",",,C","  440",",,C"
"CA007027470","2018-07-03","45.8333","-72.5333","85.0","SAINT GERMAIN DE GRANTHAM, QC CA","    0",",,C",,,"  304",",,C","  177",",,C","  241",",,C","    0",",,C","    0",",,C"
