"USC00243113","2018-07-06","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  117",",,7","    9",",,7",,,,,,,,,"  167",",,7,0800","   45",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-07","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  150",",,7","    0",",,7",,,,,,,,,"  178",",,7,0800","   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-08","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","   94",",,7","    9",",,7",,,,,,,,,"  144",",,7,0800","  112",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-09","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  133",",,7","   27",",,7",,,,,,,,,"  183",",,7,0800","   54",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-10","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  167",",,7","    0",",,7",,,,,,,,,"  206",",,7,0800","   36",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-11","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  117",",,7","   18",",,7",,,,,,,,,"  167",",,7,0800","  179",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-12","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  100",",,7","    9",",,7",,,,,,,,,"  144",",,7,0800","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-13","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  128",",,7","   18",",,7",,,,,,,,,"  189",",,7,0800","   54",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-14","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  161",",,7","   31",",,7",,,,,,,,,"  161",",,7,0800","   89",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-15","47.8304","-110.6611","807.4","FORT BENTON, MT US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   72",",,7","    4",",,7",,,,,,,,,"  111",",,7,0800","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-16","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  111",",,7","    0",",,7",,,,,,,,,"  156",",,7,0800","   63",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-17","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  133",",,7","    9",",,7",,,,,,,,,"  183",",,7,0800","   49",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-18","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  178",",,7","   31",",,7",,,,,,,,,"  211",",,7,0800","   98",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-19","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  150",",,7","   22",",,7",,,,,,,,,"  183",",,7,0800","   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-20","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7","   13",",,7",,,,,,,,,"  206",",,7,0800","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-21","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  111",",,7","    4",",,7",,,,,,,,,"  161",",,7,0800","  125",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-22","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  111",",,7","   31",",,7",,,,,,,,,"  156",",,7,0800","  107",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-23","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  100",",,7","   13",",,7",,,,,,,,,"  150",",,7,0800","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-24","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  128",",,7","   36",",,7",,,,,,,,,"  167",",,7,0800","   45",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-25","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  128",",,7","    9",",,7",,,,,,,,,"  161",",,7,0800","   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-26","47.8304","-110.6611","807.4","FORT BENTON, MT US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  117",",,7","    0",",,7",,,,,,,,,"  172",",,7,0800","   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-27","47.8304","-110.6611","807.4","FORT BENTON, MT US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  111",",,7","    9",",,7",,,,,,,,,"  128",",,7,0800","   76",",,7",,,,,,,,,,,,,,,,,,,,
"USC00243113","2018-07-28","47.8304","-110.6611","807.4","FORT BENTON, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  106",",,7",,,,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
