"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003820","2018-12-02","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   81",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  144",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  193","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-03","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  222",",,W","  100",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  180","H,,S",,,,,,,"  310",",,W",,,,,,,,,"   40",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-04","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   39",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  107","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-05","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","    0",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"   66","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-06","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -32",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"   39","H,,S",,,,,,,"  240",",,W","  220",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-07","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -16",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"   46","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-08","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  165",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   61",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"   74","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-09","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  211",",,W,2400","    0",",,W","    0",",,W","   61",",,W","   33",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   53","H,,S",,,,,,,"   30",",,W","   70",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-10","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    5",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   33",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"   47","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-11","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  144",",,W","  -16",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"   62","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-12","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","  -43",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"   50","H,,S",,,,,,,"  240",",,W","  270",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-13","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  150",",,W","    0",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"   55","H,,S",,,,,,,"   90",",,W","  130",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-14","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  203",",,W,2400","    0",",,W","    0",",,W","  161",",,W","  106",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  125","H,,S",,,,,,,"   30",",,W","  100",",,W",,,,,,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-15","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   66",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   72",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  138","H,,S",,,,,,,"  230",",,W","  210",",,W",,,,,,,"   67",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-16","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   50",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  108","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-17","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   33",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"  102","H,,S",,,,,,,"  240",",,W","  210",",,W",,,,,,,"   45",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-18","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","    0",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   84","H,,S",,,,,,,"  130",",,W","   10",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-19","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   33",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"   83","H,,S",,,,,,,"   60",",,W","   30",",,W",,,,,,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-20","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  254",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  106",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  136","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-21","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  178",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   83",",,W",,,,,"   67",",,W",,,,,,,,,,,,,"  142","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"  107",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-22","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","    6",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"   93","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-23","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    3",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  -16",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"   63","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   98",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-24","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   17",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  107","H,,S",,,,,,,"  340",",,W","   30",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-25","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","  -10",",,W",,,,,"    8",",,W",,,,,,,,,,,,,"   61","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-26","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","    0",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"   74","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-27","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   13",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   89",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  111","H,,S",,,,,,,"  120",",,W","  100",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-28","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  124",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  144",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  182","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,"  125",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-29","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  217",",,W","  128",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  169","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   58",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-30","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   53",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  128",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  139","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2018-12-31","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    5",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  144",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  169","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-01","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   51",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  178",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  209","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-02","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   36",",,W,2400","    0",",,W","    0",",,W","  200",",,W","  144",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"  176","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-03","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   46",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  139",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"  156","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-04","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  246",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  117",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  163","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"  103",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-05","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   56",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  133","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-06","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   28",",,W",,,,,"    8",",,W",,,,,,,,,,,,,"  111","H,,S",,,,,,,"  170",",,W","  180",",,W",,,,,,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-07","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   33",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  111","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-08","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   83",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  141","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-09","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   67",",,W",,,,,"   59",",,W",,,,,,,,,,,,,"  139","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-10","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   -5",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"   69","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-11","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -32",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"   34","H,,S",,,,,,,"   90",",,W","   50",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-12","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   -5",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   52","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-13","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   48",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   33",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"   67","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-14","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   61",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"   76","H,,S",,,,,,,"  360",",,W","  360",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-15","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0","T,,W,2400","    0",",,W","    0",",,W","  106",",,W","   -5",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"   80","H,,S",,,,,,,"  340",",,W","  320",",,W",,,,,,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-16","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","  -21",",,W",,,,,"    5",",,W",,,,,,,,,,,,,"   45","H,,S",,,,,,,"  290",",,W","  260",",,W",,,,,,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-17","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    5",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  -21",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   54","H,,S",,,,,,,"  350",",,W","  340",",,W",,,,,,,"   89",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-18","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   94",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"  123","H,,S",,,,,,,"  220",",,W","  300",",,W",,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-19","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  178",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  122",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  154","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"  125",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-20","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    8",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   17",",,W",,,,,"   63",",,W",,,,,,,,,,,,,"  126","H,,S",,,,,,,"  280",",,W","  310",",,W",,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-21","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -21",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   30","H,,S",,,,,,,"  360",",,W","   40",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-22","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -38",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   29","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-23","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   10",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   72",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  119","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,"  103",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-24","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","  467",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   28",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  162","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"  116",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-25","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -16",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   54","H,,S",,,,,,,"  330",",,W","  300",",,W",,,,,,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-26","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -49",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   43","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-27","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -27",",,W",,,,,"    8",",,W",,,,,,,,,,,,,"   45","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-28","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","    0",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"   84","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-29","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","   23",",,W,2400","    0",",,W","    0",",,W","  128",",,W","    6",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   89","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003820","2019-01-30","33.3644","-81.9633","40.2","AUGUSTA BUSH FIELD AIRPORT, GA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -49",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   26","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
