"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00047016","2018-07-20","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   13",",,a","  152",",,a","   44",",,a",,,,,,,,
"ASN00047016","2018-07-21","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  149",",,a","   31",",,a",,,,,,,,
"ASN00047016","2018-07-22","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  153",",,a","   59",",,a",,,,,,,,
"ASN00047016","2018-07-23","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  160",",,a","   80",",,a",,,,,,,,
"ASN00047016","2018-07-24","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    2",",,a","  215",",,a","   89",",,a",,,,,,,,
"ASN00047016","2018-07-25","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  195",",,a","   90",",,a",,,,,,,,
"ASN00047016","2018-07-26","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  210",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-07-27","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  195",",,a","   75",",,a",,,,,,,,
"ASN00047016","2018-07-28","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   12",",,a","  218",",,a","   95",",,a",,,,,,,,
"ASN00047016","2018-07-29","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  165",",,a","   81",",,a",,,,,,,,
"ASN00047016","2018-07-30","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  178",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-07-31","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  195",",,a","   81",",,a",,,,,,,,
"ASN00047016","2018-08-01","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  174",",,a","   58",",,a",,,,,,,,
"ASN00047016","2018-08-02","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","   66",",,a",,,,,,,,
"ASN00047016","2018-08-03","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   10",",,a","  132",",,a","   93",",,a",,,,,,,,
"ASN00047016","2018-08-04","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   53",",,a","  185",",,a","   85",",,a",,,,,,,,
"ASN00047016","2018-08-05","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  215",",,a","   90",",,a",,,,,,,,
"ASN00047016","2018-08-06","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  160",",,a","   75",",,a",,,,,,,,
"ASN00047016","2018-08-07","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    4",",,a","  165",",,a","   31",",,a",,,,,,,,
"ASN00047016","2018-08-08","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  195",",,a","   70",",,a",,,,,,,,
"ASN00047016","2018-08-09","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  190",",,a","   41",",,a",,,,,,,,
"ASN00047016","2018-08-10","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  220",",,a","   90",",,a",,,,,,,,
"ASN00047016","2018-08-11","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    9",",,a","  145",",,a","   74",",,a",,,,,,,,
"ASN00047016","2018-08-12","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   10",",,a","  165",",,a","   25",",,a",,,,,,,,
"ASN00047016","2018-08-13","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    1",",,a","  167",",,a","   55",",,a",,,,,,,,
"ASN00047016","2018-08-14","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  202",",,a","   40",",,a",,,,,,,,
"ASN00047016","2018-08-15","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  215",",,a","   80",",,a",,,,,,,,
"ASN00047016","2018-08-16","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  170",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-08-17","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-08-18","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    4",",,a","  162",",,a","   80",",,a",,,,,,,,
"ASN00047016","2018-08-19","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  158",",,a","   50",",,a",,,,,,,,
"ASN00047016","2018-08-20","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  157",",,a","    5",",,a",,,,,,,,
"ASN00047016","2018-08-21","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  170",",,a","   44",",,a",,,,,,,,
"ASN00047016","2018-08-22","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","   12",",,a",,,,,,,,
"ASN00047016","2018-08-23","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  211",",,a","   25",",,a",,,,,,,,
"ASN00047016","2018-08-24","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","  101",",,a",,,,,,,,
"ASN00047016","2018-08-25","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  210",",,a","   20",",,a",,,,,,,,
"ASN00047016","2018-08-26","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  204",",,a","   20",",,a",,,,,,,,
"ASN00047016","2018-08-27","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    5",",,a","  169",",,a","   34",",,a",,,,,,,,
"ASN00047016","2018-08-28","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  171",",,a","   20",",,a",,,,,,,,
"ASN00047016","2018-08-29","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  213",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-08-30","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  185",",,a","   98",",,a",,,,,,,,
"ASN00047016","2018-08-31","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","  113",",,a","  167",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-09-01","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   23",",,a","  170",",,a","  103",",,a",,,,,,,,
"ASN00047016","2018-09-02","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  151",",,a","   77",",,a",,,,,,,,
"ASN00047016","2018-09-03","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  165",",,a","   60",",,a",,,,,,,,
"ASN00047016","2018-09-04","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  195",",,a","   25",",,a",,,,,,,,
"ASN00047016","2018-09-05","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  220",",,a","   40",",,a",,,,,,,,
"ASN00047016","2018-09-06","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  215",",,a","   30",",,a",,,,,,,,
"ASN00047016","2018-09-07","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  182",",,a","   40",",,a",,,,,,,,
"ASN00047016","2018-09-08","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  205",",,a","   53",",,a",,,,,,,,
"ASN00047016","2018-09-09","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  238",",,a","   52",",,a",,,,,,,,
"ASN00047016","2018-09-10","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  230",",,a","   55",",,a",,,,,,,,
"ASN00047016","2018-09-11","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  295",",,a","   70",",,a",,,,,,,,
"ASN00047016","2018-09-12","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  190",",,a","   65",",,a",,,,,,,,
"ASN00047016","2018-09-13","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  198",",,a","   28",",,a",,,,,,,,
"ASN00047016","2018-09-14","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  261",",,a","   29",",,a",,,,,,,,
"ASN00047016","2018-09-15","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  169",",,a","   99",",,a",,,,,,,,
"ASN00047016","2018-09-16","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  172",",,a","   18",",,a",,,,,,,,
"ASN00047016","2018-09-17","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  210",",,a","   12",",,a",,,,,,,,
"ASN00047016","2018-09-18","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-09-19","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   13",",,a","  188",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-09-20","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  205",",,a","   51",",,a",,,,,,,,
"ASN00047016","2018-09-21","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  220",",,a","   45",",,a",,,,,,,,
"ASN00047016","2018-09-22","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  282",",,a","   65",",,a",,,,,,,,
"ASN00047016","2018-09-23","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  220",",,a","   85",",,a",,,,,,,,
"ASN00047016","2018-09-24","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","   40",",,a",,,,,,,,
"ASN00047016","2018-09-25","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  220",",,a","   38",",,a",,,,,,,,
"ASN00047016","2018-09-26","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  225",",,a","   55",",,a",,,,,,,,
"ASN00047016","2018-09-27","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  262",",,a","  115",",,a",,,,,,,,
"ASN00047016","2018-09-28","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","   62",",,a",,,,,,,,
"ASN00047016","2018-09-29","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  192",",,a","   30",",,a",,,,,,,,
"ASN00047016","2018-09-30","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  221",",,a","   49",",,a",,,,,,,,
"ASN00047016","2018-10-01","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  265",",,a","   65",",,a",,,,,,,,
"ASN00047016","2018-10-02","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  323",",,a","  145",",,a",,,,,,,,
"ASN00047016","2018-10-03","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    1",",,a","  268",",,a","  170",",,a",,,,,,,,
"ASN00047016","2018-10-04","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   13",",,a","  220",",,a","   95",",,a",,,,,,,,
"ASN00047016","2018-10-05","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  230",",,a","   55",",,a",,,,,,,,
"ASN00047016","2018-10-06","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  263",",,a","   85",",,a",,,,,,,,
"ASN00047016","2018-10-07","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  285",",,a","  165",",,a",,,,,,,,
"ASN00047016","2018-10-08","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  288",",,a","  173",",,a",,,,,,,,
"ASN00047016","2018-10-09","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   40",",,a","  198",",,a","  155",",,a",,,,,,,,
"ASN00047016","2018-10-10","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   46",",,a","  188",",,a","   80",",,a",,,,,,,,
"ASN00047016","2018-10-11","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  245",",,a","   90",",,a",,,,,,,,
"ASN00047016","2018-10-12","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  259",",,a","  120",",,a",,,,,,,,
"ASN00047016","2018-10-13","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  273",",,a","  155",",,a",,,,,,,,
"ASN00047016","2018-10-14","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  275",",,a","  165",",,a",,,,,,,,
"ASN00047016","2018-10-15","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   18",",,a","  267",",,a","  182",",,a",,,,,,,,
"ASN00047016","2018-10-16","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    2",",,a","  255",",,a","  140",",,a",,,,,,,,
"ASN00047016","2018-10-17","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  220",",,a","  140",",,a",,,,,,,,
"ASN00047016","2018-10-18","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  256",",,a","  100",",,a",,,,,,,,
"ASN00047016","2018-10-19","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  325",",,a","  118",",,a",,,,,,,,
"ASN00047016","2018-10-20","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  231",",,a","  121",",,a",,,,,,,,
"ASN00047016","2018-10-21","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  242",",,a","   70",",,a",,,,,,,,
"ASN00047016","2018-10-22","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  315",",,a","  124",",,a",,,,,,,,
"ASN00047016","2018-10-23","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  250",",,a","  128",",,a",,,,,,,,
"ASN00047016","2018-10-24","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  235",",,a","   65",",,a",,,,,,,,
"ASN00047016","2018-10-25","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  315",",,a","   70",",,a",,,,,,,,
"ASN00047016","2018-10-26","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  270",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-10-27","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  270",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-10-28","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  235",",,a","  118",",,a",,,,,,,,
"ASN00047016","2018-10-29","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  260",",,a","   85",",,a",,,,,,,,
"ASN00047016","2018-10-30","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  320",",,a","   95",",,a",,,,,,,,
"ASN00047016","2018-10-31","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  345",",,a","  145",",,a",,,,,,,,
"ASN00047016","2018-11-01","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  370",",,a","  195",",,a",,,,,,,,
"ASN00047016","2018-11-02","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  370",",,a","  235",",,a",,,,,,,,
"ASN00047016","2018-11-03","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  270",",,a","  125",",,a",,,,,,,,
"ASN00047016","2018-11-04","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  320",",,a","  125",",,a",,,,,,,,
"ASN00047016","2018-11-05","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   18",",,a","  291",",,a","  135",",,a",,,,,,,,
"ASN00047016","2018-11-06","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","  105",",,a","  240",",,a","  187",",,a",,,,,,,,
"ASN00047016","2018-11-07","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  200",",,a","  108",",,a",,,,,,,,
"ASN00047016","2018-11-08","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   12",",,a","  215",",,a","   58",",,a",,,,,,,,
"ASN00047016","2018-11-09","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  272",",,a","   70",",,a",,,,,,,,
"ASN00047016","2018-11-10","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  272",",,a","  100",",,a",,,,,,,,
"ASN00047016","2018-11-11","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  310",",,a","  114",",,a",,,,,,,,
"ASN00047016","2018-11-12","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  335",",,a","  163",",,a",,,,,,,,
"ASN00047016","2018-11-13","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  320",",,a","  165",",,a",,,,,,,,
"ASN00047016","2018-11-14","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   10",",,a","  320",",,a","  155",",,a",,,,,,,,
"ASN00047016","2018-11-15","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  275",",,a","  110",",,a",,,,,,,,
"ASN00047016","2018-11-16","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  298",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-11-17","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  290",",,a","  110",",,a",,,,,,,,
"ASN00047016","2018-11-18","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  310",",,a","  120",",,a",,,,,,,,
"ASN00047016","2018-11-19","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  355",",,a","  130",",,a",,,,,,,,
"ASN00047016","2018-11-20","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  245",",,a","  215",",,a",,,,,,,,
"ASN00047016","2018-11-21","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  255",",,a","  120",",,a",,,,,,,,
"ASN00047016","2018-11-22","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    1",",,a","  200",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-11-23","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   14",",,a","  210",",,a","   75",",,a",,,,,,,,
"ASN00047016","2018-11-24","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  218",",,a","   78",",,a",,,,,,,,
"ASN00047016","2018-11-25","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    6",",,a","  275",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-11-26","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  260",",,a","  105",",,a",,,,,,,,
"ASN00047016","2018-11-27","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  250",",,a","  154",",,a",,,,,,,,
"ASN00047016","2018-11-28","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","   56",",,a","  256",",,a","  117",",,a",,,,,,,,
"ASN00047016","2018-11-29","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  275",",,a","  119",",,a",,,,,,,,
"ASN00047016","2018-11-30","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  295",",,a","  110",",,a",,,,,,,,
"ASN00047016","2018-12-01","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  340",",,a","  150",",,a",,,,,,,,
"ASN00047016","2018-12-02","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    1",",,a","  260",",,a","  150",",,a",,,,,,,,
"ASN00047016","2018-12-03","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  288",",,a","  108",",,a",,,,,,,,
"ASN00047016","2018-12-04","-34.0398","141.2652","43.0","LAKE VICTORIA STORAGE, AS","    0",",,a","  308",",,a","  123",",,a",,,,,,,,
