"USC00421258","2018-04-06","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   83",",,7","   22",",,7",,,,,,,,,,,,
"USC00421258","2018-04-07","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   94",",,7","   33",",,7",,,,,,,,,,,,
"USC00421258","2018-04-08","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  111",",,7","  -17",",,7",,,,,,,,,,,,
"USC00421258","2018-04-09","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,"  762",",,7,0900","   61",",,7","  -11",",,7","   11",",,7","  114",",,7","    6",",,7,0900",,,,,,
"USC00421258","2018-04-10","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   94",",,7","    0",",,7",,,,,,,,,,,,
"USC00421258","2018-04-11","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  106",",,7","   22",",,7",,,,,,,,,,,,
"USC00421258","2018-04-12","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,"    0",",,7,0900","  711",",,7,0900","   89",",,7","  -28",",,7","    3",",,7","    0",",,7","  -17",",,7,0900",,,,,,
"USC00421258","2018-04-13","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   28",",,7"," -100",",,7",,,,,,,,,,,,
"USC00421258","2018-04-14","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"    6",",,7","  -94",",,7",,,,,,,,,,,,
"USC00421258","2018-04-15","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   72",",,7","    0",",,7",,,,,,,,,,,,
"USC00421258","2018-04-16","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   78",",,7","    6",",,7",,,,,,,,,,,,
"USC00421258","2018-04-17","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   78",",,7","  -83",",,7",,,,,,,,,,,,
"USC00421258","2018-04-18","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   -6",",,7","  -89",",,7",,,,,,,,,,,,
"USC00421258","2018-04-19","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,"  305",",,7,0900","  991",",,7,0900","   72",",,7","  -22",",,7",,,,,,,,,,,,
"USC00421258","2018-04-20","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   33",",,7","  -56",",,7",,,,,,,,,,,,
"USC00421258","2018-04-21","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   33",",,7","  -33",",,7",,,,,,,,,,,,
"USC00421258","2018-04-22","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  100",",,7","   22",",,7",,,,,,,,,,,,
"USC00421258","2018-04-23","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  117",",,7","   33",",,7",,,,,,,,,,,,
"USC00421258","2018-04-24","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  122",",,7","   44",",,7",,,,,,,,,,,,
"USC00421258","2018-04-25","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,"  762",",,7,0900","  117",",,7","   22",",,7","   13",",,7","  234",",,7","   94",",,7,0900",,,,,,
"USC00421258","2018-04-26","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  128",",,7","   17",",,7",,,,,,,,,,,,
"USC00421258","2018-04-27","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  150",",,7","   50",",,7",,,,,,,,,,,,
"USC00421258","2018-04-28","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  144",",,7","   56",",,7",,,,,,,,,,,,
"USC00421258","2018-04-29","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  122",",,7","   -6",",,7",,,,,,,,,,,,
"USC00421258","2018-04-30","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,"  432",",,7,0900","   83",",,7","  -33",",,7","    5",",,7","   30",",,7","    0",",,7,0900",,,,,,
"USC00421258","2018-05-01","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   61",",,7","  -28",",,7",,,,,,,,,,,,
"USC00421258","2018-05-02","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   50",",,7","  -33",",,7",,,,,,,,,,,,
"USC00421258","2018-05-03","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   22",",,7","  -28",",,7",,,,,,,,,,,,
"USC00421258","2018-05-04","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"   67",",,7","   -6",",,7",,,,,,,,,,,,
"USC00421258","2018-05-05","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  122",",,7","   28",",,7",,,,,,,,,,,,
"USC00421258","2018-05-06","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  144",",,7","   28",",,7",,,,,,,,,,,,
"USC00421258","2018-05-07","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,"    0",",,7,0900","  305",",,7,0900","  139",",,7","   61",",,7","    7",",,7","  147",",,7","  106",",,7,0900",,,,,,
"USC00421258","2018-05-08","37.6094","-112.8377","3161.4","CEDAR BREAKS N.M., UT US",,,,,,,"  139",",,7","   72",",,7",,,,,,,,,,,,
