"USC00247620","2017-09-11","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  328",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-15","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","   76",",,7,1600",,,,,"   94",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-16","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"   94",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-17","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","   25",",,7,1600",,,,,"  189",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-18","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  211",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-19","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  167",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-20","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  167",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-21","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  122",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-22","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"   83",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-23","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  128",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-24","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  161",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-25","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  189",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-26","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  217",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-27","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  239",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-28","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  244",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-29","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  256",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-09-30","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600",,,,,"  228",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-01","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  128",",,7","   44",",,7",,,,,,,,,,,,,"  246",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-02","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","   -6",",,7",,,,,,,,,,,,,"  201",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-03","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","  279",",,7,1600",,,,,"    0",",,7","  -78",",,7",,,,,,,,,,,,,"  134",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-04","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600","    0",",,7,1600",,,"   17",",,7"," -117",",,7",,,,,,,,,,,,,"   58",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-05","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600","    0",",,7,1600",,,"   61",",,7","  -44",",,7",,,,,,,,,,,,,"   31",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-06","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600","    0",",,7,1600",,,"  139",",,7","  -61",",,7",,,,,,,,,,,,,"  112",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-07","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","   25",",,7,1600",,,,,"  100",",,7","    0",",,7",,,,,,,,,,,,,"  121",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-08","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","   25",",,7,1600",,,,,"   61",",,7","  -28",",,7",,,,,,,,,,,,,"  148",",,7",,,,,,,,,,,,,,,,,,
"USC00247620","2017-10-09","48.998","-110.2157","858.0","SIMPSON 6 N WILDHORSE, MT US","    0",",,7,1600","    0",",,7,1600",,,"  144",",,7","  -78",",,7",,,,,,,,,,,,,"   94",",,7",,,,,,,,,,,,,,,,,,
