"USW00024106","1969-03-06","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0","T,,X","    0","T,,X","    0",",,X","   61",",,X","  -28",",,X"," 1654",",,X","  330",",,X",,,"  129",",,X","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-07","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0","T,,X","    0","T,,X","    0",",,X","   50",",,X","  -22",",,X"," 1218",",,X","  300",",,X",,,"  154",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-08","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","   30",",,X","    3",",,X","    0",",,X","   33",",,X","  -22",",,X"," 1012",",,X","  120",",,X",,,"   72",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X"
"USW00024106","1969-03-09","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0","T,,X","    0","T,,X","    0",",,X","   33",",,X","  -39",",,X"," 1224",",,X","  120",",,X",,,"  123",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00024106","1969-03-10","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","   44",",,X","  -78",",,X"," 1248",",,X","  120",",,X",,,"  185",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-11","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","   67",",,X","  -89",",,X"," 1612",",,X","  300",",,X",,,"   93",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-12","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","   72",",,X","  -67",",,X"," 1318",",,X","  300",",,X",,,"   77",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-13","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","   83",",,X","  -61",",,X"," 1330",",,X","  270",",,X",,,"   93",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-14","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  106",",,X","  -56",",,X"," 0854",",,X","  110",",,X",,,"   62",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-15","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  139",",,X","  -33",",,X"," 2218",",,X","  110",",,X",,,"   82",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-16","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  139",",,X","    0",",,X"," 0918",",,X","  120",",,X",,,"  129",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-17","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  150",",,X","   28",",,X"," 1430",",,X","  240",",,X",,,"   93",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-18","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","   20",",,X","    0","T,,X","    0",",,X","  117",",,X","  -17",",,X"," 1300",",,X","  290",",,X",,,"  216",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00024106","1969-03-19","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  106",",,X","  -28",",,X"," 1412",",,X","   20",",,X",,,"   72",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-20","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  128",",,X","  -50",",,X"," 1406",",,X","  100",",,X",,,"  134",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-21","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0",",,X","    0",",,X","    0",",,X","  117",",,X","  -28",",,X"," 1506",",,X","  260",",,X",,,"   57",",,X",,,,,,,,,,,,,,,,,,,,
"USW00024106","1969-03-22","43.05","-115.86667","913.2","MOUNTAIN HOME AFB, ID US","    0","T,,X","    0",",,X","    0",",,X","  178",",,X","  -33",",,X"," 2048",",,X","  330",",,X",,,"  206",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
