"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"MUM00041287","2018-01-10","20.867","58.25","34.0","JOBA, MU",,,"  270",",,S","  117",",,S","  198","H,,S"
"MUM00041287","2018-01-11","20.867","58.25","34.0","JOBA, MU",,,"  285",",,S","  139",",,S","  219","H,,S"
"MUM00041287","2018-01-12","20.867","58.25","34.0","JOBA, MU",,,"  282",",,S","  136",",,S","  215","H,,S"
"MUM00041287","2018-01-13","20.867","58.25","34.0","JOBA, MU",,,"  280",",,S","  126",",,S","  206","H,,S"
"MUM00041287","2018-01-14","20.867","58.25","34.0","JOBA, MU",,,"  283",",,S","  121",",,S","  207","H,,S"
"MUM00041287","2018-01-15","20.867","58.25","34.0","JOBA, MU",,,"  282",",,S","  113",",,S","  201","H,,S"
"MUM00041287","2018-01-16","20.867","58.25","34.0","JOBA, MU",,,"  302",",,S","  115",",,S","  213","H,,S"
"MUM00041287","2018-01-17","20.867","58.25","34.0","JOBA, MU",,,"  284",",,S","  125",",,S","  204","H,,S"
"MUM00041287","2018-01-18","20.867","58.25","34.0","JOBA, MU",,,"  286",",,S","  114",",,S","  203","H,,S"
"MUM00041287","2018-01-19","20.867","58.25","34.0","JOBA, MU",,,"  275",",,S","   97",",,S","  198","H,,S"
"MUM00041287","2018-01-20","20.867","58.25","34.0","JOBA, MU",,,"  279",",,S","  127",",,S","  205","H,,S"
"MUM00041287","2018-01-21","20.867","58.25","34.0","JOBA, MU",,,"  310",",,S","  128",",,S","  223","H,,S"
"MUM00041287","2018-01-22","20.867","58.25","34.0","JOBA, MU",,,"  281",",,S","  134",",,S","  200","H,,S"
"MUM00041287","2018-01-23","20.867","58.25","34.0","JOBA, MU",,,"  268",",,S","  126",",,S","  197","H,,S"
"MUM00041287","2018-01-24","20.867","58.25","34.0","JOBA, MU",,,"  283",",,S","  115",",,S","  201","H,,S"
"MUM00041287","2018-01-25","20.867","58.25","34.0","JOBA, MU",,,"  309",",,S","  129",",,S","  215","H,,S"
"MUM00041287","2018-01-26","20.867","58.25","34.0","JOBA, MU",,,"  307",",,S","  120",",,S","  211","H,,S"
"MUM00041287","2018-01-27","20.867","58.25","34.0","JOBA, MU",,,"  308",",,S","  127",",,S","  213","H,,S"
"MUM00041287","2018-01-28","20.867","58.25","34.0","JOBA, MU",,,"  311",",,S","  124",",,S","  221","H,,S"
"MUM00041287","2018-01-29","20.867","58.25","34.0","JOBA, MU","    3",",,S","  325",",,S","  162",",,S","  234","H,,S"
"MUM00041287","2018-01-30","20.867","58.25","34.0","JOBA, MU",,,"  292",",,S","  165",",,S","  225","H,,S"
"MUM00041287","2018-01-31","20.867","58.25","34.0","JOBA, MU",,,"  293",",,S","  158",",,S","  229","H,,S"
"MUM00041287","2018-02-01","20.867","58.25","34.0","JOBA, MU",,,"  287",",,S","  149",",,S","  215","H,,S"
"MUM00041287","2018-02-02","20.867","58.25","34.0","JOBA, MU",,,"  294",",,S","  165",",,S","  218","H,,S"
"MUM00041287","2018-02-03","20.867","58.25","34.0","JOBA, MU",,,"  264",",,S","  146",",,S","  200","H,,S"
"MUM00041287","2018-02-04","20.867","58.25","34.0","JOBA, MU",,,"  263",",,S","  162",",,S","  199","H,,S"
"MUM00041287","2018-02-05","20.867","58.25","34.0","JOBA, MU",,,"  280",",,S","  110",",,S","  198","H,,S"
"MUM00041287","2018-02-06","20.867","58.25","34.0","JOBA, MU",,,"  281",",,S","  129",",,S","  208","H,,S"
"MUM00041287","2018-02-07","20.867","58.25","34.0","JOBA, MU",,,"  290",",,S","  112",",,S","  203","H,,S"
"MUM00041287","2018-02-08","20.867","58.25","34.0","JOBA, MU",,,"  304",",,S","  111",",,S","  218","H,,S"
"MUM00041287","2018-02-09","20.867","58.25","34.0","JOBA, MU",,,"  312",",,S","  124",",,S","  217","H,,S"
"MUM00041287","2018-02-10","20.867","58.25","34.0","JOBA, MU",,,"  310",",,S","  110",",,S","  211","H,,S"
"MUM00041287","2018-02-11","20.867","58.25","34.0","JOBA, MU",,,"  311",",,S","  131",",,S","  223","H,,S"
"MUM00041287","2018-02-12","20.867","58.25","34.0","JOBA, MU",,,"  318",",,S","  128",",,S","  229","H,,S"
"MUM00041287","2018-02-13","20.867","58.25","34.0","JOBA, MU",,,"  314",",,S","  163",",,S","  236","H,,S"
"MUM00041287","2018-02-14","20.867","58.25","34.0","JOBA, MU",,,"  293",",,S","  179",",,S","  232","H,,S"
"MUM00041287","2018-02-15","20.867","58.25","34.0","JOBA, MU",,,"  308",",,S","  163",",,S","  227","H,,S"
"MUM00041287","2018-02-16","20.867","58.25","34.0","JOBA, MU",,,"  326",",,S","  139",",,S","  228","H,,S"
"MUM00041287","2018-02-17","20.867","58.25","34.0","JOBA, MU","    3",",,S","  325",",,S","  155",",,S","  224","H,,S"
"MUM00041287","2018-02-18","20.867","58.25","34.0","JOBA, MU",,,"  340",",,S","  163",",,S","  240","H,,S"
"MUM00041287","2018-02-19","20.867","58.25","34.0","JOBA, MU","    3",",,S","  329",",,S","  171",",,S","  241","H,,S"
"MUM00041287","2018-02-20","20.867","58.25","34.0","JOBA, MU","    3",",,S","  309",",,S","  172",",,S","  242","H,,S"
"MUM00041287","2018-02-21","20.867","58.25","34.0","JOBA, MU",,,"  310",",,S","  158",",,S","  238","H,,S"
"MUM00041287","2018-02-22","20.867","58.25","34.0","JOBA, MU",,,"  294",",,S","  174",",,S","  226","H,,S"
"MUM00041287","2018-02-23","20.867","58.25","34.0","JOBA, MU",,,"  292",",,S","  167",",,S","  232","H,,S"
"MUM00041287","2018-02-24","20.867","58.25","34.0","JOBA, MU",,,"  303",",,S","  158",",,S","  236","H,,S"
"MUM00041287","2018-02-25","20.867","58.25","34.0","JOBA, MU",,,"  301",",,S","  186",",,S","  245","H,,S"
"MUM00041287","2018-02-26","20.867","58.25","34.0","JOBA, MU",,,"  330",",,S","  170",",,S","  252","H,,S"
