"USC00224776","2017-08-05","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","    0","T,,7,0700","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-06","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-07","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","  165",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-08","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","  434",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  228",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-09","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","   89",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  222",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-10","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","   20",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  217",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-11","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","   97",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  217",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-12","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","   13",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-13","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","   30",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-14","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","   10",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-15","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","    0","T,,7,0700","    0",",,7","    0",",,7","  306",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00224776","2017-08-16","33.0583","-89.5797","125.0","KOSCIUSKO, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,
