"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00054728","2018-07-02","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  328",",,W","  194",",,W","   14",",,W",,," 1547",",,W",,,,,"  150",",,W","  140",",,W","   67",",,W","   81",",,W",,,,,,,,
"USW00054728","2018-07-03","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  322",",,W","  172",",,W","   16",",,W",,," 1726",",,W",,,,,"  330",",,W","  320",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054728","2018-07-04","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  339",",,W","  133",",,W","    9",",,W",,," 1621",",,W",,,,,"  260",",,W","  260",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00054728","2018-07-05","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  333",",,W","  150",",,W","   20",",,W",,," 2251",",,W",,,,,"  280",",,W","  210",",,W","   58",",,W","   89",",,W",,,,,,,,
"USW00054728","2018-07-06","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","  180",",,W",,,"  272",",,W","   83",",,W","   39",",,W",,," 1254",",,W",,,,,"  310",",,W","  280",",,W","  103",",,W","  139",",,W",,,,,,,,
"USW00054728","2018-07-07","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  244",",,W","   44",",,W","   11",",,W",,," 1221",",,W",,,,,"  320",",,W","  320",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00054728","2018-07-08","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  278",",,W","   61",",,W","   12",",,W",,," 1638",",,W",,,,,"  270",",,W","  260",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054728","2018-07-09","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","    0",",,W",,,"  306",",,W","   89",",,W","   11",",,W",,," 1444",",,W",,,,,"  280",",,W","  280",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054728","2018-07-10","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","   56",",,W",,,"  300",",,W","  117",",,W","   14",",,W",,," 1542",",,W",,,,,"  350",",,W","  350",",,W","   81",",,W","  125",",,W",,,,,,,,
"USW00054728","2018-07-11","44.3675","-71.545","327.4","WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US","   10",",,W",,,"  256",",,W","   89",",,W","   19",",,W",,," 1517",",,W",,,,,"  330",",,W","  330",",,W","   67",",,W","   94",",,W",,,,,,,,
