"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00413691","2018-05-31","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  239",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  286",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-01","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  350",",,7","  244",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  275",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-02","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  256",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  224",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-03","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  367",",,7","  244",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  158",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-04","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","  142",",,7,0800",,,,,"  367",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0800","  108",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-05","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  283",",,7","  206",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   80",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-06","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   18",",,7,0800",,,,,"  339",",,7","  222",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  172",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-07","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  228",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  190",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-08","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","  185",",,7,0800",,,,,"  339",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,0800","  196",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-09","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  339",",,7","  233",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  174",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-10","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  233",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  188",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-11","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  350",",,7","  250",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  233",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-12","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  250",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  246",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-13","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  256",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  169",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-14","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  256",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","  166",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-15","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  250",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  198",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-16","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  250",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  246",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-17","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  350",",,7","  244",",,7",,,,,,,,,"    8",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  240",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-18","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  339",",,7","  244",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  201",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-19","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   13",",,7,0800",,,,,"  333",",,7","  222",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  200",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-20","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   10",",,7,0800",,,,,"  294",",,7","  228",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  166",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-21","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   48",",,7,0800",,,,,"  328",",,7","  222",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","   82",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-22","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  250",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  283",",,7,0800","  154",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-23","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  250",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  169",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-24","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  256",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  272",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-25","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    3",",,7,0800",,,,,"  367",",,7","  206",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  295",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-26","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  350",",,7","  222",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  240",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-27","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  367",",,7","  261",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  251",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-28","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  261",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  214",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-29","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  378",",,7","  244",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  238",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-06-30","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  372",",,7","  250",",,7",,,,,,,,,"  152",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  291",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-01","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  378",",,7","  250",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  280",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-02","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  389",",,7","  244",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  154",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-03","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  233",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  145",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-04","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  389",",,7","  206",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  111",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-05","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  339",",,7","  217",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  145",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-06","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  244",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","   76",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-07","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    3",",,7,0800",,,,,"  361",",,7","  172",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","   76",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-08","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  228",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","   89",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-09","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  228",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  113",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-10","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  322",",,7","  233",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  108",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-11","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   94",",,7,0800",,,,,"  322",",,7","  228",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","   66",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-12","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  250",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  124",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-13","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   30",",,7,0800",,,,,"  356",",,7","  122",",S,7",,,,,,,,,"    3",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","   97",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-14","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  367",",,7","  233",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  283",",,7,0800","  177",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-15","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00413691","2018-07-16","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00413691","2018-07-17","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  261",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","  124",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-18","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  400",",,7","  267",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","  140",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-19","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  411",",,7","  278",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800","  158",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-20","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  422",",,7","  283",",,7",,,,,,,,,"  193",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800","  175",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-21","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  417",",,7","  239",",,7",,,,,,,,,"  155",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  143",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-22","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  428",",,7","  189",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","  127",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-23","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  422",",,7","  272",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800","   97",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-24","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  394",",,7","  256",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  124",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-25","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  361",",,7","  200",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","   76",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-26","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  383",",,7","  239",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800","   61",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-27","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  394",",,7","  278",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  306",",,7,0800","   66",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-28","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  372",",,7","  261",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800","   45",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-29","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  378",",,7","  261",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","  140",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-30","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   20",",,7,0800",,,,,"  378",",,7","  239",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  150",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-07-31","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","   13",",,7,0800",,,,,"  378",",,7","  222",",,7",,,,,,,,,"    8",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","   76",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-08-01","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  328",",,7","  183",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","  117",",,7",,,,,,,,,,,,,,,,
"USC00413691","2018-08-02","32.9506","-97.0553","178.3","GRAPEVINE DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  217",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","   85",",,7",,,,,,,,,,,,,,,,
