"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00331785","2018-06-21","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  508",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  183",",,7","  200",",,7,2400"
"USC00331785","2018-06-22","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  200",",,7","  217",",,7,2400"
"USC00331785","2018-06-23","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  194",",,7","  228",",,7,2400"
"USC00331785","2018-06-24","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  183",",,7","  211",",,7,2400"
"USC00331785","2018-06-25","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  161",",,7","  183",",,7,2400"
"USC00331785","2018-06-26","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  102",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7","  200",",,7,2400"
"USC00331785","2018-06-27","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  132",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7","  217",",,7,2400"
"USC00331785","2018-06-28","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  183",",,7","  217",",,7,2400"
"USC00331785","2018-06-29","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  178",",,7","  256",",,7,2400"
"USC00331785","2018-06-30","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  178",",,7","  228",",,7,2400"
"USC00331785","2018-07-01","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  350",",,7","  194",",,7","  256",",,7,2400"
"USC00331785","2018-07-02","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  180",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  228",",,7","  239",",,7,2400"
"USC00331785","2018-07-03","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  206",",,7","  233",",,7,2400"
"USC00331785","2018-07-04","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  217",",,7","  244",",,7,2400"
"USC00331785","2018-07-05","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  222",",,7","  256",",,7,2400"
"USC00331785","2018-07-06","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  172",",,7","  172",",,7,2400"
"USC00331785","2018-07-07","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  128",",,7","  161",",,7,2400"
"USC00331785","2018-07-08","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  122",",,7","  178",",,7,2400"
"USC00331785","2018-07-09","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  150",",,7","  228",",,7,2400"
"USC00331785","2018-07-10","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  194",",,7","  222",",,7,2400"
"USC00331785","2018-07-11","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  161",",,7","  189",",,7,2400"
"USC00331785","2018-07-12","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  133",",,7","  194",",,7,2400"
"USC00331785","2018-07-13","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  161",",,7","  233",",,7,2400"
"USC00331785","2018-07-14","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  189",",,7","  250",",,7,2400"
"USC00331785","2018-07-15","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  222",",,7","  233",",,7,2400"
"USC00331785","2018-07-16","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  222",",,7","  256",",,7,2400"
"USC00331785","2018-07-17","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  189",",,7","  189",",,7,2400"
"USC00331785","2018-07-18","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7","  211",",,7,2400"
"USC00331785","2018-07-19","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  139",",,7","  200",",,7,2400"
"USC00331785","2018-07-20","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  277",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  183",",,7","  189",",,7,2400"
"USC00331785","2018-07-21","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  130",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  183",",,7","  183",",,7,2400"
"USC00331785","2018-07-22","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  178",",,7","  194",",,7,2400"
"USC00331785","2018-07-23","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  178",",,7","  211",",,7,2400"
"USC00331785","2018-07-24","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  189",",,7","  222",",,7,2400"
"USC00331785","2018-07-25","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  194",",,7","  206",",,7,2400"
"USC00331785","2018-07-26","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  167",",,7","  200",",,7,2400"
"USC00331785","2018-07-27","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  172",",,7","  178",",,7,2400"
"USC00331785","2018-07-28","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  133",",,7","  172",",,7,2400"
"USC00331785","2018-07-29","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  144",",,7","  200",",,7,2400"
"USC00331785","2018-07-30","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  178",",,7","  222",",,7,2400"
"USC00331785","2018-07-31","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  213",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  194",",,7","  233",",,7,2400"
"USC00331785","2018-08-01","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  189",",,7","  189",",,7,2400"
"USC00331785","2018-08-02","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  183",",,7","  200",",,7,2400"
"USC00331785","2018-08-03","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  178",",,7","  233",",,7,2400"
"USC00331785","2018-08-04","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  194",",,7","  250",",,7,2400"
"USC00331785","2018-08-05","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  200",",,7","  250",",,7,2400"
"USC00331785","2018-08-06","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  206",",,7","  256",",,7,2400"
"USC00331785","2018-08-07","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  217",",,7","  222",",,7,2400"
"USC00331785","2018-08-08","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  211",",,7","  211",",,7,2400"
"USC00331785","2018-08-09","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  189",",,7","  222",",,7,2400"
"USC00331785","2018-08-10","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  241",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  194",",,7","  194",",,7,2400"
"USC00331785","2018-08-11","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  246",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  189",",,7","  189",",,7,2400"
"USC00331785","2018-08-12","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  150",",,7","  183",",,7,2400"
"USC00331785","2018-08-13","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  161",",,7","  183",",,7,2400"
"USC00331785","2018-08-14","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  156",",,7","  206",",,7,2400"
"USC00331785","2018-08-15","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  183",",,7","  222",",,7,2400"
"USC00331785","2018-08-16","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  206",",,7","  244",",,7,2400"
"USC00331785","2018-08-17","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  366",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  206",",,7","  222",",,7,2400"
"USC00331785","2018-08-18","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  140",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  200",",,7","  200",",,7,2400"
"USC00331785","2018-08-19","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  161",",,7","  178",",,7,2400"
"USC00331785","2018-08-20","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  150",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  156",",,7","  222",",,7,2400"
"USC00331785","2018-08-21","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  222",",,7","  222",",,7,2400"
"USC00331785","2018-08-22","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  133",",,7","  133",",,7,2400"
"USC00331785","2018-08-23","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  111",",,7","  139",",,7,2400"
"USC00331785","2018-08-24","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  117",",,7","  228",",,7,2400"
"USC00331785","2018-08-25","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  211",",,7","  233",",,7,2400"
"USC00331785","2018-08-26","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  222",",,7","  250",",,7,2400"
"USC00331785","2018-08-27","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  222",",,7","  261",",,7,2400"
"USC00331785","2018-08-28","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  228",",,7","  267",",,7,2400"
"USC00331785","2018-08-29","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  228",",,7","  233",",,7,2400"
"USC00331785","2018-08-30","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  206",",,7","  222",",,7,2400"
"USC00331785","2018-08-31","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7","  244",",,7,2400"
"USC00331785","2018-09-01","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  673",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  206",",,7","  222",",,7,2400"
"USC00331785","2018-09-02","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  200",",,7","  239",",,7,2400"
"USC00331785","2018-09-03","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  217",",,7","  239",",,7,2400"
"USC00331785","2018-09-04","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  211",",,7","  239",",,7,2400"
"USC00331785","2018-09-05","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  211",",,7","  244",",,7,2400"
"USC00331785","2018-09-06","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  109",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  206",",,7","  233",",,7,2400"
"USC00331785","2018-09-07","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  206",",,7","  211",",,7,2400"
"USC00331785","2018-09-08","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  439",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  144",",,7","  144",",,7,2400"
"USC00331785","2018-09-09","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  417",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","  122",",,7","  156",",,7,2400"
"USC00331785","2018-09-10","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  150",",,7","  161",",,7,2400"
"USC00331785","2018-09-11","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  161",",,7","  172",",,7,2400"
"USC00331785","2018-09-12","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  156",",,7","  172",",,7,2400"
"USC00331785","2018-09-13","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  161",",,7","  206",",,7,2400"
"USC00331785","2018-09-14","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  194",",,7","  228",",,7,2400"
"USC00331785","2018-09-15","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  194",",,7","  239",",,7,2400"
"USC00331785","2018-09-16","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  189",",,7","  244",",,7,2400"
"USC00331785","2018-09-17","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   38",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  194",",,7","  194",",,7,2400"
"USC00331785","2018-09-18","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7","  189",",,7,2400"
"USC00331785","2018-09-19","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  183",",,7","  217",",,7,2400"
"USC00331785","2018-09-20","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  183",",,7","  261",",,7,2400"
"USC00331785","2018-09-21","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  211",",,7","  211",",,7,2400"
"USC00331785","2018-09-22","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  128",",,7","  128",",,7,2400"
"USC00331785","2018-09-23","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  111",",,7","  139",",,7,2400"
"USC00331785","2018-09-24","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  307",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  139",",,7","  200",",,7,2400"
"USC00331785","2018-09-25","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  142",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  194",",,7","  228",",,7,2400"
"USC00331785","2018-09-26","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","  216",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  117",",,7","  117",",,7,2400"
"USC00331785","2018-09-27","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  100",",,7","  117",",,7,2400"
"USC00331785","2018-09-28","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   72",",,7","  117",",,7,2400"
"USC00331785","2018-09-29","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   89",",,7","  122",",,7,2400"
"USC00331785","2018-09-30","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  100",",,7","  156",",,7,2400"
"USC00331785","2018-10-01","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  139",",,7","  222",",,7,2400"
"USC00331785","2018-10-02","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   48",",,7,2400",,,,,"  278",",,7","  194",",,7","  200",",,7,2400"
"USC00331785","2018-10-03","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  178",",,7","  233",",,7,2400"
"USC00331785","2018-10-04","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   81",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  139",",,7","  139",",,7,2400"
"USC00331785","2018-10-05","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  100",",,7","  206",",,7,2400"
"USC00331785","2018-10-06","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  189",",,7","  222",",,7,2400"
"USC00331785","2018-10-07","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  183",",,7","  206",",,7,2400"
"USC00331785","2018-10-08","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  183",",,7","  222",",,7,2400"
"USC00331785","2018-10-09","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  217",",,7","  228",",,7,2400"
"USC00331785","2018-10-10","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7","  211",",,7,2400"
"USC00331785","2018-10-11","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   83",",,7","   83",",,7,2400"
"USC00331785","2018-10-12","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   44",",,7","   56",",,7,2400"
"USC00331785","2018-10-13","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   39",",,7","   67",",,7,2400"
"USC00331785","2018-10-14","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","   56",",,7","  117",",,7,2400"
"USC00331785","2018-10-15","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   44",",,7","   44",",,7,2400"
"USC00331785","2018-10-16","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","    6",",,7","   61",",,7,2400"
"USC00331785","2018-10-17","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   44",",,7","   44",",,7,2400"
"USC00331785","2018-10-18","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","  -17",",,7","   17",",,7,2400"
"USC00331785","2018-10-19","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","   18",",,7,2400",,,,,"  150",",,7","   -6",",,7","   83",",,7,2400"
"USC00331785","2018-10-20","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    5",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  161",",,7","   33",",,7","   33",",,7,2400"
"USC00331785","2018-10-21","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   17",",,7","   17",",,7,2400"
"USC00331785","2018-10-22","40.0251","-83.027","225.6","COLUMBUS WCMH, OH US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   11",",,7","  100",",,7,2400"
