"ASN00026026","2018-07-02","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    0",",,a","  124",",,a","   70",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-03","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    0",",,a","  140",",,a","   75",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-04","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    0",",,a","  134",",,a","  100",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-05","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   14",",,a","  149",",,a","  114",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-06","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   31",",,a","  134",",,a","  104",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-07","-37.1628","139.756","3.3","ROBE COMPARISON, AS","  113",",,a","  131",",,a","   82",",,a",,,,,,,,,,,,,,,"  126","H,,S"
"ASN00026026","2018-07-08","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   25",",,a","  139",",,a","  104",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-09","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   12",",,a","  135",",,a","  105",",,a",,,,,,,,,,,,,,,"  121","H,,S"
"ASN00026026","2018-07-10","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    0",",,a","  135",",,a","  104",",,a",,,,,,,,,,,,,,,"  120","H,,S"
"ASN00026026","2018-07-11","-37.1628","139.756","3.3","ROBE COMPARISON, AS","  128",",,a","  129",",,a","   91",",,a",,,,,,,,,,,,,,,"   81","H,,S"
"ASN00026026","2018-07-12","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   44",",,a","   94",",,a","   48",",,a",,,,,,,,,,,,,,,"   91","H,,S"
"ASN00026026","2018-07-13","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    0",",,a","  109",",,a","   22",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-14","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    0",",,a","  129",",,a","   60",",,a",,,,,,,,,,,,,,,"  122","H,,S"
"ASN00026026","2018-07-15","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   74",",,a","  143",",,a","   66",",,a",,,,,,,,,,,,,,,,
"ASN00026026","2018-07-16","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   26",",,a","  151",",,a","  108",",,a",,,,,,,,,,,,,,,"  132","H,,S"
"ASN00026026","2018-07-17","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   11",",,a","  133",",,a","   53",",,a",,,,,,,,,,,,,,,"  128","H,,S"
"ASN00026026","2018-07-18","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   88",",,a","  140",",,a","   94",",,a",,,,,,,,,,,,,,,"  126","H,,S"
"ASN00026026","2018-07-19","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   38",",,a","  129",",,a","  112",",,a",,,,,,,,,,,,,,,"  117","H,,S"
"ASN00026026","2018-07-20","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   48",",,a","  129",",,a","   85",",,a",,,,,,,,,,,,,,,"  112","H,,S"
"ASN00026026","2018-07-21","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   14",",,a","  120",",,a","   90",",,a",,,,,,,,,,,,,,,"  103","H,,S"
"ASN00026026","2018-07-22","-37.1628","139.756","3.3","ROBE COMPARISON, AS","    4",",,a","  141",",,a","   77",",,a",,,,,,,,,,,,,,,"  121","H,,S"
"ASN00026026","2018-07-23","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   26",",,a","  146",",,a","   72",",,a",,,,,,,,,,,,,,,"  129","H,,S"
"ASN00026026","2018-07-24","-37.1628","139.756","3.3","ROBE COMPARISON, AS","   47",",,a","  152",",,a","   94",",,a",,,,,,,,,,,,,,,"  133","H,,S"
"ASN00026026","2018-07-25","-37.1628","139.756","3.3","ROBE COMPARISON, AS","  286",",,a","  139",",,a","   80",",,a",,,,,,,,,,,,,,,"  125","H,,S"
