"USC00053446","2018-06-19","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","   25",",,7,0900","    0",",,7","    0",",,7","  206",",,7","   17",",,7",,,,,,,,,"  100",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-20","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  189",",,7","    0",",,7",,,,,,,,,"  100",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-21","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  189",",,7","    6",",,7",,,,,,,,,"  150",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-22","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  228",",,7","   61",",,7",,,,,,,,,"  139",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-23","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053446","2018-06-24","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","   13",",,7,0900","    0",",,7","    0",",,7","  228",",,7","   78",",,7",,,,,,,,,"   78",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-25","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  128",",,7","   -6",",,7",,,,,,,,,"  117",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-26","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  206",",,7","   17",",,7",,,,,,,,,"  183",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-27","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  261",",,7","   50",",,7",,,,,,,,,"  194",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-28","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  278",",,7","   33",",,7",,,,,,,,,"  211",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-29","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  278",",,7","   17",",,7",,,,,,,,,"  161",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-06-30","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  239",",,7","    6",",,7",,,,,,,,,"  150",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-07-01","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  172",",,7","  -17",",,7",,,,,,,,,"  128",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-07-02","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,,,,,"  167",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-07-03","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  244",",,7","    6",",,7",,,,,,,,,"  206",",,7,0900",,,,,,,,,,,,
"USC00053446","2018-07-04","40.5092","-106.0056","2743.2","GOULD 4 SE S F S P, CO US","    0",",,7,0900","    0",",,7","    0",",,7","  256",",,7","   39",",,7",,,,,,,,,"  194",",,7,0900",,,,,,,,,,,,
