"USC00041244","2018-06-07","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  300",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-08","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  317",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-09","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  300",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-10","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  272",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-11","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  311",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-12","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  361",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-13","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  383",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-14","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  378",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-15","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  356",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-16","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  317",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-17","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  267",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-18","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  300",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-19","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  339",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-20","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  367",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-21","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  367",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-22","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  383",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-23","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  389",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-24","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  394",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-25","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  361",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-26","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  383",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00041244","2018-06-27","35.4028","-119.47","68.6","BUTTONWILLOW, CA US","    0",",,7,0800",,,,,"  378",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,
