"USC00157510","2018-03-30","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","  234",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,,,"   83",",,7,0700",,,"  106",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-03-31","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","   20",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   83",",,7",,,,,,,"  117",",,7,0700",,,"  106",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US",,,,,,,"  117",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","  109",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   56",",,7",,,,,,,"   61",",,7,0700",,,"  100",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","   38",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   61",",,7",,,,,,,"  178",",,7,0700",,,"  106",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","  234",",,7,0700","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,"   50",",,7,0700",,,"  106",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    0","T,,7,0700","    0",",,7","    0",",,7","  139",",,7","   -6",",,7",,,,,,,"   33",",,7,0700",,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    0",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   33",",,7",,,,,,,"  100",",,7,0700",,,"  111",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US",,,,,"    0",",,7",,,,,"    3",",,7","   66",",,7",,,"   44",",,7,0700",,,"  100",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
"USC00157510","2018-04-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   44",",,7",,,,,,,"  106",",,7,0700",,,"  100",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,,,
