"USC00011694","2018-06-25","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  328",",,7","  233",",,7",,,,,"  250",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-06-26","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  339",",,7","  206",",,7",,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-06-27","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  361",",,7","  211",",,7",,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-06-28","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  339",",,7","  211",",,7",,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-06-29","32.816","-86.60417","179.8","CLANTON, AL US","  109",",,7,0630",,,,,"  350",",,7","  189",",,7",,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-06-30","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  333",",,7","  189",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-01","32.816","-86.60417","179.8","CLANTON, AL US","   13",",,7,0630",,,,,"  344",",,7","  211",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-02","32.816","-86.60417","179.8","CLANTON, AL US","    5",",,7,0630",,,,,"  317",",,7","  228",",,7",,,,,"  239",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-03","32.816","-86.60417","179.8","CLANTON, AL US","  244",",,7,0630",,,,,"  283",",,7","  222",",,7",,,,,"  233",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-04","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  322",",,7","  217",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-05","32.816","-86.60417","179.8","CLANTON, AL US","   15",",,7,0630",,,,,"  333",",,7","  217",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-06","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  322",",,7","  217",",,7",,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-07","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  333",",,7","  206",",,7",,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-08","32.816","-86.60417","179.8","CLANTON, AL US","   64",",,7,0630",,,,,"  328",",,7","  211",",,7",,,,,"  217",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-09","32.816","-86.60417","179.8","CLANTON, AL US","   13",",,7,0630",,,,,"  328",",,7","  211",",,7",,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-10","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  311",",,7","  217",",,7",,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-11","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  339",",,7","  217",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-12","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-13","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  350",",,7","  222",",,7",,,,,"  239",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-14","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  339",",,7","  217",",,7",,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-15","32.816","-86.60417","179.8","CLANTON, AL US","    5",",,7,0630",,,,,"  344",",,7","  222",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-16","32.816","-86.60417","179.8","CLANTON, AL US","  638",",,7,0630",,,,,"  344",",,7","  211",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-17","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  300",",,7","  222",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00011694","2018-07-18","32.816","-86.60417","179.8","CLANTON, AL US","    0",",,7,0630",,,,,"  311",",,7","  228",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
