"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA005061648","2018-05-11","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"   70","H,,S"
"CA005061648","2018-05-12","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    3",",,S",,,,,,,,,"  104","H,,S"
"CA005061648","2018-05-13","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    3",",,S",,,,,"  233",",,S","    2",",,S","  109","H,,S"
"CA005061648","2018-05-14","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"  118",",,S","  -60",",,S","   -6","H,,S"
"CA005061648","2018-05-15","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"   24",",,S","  -60",",,S","  -16","H,,S"
"CA005061648","2018-05-16","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","   41",",,S",,,,,,,,,"   -2","H,,S"
"CA005061648","2018-05-17","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    3",",,S",,,,,,,,,"   37","H,,S"
"CA005061648","2018-05-18","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"   88","H,,S"
"CA005061648","2018-05-19","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"   96","H,,S"
"CA005061648","2018-05-20","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"  108","H,,S"
"CA005061648","2018-05-21","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"  240",",,S","   18",",,S","  107","H,,S"
"CA005061648","2018-05-22","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"   90","H,,S"
"CA005061648","2018-05-23","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"  195","H,,S"
"CA005061648","2018-05-24","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"  320",",,S","  107",",,S","  247","H,,S"
"CA005061648","2018-05-25","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0","D,,S",,,,,,,,,"  128","H,,S"
"CA005061648","2018-05-26","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"  111","H,,S"
"CA005061648","2018-05-27","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"  172",",,S","   74",",,S","  141","H,,S"
"CA005061648","2018-05-28","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"  133","H,,S"
"CA005061648","2018-05-29","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","   13",",,S",,,,,,,,,"  193","H,,S"
"CA005061648","2018-05-30","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"  239",",,S","   48",",,S","  114","H,,S"
"CA005061648","2018-05-31","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,"  162",",,S","   28",",,S","   78","H,,S"
"CA005061648","2018-06-01","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","    0",",,S",,,,,,,,,"   84","H,,S"
"CA005061648","2018-06-02","56.8667","-101.0833","357.0","LYNN LAKE, MB CA","   36",",,S",,,,,"  167",",,S","    8",",,S","   75","H,,S"
