"USC00515864","2017-06-26","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","   30",",,7,0700",,,,,"  322",",,7","  222",",,7",,,,,"  256",",,7,0700",,
"USC00515864","2017-06-27","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,,,"  256",",,7,0700",,
"USC00515864","2017-06-28","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  317",",,7","  239",",,7",,,,,"  261",",,7,0700",,
"USC00515864","2017-06-29","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  317",",,7","  233",",,7",,,,,"  256",",,7,0700",,
"USC00515864","2017-06-30","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  322",",,7","  239",",,7",,,,,"  261",",,7,0700",,
"USC00515864","2017-07-03","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  317",",,7","  233",",,7",,,,,"  244",",,7,0700",,
"USC00515864","2017-07-06","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  322",",,7","  233",",,7",,,,,"  250",",,7,0700",,
"USC00515864","2017-07-07","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  322",",,7","  228",",,7",,,,,"  261",",,7,0700",,
"USC00515864","2017-07-10","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  322",",,7","  206",",,7",,,,,"  250",",,7,0700",,
"USC00515864","2017-07-11","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  311",",,7","  228",",,7",,,,,"  250",",,7,0700",,
"USC00515864","2017-07-12","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  278",",,7","  239",",,7",,,,,"  261",",,7,0700",,
"USC00515864","2017-07-13","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    3",",,7,0700",,,,,"  322",",,7","  239",",,7",,,,,"  244",",,7,0700",,
"USC00515864","2017-07-14","21.91889","-159.62778","42.7","MAKAWELI 965, HI US","    0",",,7,0700",,,,,"  322",",,7","  233",",,7",,,,,"  261",",,7,0700",,
