"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"FRE00106200","2018-06-22","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  258",",,S",,,"  188","H,,S"
"FRE00106200","2018-06-23","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  264",",,S","  103",",,S","  184","H,,S"
"FRE00106200","2018-06-24","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  250",",,S","  121",",,S","  187","H,,S"
"FRE00106200","2018-06-25","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  259",",,S","  121",",,S","  193","H,,S"
"FRE00106200","2018-06-26","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  290",",,S","  133",",,S","  213","H,,S"
"FRE00106200","2018-06-27","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  293",",,S","  153",",,S","  226","H,,S"
"FRE00106200","2018-06-28","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  271",",,S","  157",",,S","  216","H,,S"
"FRE00106200","2018-06-29","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  280",",,S","  154",",,S","  209","H,,S"
"FRE00106200","2018-06-30","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  280",",,S","  158",",,S","  219","H,,S"
"FRE00106200","2018-07-01","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  284",",,S","  183",",,S","  228","H,,S"
"FRE00106200","2018-07-02","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  289",",,S","  168",",,S","  228","H,,S"
"FRE00106200","2018-07-03","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  304",",,S","  176",",,S","  239","H,,S"
"FRE00106200","2018-07-04","44.1183","3.0183","712.0","MILLAU, FR","    0",",,S",,,"  295",",,S",,,"  223","H,,S"
