"USC00425477","2018-07-07","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  133",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00425477","2018-07-08","38.44923","-112.22398","1781.6","MARYSVALE, UT US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  133",",,7",,,,,,,,,"  183",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,
"USC00425477","2018-07-09","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,
"USC00425477","2018-07-10","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  122",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00425477","2018-07-11","38.44923","-112.22398","1781.6","MARYSVALE, UT US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  156",",,7",,,,,,,,,"  183",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,
"USC00425477","2018-07-12","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  133",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00425477","2018-07-13","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  117",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00425477","2018-07-14","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  156",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00425477","2018-07-15","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  111",",,7",,,,,,,,,"  161",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,
"USC00425477","2018-07-16","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  128",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00425477","2018-07-17","38.44923","-112.22398","1781.6","MARYSVALE, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  150",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,
