"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00425815","2018-11-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -128",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H","  -67",",,H",,,,,,,,,,,"  -56",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -67",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   72",",,H","  -56",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H","  -61",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H","  -50",",,H",,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -133",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -156",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H"," -122",",,H",,,,,,,,,,,"  -56",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H","  -56",",,H",,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H","  -89",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2018-11-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -28",",,H"," -100",",,H",,,,,,,,,,,"  -39",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -100",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -111",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -50",",,H"," -161",",,H",,,,,,,,,,," -161",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -211",",,H",,,,,,,,,,," -200",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -72",",,H"," -211",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -122",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -28",",,H"," -106",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -111",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -139",",I,H",,,,,,,,,,," -150",",I,H,2400",,,,,,,,,,
"USC00425815","2018-12-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -150",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -133",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -122",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -117",",I,H",,,,,,,,,,," -128",",I,H,2400",,,,,,,,,,
"USC00425815","2018-12-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -28",",,H"," -156",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -117",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H","  -89",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -83",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H","  -89",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H","  -67",",,H",,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -100",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -111",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H","  -78",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -156",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -156",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H","  -89",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -117",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -28",",,H"," -172",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -89",",,H"," -206",",,H",,,,,,,,,,," -211",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -89",",,H"," -250",",,H",,,,,,,,,,," -228",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -78",",,H"," -250",",,H",,,,,,,,,,," -144",",,H,2400",,,,,,,,,,
"USC00425815","2018-12-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -178",",,H",,,,,,,,,,," -122",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -94",",,H"," -261",",,H",,,,,,,,,,," -256",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,," -100",",,H"," -272",",,H",,,,,,,,,,," -261",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -261",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -167",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -128",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -106",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -33",",,H"," -117",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -100",",I,H",,,,,,,,,,," -122",",I,H,2400",,,,,,,,,,
"USC00425815","2019-01-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -122",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -111",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -117",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -144",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -161",",,H",,,,,,,,,,," -167",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -178",",,H",,,,,,,,,,," -167",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -178",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H","  -72",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -89",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H","  -78",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -28",",,H"," -144",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -161",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -133",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    6",",,H"," -122",",,H",,,,,,,,,,," -128",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -50",",,H"," -183",",,H",,,,,,,,,,," -172",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -183",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H","  -94",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -111",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   22",",,H"," -128",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -133",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -178",",,H",,,,,,,,,,," -150",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -178",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2019-01-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -144",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H"," -128",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -111",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H"," -100",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -44",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H","  -50",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H","  -94",",I,H",,,,,,,,,,," -106",",I,H,2400",,,,,,,,,,
"USC00425815","2019-02-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -222",",,H",,,,,,,,,,," -194",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -89",",,H"," -228",",,H",,,,,,,,,,," -194",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -211",",,H",,,,,,,,,,," -189",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -56",",,H"," -200",",,H",,,,,,,,,,," -156",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -56",",,H"," -161",",,H",,,,,,,,,,," -128",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -200",",,H",,,,,,,,,,," -172",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-13","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -33",",,H"," -189",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H","  -89",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -56",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   28",",,H","  -89",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -61",",,H"," -194",",,H",,,,,,,,,,," -183",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -189",",,H",,,,,,,,,,," -139",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -200",",,H",,,,,,,,,,," -189",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -83",",,H"," -217",",,H",,,,,,,,,,," -189",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -78",",,H"," -206",",,H",,,,,,,,,,," -161",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -67",",,H"," -178",",,H",,,,,,,,,,," -128",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -44",",,H"," -206",",,H",,,,,,,,,,," -178",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -39",",,H"," -222",",,H",,,,,,,,,,," -194",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -194",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -122",",,H",,,,,,,,,,," -117",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H"," -133",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-02-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -139",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H","  -67",",,H",,,,,,,,,,,"  -22",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   33",",,H","  -50",",,H",,,,,,,,,,,"  -28",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H","  -72",",,H",,,,,,,,,,,"  -67",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -22",",,H"," -150",",,H",,,,,,,,,,," -156",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -28",",,H"," -183",",,H",,,,,,,,,,," -117",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H"," -133",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H","  -44",",,H",,,,,,,,,,,"  -28",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   67",",,H","  -50",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -117",",I,H",,,,,,,,,,," -133",",I,H,2400",,,,,,,,,,
"USC00425815","2019-03-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   -6",",,H"," -161",",,H",,,,,,,,,,,"  -83",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-11","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -11",",,H"," -117",",,H",,,,,,,,,,,"  -94",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-12","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -111",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-14","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -100",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-15","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -44",",,H"," -178",",,H",,,,,,,,,,," -172",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-16","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  -17",",,H"," -189",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-17","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -122",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-18","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -100",",,H",,,,,,,,,,,"  -89",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-19","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H"," -111",",,H",,,,,,,,,,," -100",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-20","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -117",",,H",,,,,,,,,,," -106",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-21","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   50",",,H"," -128",",,H",,,,,,,,,,,"  -50",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-22","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   11",",,H","  -50",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-23","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H","  -89",",,H",,,,,,,,,,,"  -72",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-24","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H","  -94",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-25","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H"," -122",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-26","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   44",",,H"," -128",",,H",,,,,,,,,,,"  -78",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-27","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -78",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-28","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  100",",,H","  -44",",,H",,,,,,,,,,,"  -28",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-29","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   78",",,H","  -44",",,H",,,,,,,,,,,"  -33",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-30","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"    0",",,H","  -67",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-03-31","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   17",",,H"," -122",",,H",,,,,,,,,,," -111",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-01","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   39",",,H"," -122",",,H",,,,,,,,,,,"  -61",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-02","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   56",",,H","  -83",",,H",,,,,,,,,,,"  -17",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-03","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   61",",,H","  -22",",,H",,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-04","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   78",",,H","  -44",",,H",,,,,,,,,,,"  -39",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-05","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -39",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-06","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  111",",,H","  -28",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-07","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  106",",,H","  -44",",,H",,,,,,,,,,,"  -44",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-08","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"   89",",,H","  -50",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-09","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  117",",,H","  -28",",,H",,,,,,,,,,,"   11",",,H,2400",,,,,,,,,,
"USC00425815","2019-04-10","40.56173","-110.49252","2476.5","MOON LAKE, UT US",,,,,,,"  128",",,H","  -28",",,H",,,,,,,,,,,"  -11",",,H,2400",,,,,,,,,,
