"USC00401310","2018-06-18","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","   71",",,7,0730",,,,,"  328",",,7","  200",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-19","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  306",",,7","  206",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-20","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-22","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","  109",",,7,0730",,,,,"  261",",,7","  194",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-23","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  278",",,7","  194",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-24","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","   43",",,7,0730",,,,,"  283",",,7","  211",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-25","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    5",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-26","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","   74",",,7,0730",,,,,"  289",",,7","  206",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-27","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","  241",",,7,0730",,,,,"  306",",,7","  194",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-28","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","  775",",,7,0730",,,,,"  244",",,7","  194",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-29","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    8",",,7,0730",,,,,"  300",",,7","  206",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-06-30","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  306",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-07-01","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  306",",,7","  222",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-07-02","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  311",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-07-03","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","   46",",,7,0730",,,,,"  311",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-07-04","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  328",",,7","  217",",,7",,,,,,,"  328",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-07-05","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  339",",,7","  222",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,,,
"USC00401310","2018-07-06","36.58028","-85.12556","268.2","BYRDSTOWN, TN US","    0",",,7,0730",,,,,"  317",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
