"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00448837","2018-06-01","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  322",",,7","  139",",,7",,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-02","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  339",",,7","  139",",,7",,,,,,,,,"  283",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-03","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","  173",",,7,0800",,,,,"  283",",,7","  139",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-04","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","  124",",,7,0800",,,,,"  294",",,7","   89",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-05","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  300",",,7","   83",",,7",,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-06","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  294",",,7","   83",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-07","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  289",",,7","  128",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-08","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  294",",,7","  139",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-09","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  322",",,7","  183",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-10","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  322",",,7","  133",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-11","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","  330",",,7,0800",,,,,"  333",",,7","  161",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-12","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   33",",,7,0800",,,,,"  267",",,7","  128",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-13","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   43",",,7,0800",,,,,"  239",",,7","  122",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-14","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  306",",,7","  128",",,7",,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-15","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  322",",,7","  100",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-16","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-17","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  328",",,7","  206",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-18","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","  305",",,7,0800",,,,,"  356",",,7","  200",",,7",,,,,,,,,"  289",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-19","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  350",",,7","  206",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-20","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  378",",,7","  222",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-21","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   51",",,7,0800",,,,,"  367",",,7","  156",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-22","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   94",",,7,0800",,,,,"  350",",,7","  156",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-23","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","  508",",,7,0800",,,,,"  344",",,7","  178",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-24","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   69",",,7,0800",,,,,"  339",",,7","  189",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-25","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   51",",,7,0800",,,,,"  350",",,7","  156",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-26","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","   13",",,7,0800",,,,,"  311",",,7","  144",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-27","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  289",",,7","  128",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-28","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  322",",,7","  144",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,
"USC00448837","2018-06-29","36.5954","-76.4388","6.1","WALLACETON LAKE DRUMMOND, VA US","    0",",,7,0800",,,,,"  356",",,7","  200",",,7",,,,,,,,,"  283",",,7,0800",,,,,,,,,,,,,,,,
