"CMM00064851","2018-05-10","10.451","14.257","424.0","SALAK, CM",,,,,,,"  359","H,,S"
"CMM00064851","2018-05-11","10.451","14.257","424.0","SALAK, CM",,,,,,,"  374","H,,S"
"CMM00064851","2018-05-12","10.451","14.257","424.0","SALAK, CM",,,,,,,"  302","H,,S"
"CMM00064851","2018-05-13","10.451","14.257","424.0","SALAK, CM",,,,,,,"  298","H,,S"
"CMM00064851","2018-05-14","10.451","14.257","424.0","SALAK, CM",,,,,,,"  258","H,,S"
"CMM00064851","2018-05-15","10.451","14.257","424.0","SALAK, CM",,,,,,,"  351","H,,S"
"CMM00064851","2018-05-16","10.451","14.257","424.0","SALAK, CM",,,,,,,"  360","H,,S"
"CMM00064851","2018-05-17","10.451","14.257","424.0","SALAK, CM",,,,,,,"  344","H,,S"
"CMM00064851","2018-05-18","10.451","14.257","424.0","SALAK, CM",,,,,,,"  312","H,,S"
"CMM00064851","2018-05-19","10.451","14.257","424.0","SALAK, CM",,,,,,,"  392","H,,S"
"CMM00064851","2018-05-20","10.451","14.257","424.0","SALAK, CM",,,,,,,"  386","H,,S"
"CMM00064851","2018-05-21","10.451","14.257","424.0","SALAK, CM",,,,,,,"  341","H,,S"
"CMM00064851","2018-05-22","10.451","14.257","424.0","SALAK, CM",,,,,,,"  329","H,,S"
"CMM00064851","2018-05-23","10.451","14.257","424.0","SALAK, CM",,,,,,,"  368","H,,S"
"CMM00064851","2018-05-24","10.451","14.257","424.0","SALAK, CM",,,,,,,"  356","H,,S"
"CMM00064851","2018-05-25","10.451","14.257","424.0","SALAK, CM",,,,,,,"  285","H,,S"
"CMM00064851","2018-05-26","10.451","14.257","424.0","SALAK, CM",,,,,,,"  345","H,,S"
"CMM00064851","2018-05-27","10.451","14.257","424.0","SALAK, CM",,,,,,,"  340","H,,S"
"CMM00064851","2018-05-28","10.451","14.257","424.0","SALAK, CM",,,,,,,"  298","H,,S"
"CMM00064851","2018-05-29","10.451","14.257","424.0","SALAK, CM",,,,,,,"  323","H,,S"
"CMM00064851","2018-05-30","10.451","14.257","424.0","SALAK, CM",,,,,,,"  339","H,,S"
"CMM00064851","2018-05-31","10.451","14.257","424.0","SALAK, CM",,,,,,,"  342","H,,S"
"CMM00064851","2018-06-01","10.451","14.257","424.0","SALAK, CM",,,,,,,"  336","H,,S"
"CMM00064851","2018-06-02","10.451","14.257","424.0","SALAK, CM",,,,,,,"  269","H,,S"
"CMM00064851","2018-06-03","10.451","14.257","424.0","SALAK, CM",,,,,,,"  350","H,,S"
"CMM00064851","2018-06-04","10.451","14.257","424.0","SALAK, CM",,,,,,,"  340","H,,S"
"CMM00064851","2018-06-05","10.451","14.257","424.0","SALAK, CM",,,,,,,"  354","H,,S"
"CMM00064851","2018-06-06","10.451","14.257","424.0","SALAK, CM",,,,,,,"  366","H,,S"
