"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00047916","2018-04-29","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  239",",,7","  111",",,7",,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-04-30","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  239",",,7","  106",",,7",,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-01","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  239",",,7","  100",",,7",,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-02","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  211",",,7","  122",",,7",,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-03","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0","T,,7,1600",,,,,"  239",",,7","  122",",,7",,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-04","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0","T,,7,1600",,,,,"  267",",,7","  117",",,7",,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-05","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  267",",,7","  133",",,7",,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-06","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  222",",,7","  133",",,7",,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-07","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  233",",,7","  117",",,7",,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-08","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  222",",,7","  122",",,7",,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-09","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  267",",,7","  139",",,7",,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-10","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  272",",,7","  128",",,7",,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00047916","2018-05-11","36.98785","-121.99952","21.3","SANTA CRUZ, CA US","    0",",,7,1600",,,,,"  256",",,7","  128",",,7",,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,
