"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SN55","SN55_ATTRIBUTES","SN56","SN56_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","SX55","SX55_ATTRIBUTES","SX56","SX56_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00132209","2018-08-12","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  200",",,7","  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-13","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  189",",,7","  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-14","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  189",",,7","  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-15","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   38",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  194",",,7","  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-16","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  175",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  183",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-17","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  167",",,7","  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-18","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  172",",,7","  217",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-19","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  200",",,7","  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-20","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  328",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  178",",,7","  183",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-21","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  150",",,7","  150",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-22","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  122",",,7","  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-23","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  150",",,7","  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-24","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  178",",,7","  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-25","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  194",",,7","  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-26","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  222",",,7","  272",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-27","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  211",",,7","  272",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-28","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  161",",,7","  161",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00132209","2018-08-29","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  133",",,7","  167",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-30","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  144",",,7","  206",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-08-31","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  180",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7","  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-01","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  470",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  189",",,7","  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-02","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  194",",,7","  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-03","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  714",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  200",",,7","  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-04","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  127",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  211",",,7","  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-05","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  272",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  189",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-06","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  161",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-07","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  139",",,7","  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-08","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  128",",,7","  144",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-09","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  117",",,7","  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-10","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  111",",,7","  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-11","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  150",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-12","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  156",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-13","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  167",",,7","  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-14","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  200",",,7","  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-15","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  200",",,7","  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-16","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  194",",,7","  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-17","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  217",",,7","  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-18","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  251",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  178",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-19","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  178",",,7","  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-20","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  130",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  189",",,7","  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-21","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   83",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-22","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","   72",",,7","  122",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-23","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  106",",,7","  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-24","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  122",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-25","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  287",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   78",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-26","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","   72",",,7","  106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-27","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  100",",,7","  139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-28","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   67",",,7","   67",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-29","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   61",",,7","   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-09-30","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   91",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   83",",,7","   94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-10-01","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   94",",,7","  106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-10-02","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   94",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-10-03","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","   94",",,7","   94",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-10-04","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   39",",,7","  117",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00132209","2018-10-05","41.7366","-93.7236","292.3","DES MOINES WSFO JOHNSTON, IA US","  109",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","  100",",,7","  122",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
