"USC00410120","2018-07-07","32.7047","-99.3012","441.4","ALBANY, TX US","  122",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,,,"  217",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-08","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-09","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,,,"  211",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-10","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-11","32.7047","-99.3012","441.4","ALBANY, TX US","   97",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,,,,,"  217",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-12","32.7047","-99.3012","441.4","ALBANY, TX US","   94",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-13","32.7047","-99.3012","441.4","ALBANY, TX US","   61",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,,,,,"  228",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-14","32.7047","-99.3012","441.4","ALBANY, TX US","   28",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-15","32.7047","-99.3012","441.4","ALBANY, TX US","    0","T,,7,0730","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,,,,,"  256",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-16","32.7047","-99.3012","441.4","ALBANY, TX US","   25",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  217",",,7",,,,,,,,,"  228",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-17","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,,,,,"  244",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-18","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  383",",,7","  244",",,7",,,,,,,,,"  256",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-19","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  406",",,7","  256",",,7",,,,,,,,,"  267",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-20","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  417",",,7","  244",",,7",,,,,,,,,"  267",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-21","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  411",",,7","  239",",,7",,,,,,,,,"  256",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-22","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  417",",,7","  256",",,7",,,,,,,,,"  317",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-23","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  422",",,7","  256",",,7",,,,,,,,,"  289",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-24","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  394",",,7","  222",",,7",,,,,,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-25","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  378",",,7","  222",",,7",,,,,,,,,"  222",",,7,0730",,,,,,,,,,,,,,,,,,
"USC00410120","2018-07-26","32.7047","-99.3012","441.4","ALBANY, TX US","    0",",,7,0730","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,,,"  228",",,7,0730",,,,,,,,,,,,,,,,,,
