"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0010D12S","2018-07-06","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  266",",,T","  104",",,T","  177",",,T","  151",",,T","    0",",,T"
"USS0010D12S","2018-07-07","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  258",",,T","  110",",,T","  178",",,T","  110",",,T","    0",",,T"
"USS0010D12S","2018-07-08","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  251",",,T","   95",",,T","  162",",,T","  142",",,T","    0",",,T"
"USS0010D12S","2018-07-09","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  282",",,T","  128",",,T","  185",",,T","  135",",,T","    0",",,T"
"USS0010D12S","2018-07-10","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  251",",,T","  109",",,T","  177",",,T","  109",",,T","    0",",,T"
"USS0010D12S","2018-07-11","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  246",",,T","   72",",,T","  141",",,T","   87",",,T","    0",",,T"
"USS0010D12S","2018-07-12","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  232",",,T","   76",",,T","  139",",,T","   96",",,T","    0",",,T"
"USS0010D12S","2018-07-13","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  263",",,T","   86",",,T","  164",",,T","  117",",,T","    0",",,T"
"USS0010D12S","2018-07-14","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  262",",,T","   79",",,T","  156",",,T","   79",",,T","    0",",,T"
"USS0010D12S","2018-07-15","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  245",",,T","   71",",,T","  148",",,T","  107",",,T","    0",",,T"
"USS0010D12S","2018-07-16","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","   76",",,T","    0",",,T","  209",",,T","   92",",,T","  128",",,T","   92",",,T","    0",",,T"
"USS0010D12S","2018-07-17","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","   25",",,T","    0",",,T","  194",",,T","   73",",,T","  122",",,T","   73",",,T","    0",",,T"
"USS0010D12S","2018-07-18","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  229",",,T","   64",",,T","  124",",,T","   83",",,T","    0",",,T"
"USS0010D12S","2018-07-19","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  237",",,T","   67",",,T","  140",",,T","  100",",,T","    0",",,T"
"USS0010D12S","2018-07-20","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  259",",,T","   77",",,T","  162",",,T","  156",",,T","    0",",,T"
"USS0010D12S","2018-07-21","45.22","-110.24","2697.5","MONUMENT PEAK, MT US","    0",",,T","    0",",,T","  238",",,T","  104",",,T","  160",",,T","  117",",,T","    0",",,T"
