"USC00381241","2018-06-24","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  350",",,7","  228",",,7",,,,,"  239",",,7,0700",,,"  278",",,7",,,"  328",",,7",,,,,,,,,,
"USC00381241","2018-06-25","33.8083","-79.8566","24.4","CADES 4 W, SC US","   13",",,7,0700",,,,,"  372",",,7","  222",",,7",,,,,"  228",",,7,0700",,,"  272",",,7",,,"  339",",,7",,,,,,,,,,
"USC00381241","2018-06-26","33.8083","-79.8566","24.4","CADES 4 W, SC US","  414",",,7,0700",,,,,"  372",",,7","  222",",,7",,,,,"  228",",,7,0700",,,"  261",",,7",,,"  339",",,7",,,,,,,,,,
"USC00381241","2018-06-27","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  311",",,7","  211",",,7",,,,,"  228",",,7,0700",,,"  256",",,7",,,"  294",",,7","    1",",,7",,,,,,,,
"USC00381241","2018-06-28","33.8083","-79.8566","24.4","CADES 4 W, SC US","   25",",,7,0700",,,,,"  328",",,7","  217",",,7",,,,,"  222",",,7,0700",,,"  256",",,7",,,"  306",",,7",,,,,,,,,,
"USC00381241","2018-06-29","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  339",",,7","  222",",,7",,,,,"  239",",,7,0700",,,"  250",",,7",,,"  311",",,7",,,,,,,,,,
"USC00381241","2018-06-30","33.8083","-79.8566","24.4","CADES 4 W, SC US","    3",",,7,0700",,,,,"  350",",,7","  217",",,7",,,,,"  222",",,7,0700",,,"  267",",,7",,,"  333",",,7",,,,,,,,,,
"USC00381241","2018-07-01","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  339",",,7","  222",",,7",,,,,"  228",",,7,0700",,,"  261",",,7",,,"  322",",,7",,,,,,,,,,
"USC00381241","2018-07-02","33.8083","-79.8566","24.4","CADES 4 W, SC US","   79",",,7,0700",,,,,"  350",",,7","  222",",,7",,,,,"  233",",,7,0700",,,"  261",",,7",,,"  322",",,7",,,,,,,,,,
"USC00381241","2018-07-03","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  350",",,7","  222",",,7",,,,,"  233",",,7,0700",,,"  261",",,7",,,"  317",",,7",,,,,,,,,,
"USC00381241","2018-07-04","33.8083","-79.8566","24.4","CADES 4 W, SC US","   10",",,7,0700",,,,,"  344",",,7","  228",",,7",,,,,"  239",",,7,0700",,,"  267",",,7",,,"  322",",,7",,,,,,,,,,
"USC00381241","2018-07-05","33.8083","-79.8566","24.4","CADES 4 W, SC US","  211",",,7,0700",,,,,"  317",",,7","  228",",,7",,,,,"  239",",,7,0700",,,"  256",",,7",,,"  311",",,7",,,,,,,,,,
"USC00381241","2018-07-06","33.8083","-79.8566","24.4","CADES 4 W, SC US","  114",",,7,0700",,,,,"  317",",,7","  211",",,7",,,,,"  222",",,7,0700",,,"  250",",,7",,,"  283",",,7",,,,,,,,,,
"USC00381241","2018-07-07","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  344",",,7","  211",",,7",,,,,"  222",",,7,0700",,,"  250",",,7",,,"  306",",,7",,,,,,,,,,
"USC00381241","2018-07-08","33.8083","-79.8566","24.4","CADES 4 W, SC US","   71",",,7,0700",,,,,"  311",",,7","  200",",,7",,,,,"  211",",,7,0700",,,"  239",",,7",,,"  272",",,7",,,,,,,,,,
"USC00381241","2018-07-09","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  294",",,7","  189",",,7",,,,,"  194",",,7,0700",,,"  233",",,7",,,"  267",",,7",,,,,,,,,,
"USC00381241","2018-07-10","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  322",",,7","  156",",,7",,,,,"  161",",,7,0700",,,"  233",",,7",,,"  300",",,7",,,,,,,,,,
"USC00381241","2018-07-11","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  344",",,7","  161",",,7",,,,,"  206",",,7,0700",,,"  228",",,7",,,"  317",",,7",,,,,,,,,,
"USC00381241","2018-07-12","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  344",",,7","  206",",,7",,,,,"  228",",,7,0700",,,"  233",",,7",,,"  317",",,7",,,,,,,,,,
"USC00381241","2018-07-13","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  356",",,7","  217",",,7",,,,,"  233",",,7,0700",,,"  261",",,7",,,"  306",",,7",,,,,,,,,,
"USC00381241","2018-07-14","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  300",",,7","  222",",,7",,,,,"  228",",,7,0700",,,"  256",",,7",,,"  283",",,7",,,,,,,,,,
"USC00381241","2018-07-15","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  328",",,7","  194",",,7",,,,,"  200",",,7,0700",,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00381241","2018-07-16","33.8083","-79.8566","24.4","CADES 4 W, SC US","    0",",,7,0700",,,,,"  344",",,7","  189",",,7",,,,,"  200",",,7,0700",,,"  250",",,7",,,"  328",",,7",,,,,,,,,,
"USC00381241","2018-07-17","33.8083","-79.8566","24.4","CADES 4 W, SC US","    8",",,7,0700",,,,,"  339",",,7","  200",",,7",,,,,"  239",",,7,0700",,,"  256",",,7",,,"  311",",,7",,,,,,,,,,
