"USC00415891","2017-02-01","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  233",",,7","    0",",,7",,,,,,,,,"  200",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-02","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","  -11",",,7",,,,,,,,,"   89",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-03","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","   89",",,7","  -17",",,7",,,,,,,,,"   44",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-04","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-05","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  250",",,7","   50",",,7",,,,,,,,,"  161",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-06","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  250",",,7","   89",",,7",,,,,,,,,"  233",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-07","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  244",",,7","   89",",,7",,,,,,,,,"  222",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-11","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  328",",,7","  122",",,7",,,,,,,,,"  311",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-12","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  311",",,7","  100",",,7",,,,,,,,,"  150",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-13","32.0185","-102.0257","846.1","MIDLAND, TX US","  117",",,7,1700","    0",",,7","    0",",,7","  150",",,7","   22",",,7",,,,,,,,,"   33",",,7,1700",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-14","32.0185","-102.0257","846.1","MIDLAND, TX US","   38",",,7,1700","    0",",,7","    0",",,7","   78",",,7","   33",",,7",,,,,,,,,"   50",",,7,1700",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00415891","2017-02-15","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  139",",,7","    6",",,7",,,,,,,,,"  122",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-16","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  161",",,7","   22",",,7",,,,,,,,,"  150",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-17","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  239",",,7","   44",",,7",,,,,,,,,"  222",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-18","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  222",",,7","  117",",,7",,,,,,,,,"  122",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-20","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  217",",,7","   67",",,7",,,,,,,,,"  206",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-21","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  272",",,7","   39",",,7",,,,,,,,,"  267",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-22","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  294",",,7","   83",",,7",,,,,,,,,"  133",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-23","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  289",",,7","  106",",,7",,,,,,,,,"  206",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-24","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  206",",,7","   67",",,7",,,,,,,,,"  172",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-26","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  211",",,7","    0",",,7",,,,,,,,,"  172",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-27","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","   94",",,7",,,,,,,,,"  244",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-02-28","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","  111",",,7",,,,,,,,,"  250",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-01","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  250",",,7","   61",",,7",,,,,,,,,"  150",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-02","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  172",",,7","   17",",,7",,,,,,,,,"  167",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-03","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  167",",,7","    6",",,7",,,,,,,,,"  156",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-04","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  172",",,7","   33",",,7",,,,,,,,,"  172",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-05","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,,,"  239",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-06","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  272",",,7","  128",",,7",,,,,,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00415891","2017-03-07","32.0185","-102.0257","846.1","MIDLAND, TX US","    0",",,7,1700","    0",",,7","    0",",,7","  256",",,7","   72",",,7",,,,,,,,,"  178",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
