"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00324879","2018-06-08","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800",,,,,"  256",",,7","  139",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-09","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  250",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-06-10","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  283",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-06-11","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","  173",",,7,0800",,,,,"  289",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-12","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   18",",,7,0800","    0",",,7,","    0",",,7,0800","  206",",,7","   94",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-13","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  217",",,7","   72",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-14","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    8",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","   72",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-15","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   99",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","  139",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-16","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  228",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-06-17","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  172",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-06-18","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   18",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","   89",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-19","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","  128",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-20","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  122",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-21","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","  133",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-22","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  128",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-23","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  289",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-06-24","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  228",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-06-25","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,"    0",",,7,","    0",",,7,0800","  239",",,7","  156",",,7","    3",",,7",,,"   20",",,7",,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-26","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","  156",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-27","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  133",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-28","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  250",",,7","  100",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-06-29","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-01","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  228",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-02","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,"    0",",,7,","    0",",,7,0800","  256",",,7","  111",",,7","    3",",,7",,,"   64",",,7",,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-03","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   76",",,7,0800","    0",",,7,","    0",",,7,0800","  250",",,7","  128",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-04","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   69",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  139",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-05","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  206",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-06","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","   83",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-07","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  272",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-08","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  322",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-09","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  261",",,7","  128",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-10","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   13",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  172",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-11","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","  180",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","  178",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-12","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  172",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-13","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","  144",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-14","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  300",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-15","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  322",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-16","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","  111",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-17","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  211",",,7","   89",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-18","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","  128",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-19","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  167",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-20","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   20",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-21","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  239",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-22","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  239",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-23","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   71",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","  122",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-24","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","  128",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-25","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  189",",,7","  133",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-26","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  206",",,7","  100",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-27","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  211",",,7","   89",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-28","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  267",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-29","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  233",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-07-30","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,"    0",",,7,","    0",",,7,0800","  239",",,7","  100",",,7","    3",",,7",,,"    3",",,7",,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-07-31","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","  156",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-01","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","   94",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-02","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  200",",,7","   89",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-03","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   25",",,7,0800","    0",",,7,","    0",",,7,0800","  261",",,7","  133",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-04","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-05","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  283",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-06","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","  106",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-07","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  261",",,7","  133",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-08","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  317",",,7","  144",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-09","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  317",",,7","  128",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-10","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-11","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  328",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-12","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-13","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  367",",,7","  144",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-14","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    8",",,7,0800","    0",",,7,","    0",",,7,0800","  189",",,7","   67",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-15","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  183",",,7","   94",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-16","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  294",",,7","  122",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-17","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","  106",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-18","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  272",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-19","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  322",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-20","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  217",",,7","   67",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-21","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  211",",,7","   67",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-22","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","   83",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-23","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  117",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-24","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  294",",,7","  117",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-25","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  272",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-26","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  172",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-08-27","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","  198",",,7,0800","    0",",,7,","    0",",,7,0800","  206",",,7","   72",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-28","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   56",",,7,0800","    0",",,7,","    0",",,7,0800","  117",",,7","   78",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-29","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    5",",,7,0800","    0",",,7,","    0",",,7,0800","  133",",,7","   56",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-30","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","   67",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-08-31","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","  117",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-01","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    8",",,7,0800","    0",",,7,",,,"  267",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-09-02","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  206",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-09-03","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  256",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-09-04","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   46",",,7,0800","    0",",,7,",,,"  244",",,7","   56",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-05","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,",,,"  178",",,7","   22",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-06","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,",,,"  189",",,7","   39",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-07","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","  196",",,7,0800","    0",",,7,",,,"  167",",,7","   89",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-08","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  194",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-09-09","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US",,,,,,,"  239",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00324879","2018-09-10","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    5",",,7,0800","    0",",,7,",,,"  228",",,7","   61",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-11","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","   28",",,7,0800","    0",",,7,",,,"  250",",,7","   67",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00324879","2018-09-12","48.9797","-100.3344","652.9","LAKE METIGOSHE STATE PARK, ND US","    0",",,7,0800","    0",",,7,",,,"  217",",,7","   56",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,
